model,prompt_id,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,rho_full_vocab,v_access_full_vocab,v_inaccess_full_vocab,rank_full_vocab,entropy_full_vocab,varentropy_full_vocab,top_k_output,rho_topk,v_access_topk,v_inaccess_topk,rank_topk,entropy_topk,varentropy_topk,rho_abs_diff_topk_vs_full
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,delta_pca,8,0,0.3273877339198998,2.178618766988811,4.475933439056398,8,7.130877226878057,6.654552206045209,32,0.4112115345612508,0.3149365029402818,0.45093817826560584,8,3.1042316529203493,0.7658746812058878,0.08382380064135103
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,delta_pca,8,0,0.3273877339198998,2.178618766988811,4.475933439056398,8,7.130877226878057,6.654552206045209,64,0.3650405414965924,0.42118636545095217,0.732620726013939,8,3.63122020913447,1.153807091464891,0.03765280757669259
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,delta_pca,8,0,0.3273877339198998,2.178618766988811,4.475933439056398,8,7.130877226878057,6.654552206045209,128,0.21435378355815501,0.34362901302963017,1.2594638147505814,8,4.157363927243086,1.6030928277802117,0.11303395036174477
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,delta_pca,8,0,0.3273877339198998,2.178618766988811,4.475933439056398,8,7.130877226878057,6.654552206045209,256,0.1854172800298866,0.3909846265421124,1.717689529820721,8,4.683105724064182,2.108674156362834,0.14197045389001317
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,random,8,0,0.0687592213355891,0.4575618280246952,6.196990378020513,8,7.130877226878057,6.654552206045209,16,0.6322273234826689,0.29209552659983506,0.16991475949600499,8,2.5613643185333004,0.46201028609584005,0.5634681021470798
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,random,8,0,0.0687592213355891,0.4575618280246952,6.196990378020513,8,7.130877226878057,6.654552206045209,32,0.276394240836887,0.2116833510880942,0.5541913301177934,8,3.1042316529203493,0.7658746812058878,0.20763501950129792
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,random,8,0,0.0687592213355891,0.4575618280246952,6.196990378020513,8,7.130877226878057,6.654552206045209,64,0.31835954884937856,0.36732550509797646,0.7864815863669148,8,3.63122020913447,1.153807091464891,0.24960032751378947
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,random,8,0,0.0687592213355891,0.4575618280246952,6.196990378020513,8,7.130877226878057,6.654552206045209,128,0.17385922101140358,0.27871247024683576,1.324380357533376,8,4.157363927243086,1.6030928277802117,0.10509999967581449
google/bert_uncased_L-2_H-128_A-2,1,factual_deep,currency,error,1,random,8,0,0.0687592213355891,0.4575618280246952,6.196990378020513,8,7.130877226878057,6.654552206045209,256,0.14929302847896436,0.31481035087873266,1.7938638054841007,8,4.683105724064182,2.108674156362834,0.08053380714337527
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,state_pca,8,0,0.15800455627226287,1.3149222076323668,7.007130261326698,8,6.561864790924415,8.322052468959066,16,0.7047765235852353,0.3209083078432378,0.13442511644672056,8,2.520285085016131,0.4553334242899584,0.5467719673129725
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,state_pca,8,0,0.15800455627226287,1.3149222076323668,7.007130261326698,8,6.561864790924415,8.322052468959066,32,0.38047012310236533,0.3308877703464992,0.5387935797906152,8,2.9960729470503926,0.8696813501371143,0.22246556683010246
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,state_pca,8,0,0.15800455627226287,1.3149222076323668,7.007130261326698,8,6.561864790924415,8.322052468959066,64,0.22980919980123826,0.31596739246382005,1.058944459355428,8,3.453667267150482,1.374911851819248,0.07180464352897539
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,state_pca,8,0,0.15800455627226287,1.3149222076323668,7.007130261326698,8,6.561864790924415,8.322052468959066,128,0.15433907071341527,0.3043485192122576,1.6675988159987183,8,3.9061798521371838,1.9719473352109755,0.003665485558847603
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,state_pca,8,0,0.15800455627226287,1.3149222076323668,7.007130261326698,8,6.561864790924415,8.322052468959066,256,0.14742682943685728,0.3908908571546414,2.260531944568565,8,4.347677755762115,2.651422801723206,0.010577726835405588
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,delta_pca,8,0,0.31857554651302405,2.6512024134086953,5.670850055550369,8,6.561864790924415,8.322052468959066,16,0.4588363010858879,0.2089235041619757,0.24640992012798268,8,2.520285085016131,0.4553334242899584,0.14026075457286385
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,delta_pca,8,0,0.31857554651302405,2.6512024134086953,5.670850055550369,8,6.561864790924415,8.322052468959066,32,0.22340533856966147,0.19429145647510232,0.675389893662012,8,2.9960729470503926,0.8696813501371143,0.09517020794336259
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,delta_pca,8,0,0.31857554651302405,2.6512024134086953,5.670850055550369,8,6.561864790924415,8.322052468959066,64,0.17417762575087103,0.23947888196661005,1.135432969852638,8,3.453667267150482,1.374911851819248,0.14439792076215302
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,delta_pca,8,0,0.31857554651302405,2.6512024134086953,5.670850055550369,8,6.561864790924415,8.322052468959066,128,0.17306286499564358,0.3412708554521362,1.6306764797588396,8,3.9061798521371838,1.9719473352109755,0.14551268151738048
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,delta_pca,8,0,0.31857554651302405,2.6512024134086953,5.670850055550369,8,6.561864790924415,8.322052468959066,256,0.12996123216597616,0.34458217430491256,2.3068406274182935,8,4.347677755762115,2.651422801723206,0.1886143143470479
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,random,8,0,0.17860085119681793,1.4863256546606691,6.835726814298395,8,6.561864790924415,8.322052468959066,16,0.56071847425662,0.2553138629459077,0.2000195613440507,8,2.520285085016131,0.4553334242899584,0.3821176230598021
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,random,8,0,0.17860085119681793,1.4863256546606691,6.835726814298395,8,6.561864790924415,8.322052468959066,32,0.3601294298384346,0.313197848765999,0.5564835013711154,8,2.9960729470503926,0.8696813501371143,0.18152857864161667
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,random,8,0,0.17860085119681793,1.4863256546606691,6.835726814298395,8,6.561864790924415,8.322052468959066,64,0.32651206387134835,0.4489253063786801,0.9259865454405679,8,3.453667267150482,1.374911851819248,0.14791121267453042
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,random,8,0,0.17860085119681793,1.4863256546606691,6.835726814298395,8,6.561864790924415,8.322052468959066,128,0.3270122730881178,0.6448509804973978,1.3270963547135781,8,3.9061798521371838,1.9719473352109755,0.14841142189129988
google/bert_uncased_L-2_H-128_A-2,2,factual_simple,lexical,error,1,random,8,0,0.17860085119681793,1.4863256546606691,6.835726814298395,8,6.561864790924415,8.322052468959066,256,0.30615788786961606,0.8117540048249167,1.8396687968982897,8,4.347677755762115,2.651422801723206,0.12755703667279814
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,0.08894121995755125,0.6398355930824448,6.554079594811508,8,6.935841826634573,7.193915187893954,16,0.23011940792641444,0.08935981199611968,0.2989595079662121,8,2.572464365227277,0.38831931996233177,0.1411781879688632
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,0.08894121995755125,0.6398355930824448,6.554079594811508,8,6.935841826634573,7.193915187893954,32,0.2466681402594752,0.17761671142454785,0.5424467359169258,8,3.1056466240143923,0.7200634473414738,0.15772692030192395
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,0.08894121995755125,0.6398355930824448,6.554079594811508,8,6.935841826634573,7.193915187893954,64,0.21487268710012644,0.2420174110960532,0.8843119254160269,8,3.6209847265405575,1.1263293365120801,0.1259314671425752
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,0.08894121995755125,0.6398355930824448,6.554079594811508,8,6.935841826634573,7.193915187893954,128,0.21903017738056685,0.3456626092494913,1.2324880062654637,8,4.153360791164207,1.5781506155149547,0.1300889574230156
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,0.08894121995755125,0.6398355930824448,6.554079594811508,8,6.935841826634573,7.193915187893954,256,0.2114092629482583,0.45112569678036196,1.6827717989541244,8,4.621200399586256,2.1338974957344865,0.12246804299070704
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,0.2808954319704944,2.0207379142625723,5.1731772736313815,8,6.935841826634573,7.193915187893954,16,0.7395190137051894,0.28716952050121347,0.10114979946111835,8,2.572464365227277,0.38831931996233177,0.458623581734695
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,0.2808954319704944,2.0207379142625723,5.1731772736313815,8,6.935841826634573,7.193915187893954,32,0.3138545852822764,0.22599521464228448,0.4940682326991892,8,3.1056466240143923,0.7200634473414738,0.03295915331178201
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,0.2808954319704944,2.0207379142625723,5.1731772736313815,8,6.935841826634573,7.193915187893954,64,0.22760541723167996,0.25635865857711326,0.8699706779349669,8,3.6209847265405575,1.1263293365120801,0.05329001473881442
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,0.2808954319704944,2.0207379142625723,5.1731772736313815,8,6.935841826634573,7.193915187893954,128,0.2313738615355065,0.36514280199633153,1.2130078135186233,8,4.153360791164207,1.5781506155149547,0.049521570434987894
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,0.2808954319704944,2.0207379142625723,5.1731772736313815,8,6.935841826634573,7.193915187893954,256,0.1951790893460959,0.41649216997537164,1.7174053257591149,8,4.621200399586256,2.1338974957344865,0.08571634262439848
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,random,8,0,0.17355888836091213,1.248567922973557,5.945347264920397,8,6.935841826634573,7.193915187893954,16,0.6866782321483937,0.2666504241408005,0.12166889582153134,8,2.572464365227277,0.38831931996233177,0.5131193437874816
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,random,8,0,0.17355888836091213,1.248567922973557,5.945347264920397,8,6.935841826634573,7.193915187893954,32,0.37863627778439457,0.272642143469975,0.44742130387149864,8,3.1056466240143923,0.7200634473414738,0.20507738942348244
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,random,8,0,0.17355888836091213,1.248567922973557,5.945347264920397,8,6.935841826634573,7.193915187893954,64,0.3510412016635591,0.3953880037581199,0.7309413327539602,8,3.6209847265405575,1.1263293365120801,0.177482313302647
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,random,8,0,0.17355888836091213,1.248567922973557,5.945347264920397,8,6.935841826634573,7.193915187893954,128,0.3122491592299421,0.4927762028327603,1.0853744126821947,8,4.153360791164207,1.5781506155149547,0.13869027086903
google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,random,8,0,0.17355888836091213,1.248567922973557,5.945347264920397,8,6.935841826634573,7.193915187893954,256,0.2968433732545983,0.6334333308133648,1.5004641649211217,8,4.621200399586256,2.1338974957344865,0.12328448489368618
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,state_pca,8,0,0.18418534456260321,1.5067118115948248,6.673699149835958,8,6.36943778618835,8.180410961430782,16,0.6007418434304593,0.3332948521786237,0.22151060348164148,8,2.4536052060471447,0.5548054556602652,0.4165564988678561
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,state_pca,8,0,0.18418534456260321,1.5067118115948248,6.673699149835958,8,6.36943778618835,8.180410961430782,32,0.5395831787907194,0.550105369384344,0.4693952210847775,8,2.907920171222811,1.0195005904691217,0.35539783422811616
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,state_pca,8,0,0.18418534456260321,1.5067118115948248,6.673699149835958,8,6.36943778618835,8.180410961430782,64,0.25188204925326196,0.3916541166676004,1.163256675223729,8,3.3793856967984652,1.5549107918913294,0.06769670469065875
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,state_pca,8,0,0.18418534456260321,1.5067118115948248,6.673699149835958,8,6.36943778618835,8.180410961430782,128,0.30977972075248345,0.6736929272931313,1.5010553927604515,8,3.840437127104975,2.174748320053583,0.12559437618988023
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,state_pca,8,0,0.18418534456260321,1.5067118115948248,6.673699149835958,8,6.36943778618835,8.180410961430782,256,0.2861094301987467,0.8186351551452561,2.0426307408323385,8,4.3204633172890805,2.8612658959775947,0.10192408563614347
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,delta_pca,8,0,0.28759332154937395,2.3526315600367864,5.827779401393996,8,6.36943778618835,8.180410961430782,16,0.48351723647160255,0.26825800070021966,0.2865474549600455,8,2.4536052060471447,0.5548054556602652,0.1959239149222286
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,delta_pca,8,0,0.28759332154937395,2.3526315600367864,5.827779401393996,8,6.36943778618835,8.180410961430782,32,0.39190782249311973,0.3995502564412032,0.6199503340279182,8,2.907920171222811,1.0195005904691217,0.10431450094374578
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,delta_pca,8,0,0.28759332154937395,2.3526315600367864,5.827779401393996,8,6.36943778618835,8.180410961430782,64,0.29421161289253256,0.4574728119863531,1.0974379799049763,8,3.3793856967984652,1.5549107918913294,0.006618291343158611
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,delta_pca,8,0,0.28759332154937395,2.3526315600367864,5.827779401393996,8,6.36943778618835,8.180410961430782,128,0.2767746619018814,0.6019152310045149,1.5728330890490678,8,3.840437127104975,2.174748320053583,0.010818659647492568
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,delta_pca,8,0,0.28759332154937395,2.3526315600367864,5.827779401393996,8,6.36943778618835,8.180410961430782,256,0.2573495985371039,0.7363456296377408,2.124920266339854,8,4.3204633172890805,2.8612658959775947,0.030243723012270074
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,random,8,0,0.25236967508992736,2.064487656438367,6.115923304992416,8,6.36943778618835,8.180410961430782,16,0.48806683474570134,0.27078214264375217,0.284023313016513,8,2.4536052060471447,0.5548054556602652,0.23569715965577398
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,random,8,0,0.25236967508992736,2.064487656438367,6.115923304992416,8,6.36943778618835,8.180410961430782,32,0.30086965126408693,0.3067367871179753,0.7127638033511461,8,2.907920171222811,1.0195005904691217,0.048499976174159576
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,random,8,0,0.25236967508992736,2.064487656438367,6.115923304992416,8,6.36943778618835,8.180410961430782,64,0.41838520010926006,0.6505516628175019,0.9043591290738275,8,3.3793856967984652,1.5549107918913294,0.1660155250193327
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,random,8,0,0.25236967508992736,2.064487656438367,6.115923304992416,8,6.36943778618835,8.180410961430782,128,0.44388146682348384,0.9653304742772917,1.2094178457762912,8,3.840437127104975,2.174748320053583,0.19151179173355648
google/bert_uncased_L-2_H-128_A-2,4,factual_deep,capital,error,1,random,8,0,0.25236967508992736,2.064487656438367,6.115923304992416,8,6.36943778618835,8.180410961430782,256,0.4626004078409034,1.3236227704205032,1.5376431255570915,8,4.3204633172890805,2.8612658959775947,0.21023073275097603
