model,model_type,item_id,task,layer,route_family,subspace_dim,budget_mode,eps,rho,rank,entropy,varentropy,confidence,margin,jacobian_norm,projected_gradient_norm,fisher_output_energy,unit_fisher_output_energy,applied_fisher_energy,uncertainty_movement,varentropy_movement,delta_entropy,drift,top1_preserved,topk_jaccard,safe_movement,base_confidence,max_uncertainty_movement,max_safe_movement,safe_movement_target,minimal_energy,minimal_eps
distilgpt2,decoder,7,ambiguous_prompt,4,state_pca,1,same_fisher_output_energy,0.01,0.08235062671571769,1,0.8343265193341844,0.5129335125455773,0.4910217388485778,0.00761258645995283,10.237374367744982,102.96997853588692,5.008934444718903e-05,1.0,0.0001,0.001177211336617523,0.002309741636441376,-0.001177211336617523,1.3627671926733854e-05,1,1.0,0,0.521861266777687,0.007752274018166805,0.0,0,,
distilgpt2,decoder,7,ambiguous_prompt,4,state_pca,2,same_epsilon,0.01,0.14655758354619214,2,0.8343265193341844,0.5129335125455773,0.4910217388485778,0.00761258645995283,10.237374367744982,102.96997853588692,4.1075854300543605e-05,4.1075854300543605e-05,4.107585430054361e-09,4.268849136557229e-05,0.00041968222023369695,-4.268849136557229e-05,7.6291528010375675e-06,1,1.0,0,0.521861266777687,0.00031708004376440613,0.0,0,,
distilgpt2,decoder,7,ambiguous_prompt,4,state_pca,2,same_fisher_output_energy,0.01,0.14655758354619214,2,0.8343265193341844,0.5129335125455773,0.4910217388485778,0.00761258645995283,10.237374367744982,102.96997853588692,4.1075854300543605e-05,1.0,0.0001,0.0015117934367414598,0.002931573071721316,-0.0015117934367414598,4.657672108685133e-06,1,1.0,0,0.521861266777687,0.011963792255802574,0.0,0,0.010000000000000002,0.1
distilgpt2,decoder,7,ambiguous_prompt,4,state_pca,4,same_epsilon,0.01,0.8123716122536639,4,0.8343265193341844,0.5129335125455773,0.4910217388485778,0.00761258645995283,10.237374367744982,102.96997853588692,0.00037462292012893856,0.00037462292012893856,3.7462292012893855e-08,0.000803950156764599,0.0016864074962711362,0.000803950156764599,3.7015121025599126e-07,1,1.0,0,0.521861266777687,0.001076610513934595,0.0,0,,
distilgpt2,decoder,7,ambiguous_prompt,4,state_pca,4,same_fisher_output_energy,0.01,0.8123716122536639,4,0.8343265193341844,0.5129335125455773,0.4910217388485778,0.00761258645995283,10.237374367744982,102.96997853588692,0.00037462292012893856,1.0,0.0001,0.0009329962930317848,0.0018432693921791587,-0.0009329962930317848,1.1837971764694404e-06,1,1.0,0,0.521861266777687,0.0316788343518013,0.0,0,0.010000000000000002,0.1
distilgpt2,decoder,8,factual_error_prompt,1,delta_pca,1,same_epsilon,0.01,0.7516442819341094,1,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.0002463024916379686,0.0002463024916379686,2.4630249163796862e-08,0.0004404681724319015,0.0005002371205166112,0.0004404681724319015,6.32850714790391e-08,1,1.0,0,0.5056859697940335,0.0019095677979557302,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,delta_pca,1,same_fisher_output_energy,0.01,0.7516442819341094,1,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.0002463024916379686,1.0,0.0001,0.00597503215651779,0.009872807376931525,-0.00597503215651779,1.1002850040498088e-05,1,1.0,0,0.5056859697940335,0.059331264957252966,0.027410362881912814,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,delta_pca,2,same_epsilon,0.01,0.998969461696783,2,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,3.5996645807434174e-05,3.5996645807434174e-05,3.5996645807434175e-09,1.4142229054492361e-09,2.3800705850618442e-08,-1.4142229054492361e-09,7.328201487459019e-14,1,1.0,0,0.5056859697940335,0.0005906653636255921,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,delta_pca,2,same_fisher_output_energy,0.01,0.998969461696783,2,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,3.5996645807434174e-05,1.0,0.0001,0.0075893314741936335,0.014339755519247044,0.0075893314741936335,1.5492088440141854e-05,1,1.0,0,0.5056859697940335,0.3723167800288205,0.02009083031536152,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,delta_pca,4,same_epsilon,0.01,0.9999993989876972,4,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,3.2233533293052943e-06,3.2233533293052943e-06,3.223353329305294e-10,0.0005655621484671747,0.0008885240107078252,-0.0005655621484671747,7.476205605662427e-08,1,1.0,0,0.5056859697940335,0.0005836038687290768,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,delta_pca,4,same_fisher_output_energy,0.01,0.9999993989876972,4,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,3.2233533293052943e-06,1.0,0.0001,0.002612369239224338,0.009839550484695092,0.002612369239224338,1.1125717241416784e-05,1,1.0,0,0.5056859697940335,0.5849875227525312,0.02137300606368983,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,random,1,same_epsilon,0.01,0.8935881847842292,1,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.002031903166721124,0.002031903166721124,2.0319031667211243e-07,0.0005655621484671747,0.0008885240107078252,-0.0005655621484671747,7.476205605662427e-08,1,1.0,0,0.5056859697940335,0.006861503476201569,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,random,1,same_fisher_output_energy,0.01,0.8935881847842292,1,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.002031903166721124,1.0,0.0001,0.0073935302294719785,0.010880386578278611,-0.0073935302294719785,1.3653730365706146e-05,1,1.0,0,0.5056859697940335,0.10069717672855118,0.016906994734677883,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,random,2,same_epsilon,0.01,0.9857077702267882,2,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.00023784855807307593,0.00023784855807307593,2.3784855807307596e-08,0.0005655621484671747,0.0008885240107078252,-0.0005655621484671747,7.476205605662427e-08,1,1.0,0,0.5056859697940335,0.002399466447175924,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,random,2,same_fisher_output_energy,0.01,0.9857077702267882,2,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.00023784855807307593,1.0,0.0001,0.007735911701342746,0.011743615671771068,0.007735911701342746,1.425858879298145e-05,1,1.0,0,0.5056859697940335,0.2542017573013111,0.01979680176274623,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,random,4,same_epsilon,0.01,0.9999997906368282,4,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.0003193053548791686,0.0003193053548791686,3.193053548791686e-08,0.0005655621484671747,0.0008885240107078252,-0.0005655621484671747,7.476205605662427e-08,1,1.0,0,0.5056859697940335,0.0028372110436839793,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,random,4,same_fisher_output_energy,0.01,0.9999997906368282,4,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.0003193053548791686,1.0,0.0001,0.006111506116404819,0.014058752059704305,-0.006111506116404819,1.0989752946226675e-05,1,1.0,0,0.5056859697940335,0.06851926550341089,0.027559546217129277,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,state_pca,1,same_epsilon,0.01,0.8689787656742363,1,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.0009149403086984111,0.0009149403086984111,9.149403086984111e-08,0.0005338508029381073,0.000743987645060673,0.0005338508029381073,7.272002009103693e-08,1,1.0,0,0.5056859697940335,0.004133885195449827,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,state_pca,1,same_fisher_output_energy,0.01,0.8689787656742363,1,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.0009149403086984111,1.0,0.0001,0.0066173162931740526,0.009835948516891624,0.0066173162931740526,1.1210319347627223e-05,1,1.0,0,0.5056859697940335,0.2209872741197926,0.018577735141687146,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,state_pca,2,same_epsilon,0.01,0.9633903100692919,2,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.00037585733860274486,0.00037585733860274486,3.758573386027449e-08,0.0005338508029381073,0.000743987645060673,0.0005338508029381073,7.272002009103693e-08,1,1.0,0,0.5056859697940335,0.002983476632573062,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,state_pca,2,same_fisher_output_energy,0.01,0.9633903100692919,2,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.00037585733860274486,1.0,0.0001,0.007261395509872148,0.01042737067860211,0.007261395509872148,1.4789261792509515e-05,1,1.0,0,0.5056859697940335,0.23632011847297454,0.017247007609960313,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,1,state_pca,4,same_epsilon,0.01,0.9999981755528229,4,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.00018388591571331673,0.00018388591571331673,1.8388591571331676e-08,0.0004724244126242394,0.0006451706944086144,-0.0004724244126242394,6.788377814054568e-08,1,1.0,0,0.5056859697940335,0.0020485339643008804,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,1,state_pca,4,same_fisher_output_energy,0.01,0.9999981755528229,4,0.1929610389091085,0.5622862362164432,0.9590564520883986,0.9250650984090152,19.30182252668049,587.5884988173144,0.00018388591571331673,1.0,0.0001,0.00703879998037002,0.011276370844932382,0.00703879998037002,1.5509740515460885e-05,1,1.0,0,0.5056859697940335,0.28981348706633625,0.016407715386202337,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,3,delta_pca,1,same_epsilon,0.01,0.7772685024748667,1,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,8.933993606569591e-05,8.933993606569591e-05,8.933993606569591e-09,0.0001559541555518247,0.0005592993885353281,-0.0001559541555518247,2.704442274340811e-08,1,1.0,0,0.5056859697940335,0.0006478303683732541,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,delta_pca,1,same_fisher_output_energy,0.01,0.7772685024748667,1,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,8.933993606569591e-05,1.0,0.0001,0.003095767664929548,0.011243112776096659,-0.003095767664929548,1.1645147178008456e-05,1,1.0,0,0.5056859697940335,0.015956395843933036,0.0113651065442915,1,0.0025000000000000005,0.05
distilgpt2,decoder,8,factual_error_prompt,3,delta_pca,2,same_epsilon,0.01,0.9874809353322267,2,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,6.0672592415328115e-05,6.0672592415328115e-05,6.067259241532812e-09,0.00020124382962170492,0.0007407102938894738,-0.00020124382962170492,4.2394525933836196e-08,1,1.0,0,0.5056859697940335,0.0005884944036265265,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,delta_pca,2,same_fisher_output_energy,0.01,0.9874809353322267,2,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,6.0672592415328115e-05,1.0,0.0001,0.0029552390125654714,0.01043527865176927,-0.0029552390125654714,1.1544208029141327e-05,1,1.0,0,0.5056859697940335,0.012941033571827996,0.01032889736100711,1,0.0025000000000000005,0.05
distilgpt2,decoder,8,factual_error_prompt,3,delta_pca,4,same_epsilon,0.01,0.9999977858396429,4,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,2.415023191096748e-06,2.415023191096748e-06,2.415023191096748e-10,0.0001559473472276529,0.0005592004673723172,-0.0001559473472276529,2.7044836794088652e-08,1,1.0,0,0.5056859697940335,0.0001559473472276529,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,delta_pca,4,same_fisher_output_energy,0.01,0.9999977858396429,4,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,2.415023191096748e-06,1.0,0.0001,0.002648462478398568,0.015516290290986112,0.002648462478398568,2.0211476875772594e-05,1,0.5,0,0.5056859697940335,0.676152503106099,0.0,0,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,3,random,1,same_epsilon,0.01,0.7623815476006811,1,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,4.322404795248454e-06,4.322404795248454e-06,4.322404795248454e-10,0.0001559541555518247,0.0005592993885353281,-0.0001559541555518247,2.704442274340811e-08,1,1.0,0,0.5056859697940335,0.00017049263954459562,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,random,1,same_fisher_output_energy,0.01,0.7623815476006811,1,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,4.322404795248454e-06,1.0,0.0001,0.0025028909739899623,0.012156504105151511,-0.0025028909739899623,8.131417729581849e-06,1,1.0,0,0.5056859697940335,0.1750952237413627,0.0,0,0.010000000000000002,0.1
distilgpt2,decoder,8,factual_error_prompt,3,random,2,same_epsilon,0.01,0.97590061067237,2,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,7.903213713417851e-07,7.903213713417851e-07,7.90321371341785e-11,3.428206600014638e-05,0.00010702473896107012,-3.428206600014638e-05,2.5157092014609606e-09,1,1.0,0,0.5056859697940335,0.0001705000041060424,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,random,2,same_fisher_output_energy,0.01,0.97590061067237,2,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,7.903213713417851e-07,1.0,0.0001,0.006015038791812161,0.02065804177006192,0.006015038791812161,3.829589860511538e-05,1,0.5,0,0.5056859697940335,1.0783121310005013,0.0,0,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,3,random,4,same_epsilon,0.01,0.9999848979165797,4,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,4.678611162827997e-07,4.678611162827997e-07,4.678611162827997e-11,3.4267919520141604e-05,0.00010681686055211137,-3.4267919520141604e-05,2.516952645023484e-09,1,1.0,0,0.5056859697940335,0.0001705000041060424,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,random,4,same_fisher_output_energy,0.01,0.9999848979165797,4,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,4.678611162827997e-07,1.0,0.0001,0.0026353707351499285,0.009213025481090958,0.0026353707351499285,9.414802758279353e-06,1,0.5,0,0.5056859697940335,1.4484600862606312,0.0,0,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,3,state_pca,1,same_epsilon,0.01,0.9708578071448415,1,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,5.951263814187602e-05,5.951263814187602e-05,5.951263814187602e-09,7.97589848203703e-05,0.0002888134984569135,-7.97589848203703e-05,7.514847526391695e-09,1,1.0,0,0.5056859697940335,0.0005140342422512122,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,state_pca,1,same_fisher_output_energy,0.01,0.9708578071448415,1,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,5.951263814187602e-05,1.0,0.0001,0.003963419313752308,0.01558817015424957,0.003963419313752308,1.360873813718825e-05,1,1.0,0,0.5056859697940335,0.6137440862819955,0.01142985210340634,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,3,state_pca,2,same_epsilon,0.01,0.9981690540638817,2,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,4.3760558247945627e-05,4.3760558247945627e-05,4.376055824794563e-09,0.0001251623052425481,0.00047039026861361855,-0.0001251623052425481,1.6256076333912744e-08,1,1.0,0,0.5056859697940335,0.0005382677272558097,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,state_pca,2,same_fisher_output_energy,0.01,0.9981690540638817,2,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,4.3760558247945627e-05,1.0,0.0001,0.0035286903910203213,0.014193911992095881,-0.0035286903910203213,1.2327649219820338e-05,1,1.0,0,0.5056859697940335,0.02102565956982167,0.012228663492969215,1,0.0025000000000000005,0.05
distilgpt2,decoder,8,factual_error_prompt,3,state_pca,4,same_epsilon,0.01,0.9999686890432649,4,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,3.456742769103005e-05,3.456742769103005e-05,3.456742769103005e-09,0.0001251623052425481,0.00047039026861361855,-0.0001251623052425481,1.6256076333912744e-08,1,1.0,0,0.5056859697940335,0.00048253595089230855,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,3,state_pca,4,same_fisher_output_energy,0.01,0.9999686890432649,4,0.02739470421275478,0.1410002289839833,0.9960399024977187,0.9924686086783268,14.534598419505839,526.8134024780564,3.456742769103005e-05,1.0,0.0001,0.0035296238882390335,0.014291714919319909,-0.0035296238882390335,1.2152414411863713e-05,1,1.0,0,0.5056859697940335,0.020225711606162673,0.012102581110871763,1,0.0025000000000000005,0.05
distilgpt2,decoder,8,factual_error_prompt,4,delta_pca,1,same_epsilon,0.01,0.9702794828321037,1,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,3.9242307061465e-05,3.9242307061465e-05,3.9242307061465e-09,0.0006936902702907172,0.0018257760139164803,-0.0006936902702907172,2.8922544493654664e-07,1,1.0,0,0.5056859697940335,0.00115389004432144,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,delta_pca,1,same_fisher_output_energy,0.01,0.9702794828321037,1,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,3.9242307061465e-05,1.0,0.0001,0.006734556850008927,0.02043509129033444,0.006734556850008927,1.5214420787588794e-05,1,1.0,0,0.5056859697940335,0.30533022025540146,0.016451852854783885,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,4,delta_pca,2,same_epsilon,0.01,0.9753927814320205,2,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,3.035027174494509e-05,3.035027174494509e-05,3.0350271744945095e-09,0.0006936902702907172,0.0018257760139164803,-0.0006936902702907172,2.8922544493654664e-07,1,1.0,0,0.5056859697940335,0.0006936902702907172,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,delta_pca,2,same_fisher_output_energy,0.01,0.9753927814320205,2,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,3.035027174494509e-05,1.0,0.0001,0.006112438540670964,0.019257805590026433,0.006112438540670964,1.2839052900218931e-05,1,1.0,0,0.5056859697940335,0.3234872117788313,0.016175573234487914,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,4,delta_pca,4,same_epsilon,0.01,0.9998796222358507,4,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,1.3983733295916808e-05,1.3983733295916808e-05,1.3983733295916808e-09,0.0006739813139014922,0.0016779994822506694,-0.0006739813139014922,2.893333541463059e-07,1,1.0,0,0.5056859697940335,0.0006739813139014922,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,delta_pca,4,same_fisher_output_energy,0.01,0.9998796222358507,4,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,1.3983733295916808e-05,1.0,0.0001,0.006447553860701352,0.020310614156945406,0.006447553860701352,1.4026014276084374e-05,1,1.0,0,0.5056859697940335,0.5556917996327846,0.01794026690920729,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,4,random,1,same_epsilon,0.01,0.9501708258437971,1,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,2.3637975868252035e-05,2.3637975868252035e-05,2.3637975868252037e-09,8.494031281253145e-07,9.310038053322867e-06,8.494031281253145e-07,2.5542981238819016e-10,1,1.0,0,0.5056859697940335,0.00115389004432144,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,random,1,same_fisher_output_energy,0.01,0.9501708258437971,1,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,2.3637975868252035e-05,1.0,0.0001,0.00599443382827318,0.019113340667492817,0.00599443382827318,1.2821903095812154e-05,1,1.0,0,0.5056859697940335,0.49761857938752513,0.017337383629645445,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,4,random,2,same_epsilon,0.01,0.9241199076555664,2,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,2.3290256100459255e-05,2.3290256100459255e-05,2.3290256100459257e-09,0.0,5.551115123125783e-17,0.0,0.0,1,1.0,0,0.5056859697940335,0.0010554258054033816,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,random,2,same_fisher_output_energy,0.01,0.9241199076555664,2,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,2.3290256100459255e-05,1.0,0.0001,0.003704390990045034,0.013093199831619051,-0.003704390990045034,1.257926038776303e-05,1,1.0,0,0.5056859697940335,0.02680562645755663,0.0,0,0.04000000000000001,0.2
distilgpt2,decoder,8,factual_error_prompt,4,random,4,same_epsilon,0.01,0.9893661630441811,4,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,1.3721023392575432e-05,1.3721023392575432e-05,1.3721023392575433e-09,0.0,5.551115123125783e-17,0.0,0.0,1,1.0,0,0.5056859697940335,0.0006936902702907172,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,random,4,same_fisher_output_energy,0.01,0.9893661630441811,4,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,1.3721023392575432e-05,1.0,0.0001,0.0007392767433177377,0.004352570872121153,-0.0007392767433177377,1.0689241662954461e-05,1,1.0,0,0.5056859697940335,0.18662139011431794,0.0,0,0.010000000000000002,0.1
distilgpt2,decoder,8,factual_error_prompt,4,state_pca,1,same_epsilon,0.01,0.9746032487992289,1,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,6.102104648203526e-05,6.102104648203526e-05,6.102104648203527e-09,8.494031281253145e-07,9.310038053322867e-06,8.494031281253145e-07,2.5542981238819016e-10,1,1.0,0,0.5056859697940335,0.0012402808516390612,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,state_pca,1,same_fisher_output_energy,0.01,0.9746032487992289,1,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,6.102104648203526e-05,1.0,0.0001,0.005925234769182733,0.019540403773292858,0.005925234769182733,1.2052180673029732e-05,1,1.0,0,0.5056859697940335,0.5519936233698364,0.017834920336914417,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,4,state_pca,2,same_epsilon,0.01,0.9896424788456013,2,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,0.0001153996638440066,0.0001153996638440066,1.153996638440066e-08,8.494031281253145e-07,9.310038053322867e-06,8.494031281253145e-07,2.5542981238819016e-10,1,1.0,0,0.5056859697940335,0.0010371324902345297,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,state_pca,2,same_fisher_output_energy,0.01,0.9896424788456013,2,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,0.0001153996638440066,1.0,0.0001,0.005855226746493691,0.016914229269236636,-0.005855226746493691,1.310719797310031e-05,1,1.0,0,0.5056859697940335,0.05821744944328737,0.024212906685963015,1,0.0006250000000000001,0.025
distilgpt2,decoder,8,factual_error_prompt,4,state_pca,4,same_epsilon,0.01,0.9933864907447971,4,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,2.7661321094101664e-05,2.7661321094101664e-05,2.7661321094101664e-09,0.0,5.551115123125783e-17,0.0,0.0,1,1.0,0,0.5056859697940335,0.0006753987585623039,0.0,0,,
distilgpt2,decoder,8,factual_error_prompt,4,state_pca,4,same_fisher_output_energy,0.01,0.9933864907447971,4,0.0878340041501265,0.37104771806678843,0.9854487086831897,0.9759374893973806,10.708943271933661,232.24266328146965,2.7661321094101664e-05,1.0,0.0001,0.0058546253352796535,0.016652275747062628,0.0058546253352796535,1.3092128892654663e-05,1,1.0,0,0.5056859697940335,0.30184171227152484,0.016306699224377816,1,0.0006250000000000001,0.025
distilgpt2,decoder,9,factual_error_prompt,1,delta_pca,1,same_epsilon,0.01,0.27448922279168503,1,0.992549486813404,0.47317195983048693,0.5124864572115726,0.12865183607004582,20.080435614891513,213.54797259180563,0.00261634988158764,0.00261634988158764,2.6163498815876403e-07,0.0001359236170378475,0.0003173385571707543,0.0001359236170378475,1.500416832461579e-08,1,1.0,0,0.4270971375887819,0.0040388380389076994,0.0,0,,
distilgpt2,decoder,9,factual_error_prompt,1,delta_pca,1,same_fisher_output_energy,0.01,0.27448922279168503,1,0.992549486813404,0.47317195983048693,0.5124864572115726,0.12865183607004582,20.080435614891513,213.54797259180563,0.00261634988158764,1.0,0.0001,0.0040388380389076994,0.002955086903927484,-0.0040388380389076994,1.7318845496634835e-05,1,1.0,0,0.4270971375887819,0.08702270525178768,0.0,0,0.0025000000000000005,0.05
distilgpt2,decoder,9,factual_error_prompt,1,delta_pca,2,same_epsilon,0.01,0.7888678152611767,2,0.992549486813404,0.47317195983048693,0.5124864572115726,0.12865183607004582,20.080435614891513,213.54797259180563,0.005442282570858476,0.005442282570858476,5.442282570858477e-07,0.00010674691530343505,0.0006721892915714789,-0.00010674691530343505,1.7915949407191502e-06,1,1.0,0,0.4270971375887819,0.0008164153759607773,0.0,0,,
distilgpt2,decoder,9,factual_error_prompt,1,delta_pca,2,same_fisher_output_energy,0.01,0.7888678152611767,2,0.992549486813404,0.47317195983048693,0.5124864572115726,0.12865183607004582,20.080435614891513,213.54797259180563,0.005442282570858476,1.0,0.0001,0.000822766018156007,0.004476703371756596,-0.000822766018156007,1.5235681557295138e-05,1,1.0,0,0.4270971375887819,0.0426056624880119,0.0,0,0.010000000000000002,0.1
distilgpt2,decoder,9,factual_error_prompt,1,delta_pca,4,same_epsilon,0.01,0.9987913139757193,4,0.992549486813404,0.47317195983048693,0.5124864572115726,0.12865183607004582,20.080435614891513,213.54797259180563,0.002761823516274318,0.002761823516274318,2.761823516274318e-07,0.0011991740953651853,0.0004661928661207071,0.0011991740953651853,6.558428700873507e-07,1,1.0,0,0.4270971375887819,0.0011991740953651853,0.0,0,,
