metric,group,method,eps,coverage,ci_low,median,ci_high
confidence_delta,wrong_low,standard_delta_pca,0.1,,0.0006577063474895561,0.0007951331071281986,0.0009190270601226347
confidence_delta,wrong_low,standard_delta_pca,0.2,,0.0015179507420942095,0.0016781969043692946,0.0018107482834715126
confidence_delta,wrong_low,standard_delta_pca,0.4,,0.0033065547379124093,0.0035640448985150286,0.0037905610083779654
confidence_delta,wrong_low,standard_delta_pca,0.8,,0.006254239462414041,0.006717007474722508,0.007155346565370628
confidence_delta,wrong_low,temperature_1.25,0.0,,-0.046776121074591566,-0.04427735920839293,-0.04169044559098712
confidence_delta,wrong_low,temperature_1.5,0.0,,-0.07959162946361899,-0.07532128115050654,-0.07095175987741456
confidence_delta,wrong_low,temperature_2,0.0,,-0.12220264312703641,-0.11581607495863383,-0.10906609403406005
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.025,,-0.010907070004722998,-0.010765398442366708,-0.010627943184159373
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.05,,-0.02158739508060166,-0.021362891143871965,-0.02111105242609999
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.1,,-0.04271729475102104,-0.041778750907315754,-0.040786565557308016
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.2,,-0.07898306784085368,-0.07523508112149044,-0.07065854442566627
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.4,,-0.09909088038054283,-0.08932785291488665,-0.07987493557294933
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.8,,-0.07053440184785453,-0.059754775850602765,-0.04971852749706846
mean_confidence,base,none,,,0.5110571609063119,0.535610737486182,0.5602753895368456
semantic_drift_proxy_mean,correct_high,accessible_rho,0.025,,4.440886376481662e-07,5.706478921361057e-07,7.444714375631698e-07
semantic_drift_proxy_mean,correct_high,accessible_rho,0.05,,1.594460565103443e-06,1.8469860908575758e-06,2.1344147933081134e-06
semantic_drift_proxy_mean,correct_high,accessible_rho,0.1,,6.3617488048981506e-06,6.9746550381291624e-06,7.637135887481355e-06
semantic_drift_proxy_mean,correct_high,accessible_rho,0.2,,2.218822325707427e-05,2.4762616750079187e-05,2.715256499350804e-05
semantic_drift_proxy_mean,correct_high,accessible_rho,0.4,,9.095880991202866e-05,0.0001005126337110037,0.00010981008657722073
semantic_drift_proxy_mean,correct_high,accessible_rho,0.8,,0.0003697120028767299,0.00041033529113027707,0.00044514665380234744
semantic_drift_proxy_mean,correct_high,low_rho,0.025,,3.1293406877675295e-07,3.756587062789115e-07,4.4652059103410137e-07
semantic_drift_proxy_mean,correct_high,low_rho,0.05,,7.264396135673649e-07,8.379306905910333e-07,9.647209853896488e-07
semantic_drift_proxy_mean,correct_high,low_rho,0.1,,2.2927078918459488e-06,2.623937106743898e-06,3.0773846049661343e-06
semantic_drift_proxy_mean,correct_high,low_rho,0.2,,8.176115543509889e-06,9.037012587829955e-06,1.0381480896931303e-05
semantic_drift_proxy_mean,correct_high,low_rho,0.4,,3.120598098404604e-05,3.4705604022235556e-05,3.9550144454556e-05
semantic_drift_proxy_mean,correct_high,low_rho,0.8,,0.00011939982949765297,0.0001330200379123762,0.00015389017752869084
semantic_drift_proxy_mean,correct_high,projected_gradient,0.025,,0.00027178116333134456,0.0002779317369943456,0.0002834585659266416
semantic_drift_proxy_mean,correct_high,projected_gradient,0.05,,0.001080975141198428,0.0011038216629696987,0.001125466314674743
semantic_drift_proxy_mean,correct_high,projected_gradient,0.1,,0.0042034839802585315,0.004318955399220763,0.0044246193492912325
semantic_drift_proxy_mean,correct_high,projected_gradient,0.2,,0.015387937301261723,0.015936321976522377,0.01650829068345468
semantic_drift_proxy_mean,correct_high,projected_gradient,0.4,,0.046092320973717786,0.04843840682216257,0.05087803519282122
semantic_drift_proxy_mean,correct_high,projected_gradient,0.8,,0.08827895588115912,0.09362491131971383,0.099511347527753
semantic_drift_proxy_mean,correct_high,random_activation,0.025,,7.211095198915605e-07,9.344507181172237e-07,1.266907649100804e-06
semantic_drift_proxy_mean,correct_high,random_activation,0.05,,1.9110512587399678e-06,2.6290694104286077e-06,3.6341631550622206e-06
semantic_drift_proxy_mean,correct_high,random_activation,0.1,,7.131324083483321e-06,9.698893501855121e-06,1.3962228032439088e-05
semantic_drift_proxy_mean,correct_high,random_activation,0.2,,2.8510049352749697e-05,3.9058269520542024e-05,5.569790540422265e-05
semantic_drift_proxy_mean,correct_high,random_activation,0.4,,0.00011308164392329886,0.0001561085606229307,0.00021844143042309502
semantic_drift_proxy_mean,correct_high,random_activation,0.8,,0.0004476591501779316,0.0006083666222313161,0.0008415725662011751
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.025,,3.29528125967598e-07,4.1150001731845983e-07,4.923399179788428e-07
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.05,,6.580224013417837e-07,7.522566242357813e-07,8.562842216566416e-07
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.1,,2.288337771534898e-06,2.501458082040903e-06,2.770237256755536e-06
