model,init_state,split,prompt_id,task,topic,observed_condition,layer,route_source,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm
google/bert_uncased_L-2_H-128_A-2,random_init,all,9,ambiguous_open,open,ambiguous,1,within_model,delta_pca,8,0,32,8,0.43967806485831373,0.0019414618539771872,0.0024741822482657193,3.4635819489304236,0.004415644102242911,0.03768731985640494,0.04082691669464111,0.003154281510439274,0.3201126502346601,0.05616299057599474,0.0010316198012579867,0.002160392926309004,4.396508329723893
google/bert_uncased_L-2_H-128_A-2,random_init,all,9,ambiguous_open,open,ambiguous,1,random_route,random,8,0,32,8,0.12306647121846645,0.0005434177378196678,0.0038722263644232393,3.4635819489304236,0.004415644102242911,0.03768731985640494,0.04082691669464111,0.0033285141932202565,0.33132206192946534,0.05769327684592249,0.0003699993392023528,0.0007915883640120326,4.396508329723893
google/bert_uncased_L-2_H-128_A-2,random_init,all,10,factual_deep,math,error,1,within_model,state_pca,8,0,32,8,0.2471676858515358,0.0014523015854792246,0.00442347291342338,3.46287325119574,0.0058757744989026,0.03845630837151053,0.06644147634506226,0.0024674741310443827,0.2824548436948324,0.049673676439784306,0.0005178453243175705,0.0010508302317190357,4.386417174122827
google/bert_uncased_L-2_H-128_A-2,random_init,all,10,factual_deep,math,error,1,within_model,delta_pca,8,0,32,8,0.16436164565634848,0.0009657519661452387,0.004910022532757365,3.46287325119574,0.0058757744989026,0.03845630837151053,0.06644147634506226,0.0024776831403611715,0.28399844119635836,0.04977633112595957,0.00046298089525449054,0.0009563335283274617,4.386417174122827
google/bert_uncased_L-2_H-128_A-2,random_init,all,10,factual_deep,math,error,1,random_route,random,8,0,32,8,0.22978150533706,0.0013501443093789501,0.004525630189523656,3.46287325119574,0.0058757744989026,0.03845630837151053,0.06644147634506226,0.0032813669873326665,0.3267555059867552,0.05728321732700309,0.0006186318876052212,0.0013008353106837966,4.386417174122827
google/bert_uncased_L-2_H-128_A-2,random_init,all,11,factual_simple,role,error,1,within_model,state_pca,8,0,32,8,0.2215846121656808,0.0012994777341063365,0.004564998690523302,3.462879400100304,0.005864476424629641,0.03847597982732733,0.0689767599105835,0.0025535311312652317,0.2876983117171956,0.05053247600568601,0.0005305201507786052,0.0010712984745116629,4.38868898377504
google/bert_uncased_L-2_H-128_A-2,random_init,all,11,factual_simple,role,error,1,within_model,delta_pca,8,0,32,8,0.09709197426891543,0.0005693935941208019,0.005295082830508835,3.462879400100304,0.005864476424629641,0.03847597982732733,0.0689767599105835,0.0025334052985032185,0.2867957595061008,0.05033294446486534,0.000376696073919912,0.000774173156133037,4.38868898377504
google/bert_uncased_L-2_H-128_A-2,random_init,all,11,factual_simple,role,error,1,random_route,random,8,0,32,8,0.23753595669393307,0.001393024018033417,0.004471452406596221,3.462879400100304,0.005864476424629641,0.03847597982732733,0.0689767599105835,0.003294479872868616,0.328312107054414,0.057397559816325085,0.0005869470536536326,0.0012288232161847517,4.38868898377504
google/bert_uncased_L-2_H-128_A-2,random_init,all,12,ambiguous_open,open,ambiguous,1,within_model,state_pca,8,0,32,8,0.23833480039043678,0.0005811794038335597,0.001857320567137863,3.4645284349385057,0.0024384999709714254,0.03462941954216605,0.012217164039611816,0.0029236245046862855,0.3113595409053518,0.054070551177940525,0.0005135629713208053,0.0010376165066364933,4.283929290583386
google/bert_uncased_L-2_H-128_A-2,random_init,all,12,ambiguous_open,open,ambiguous,1,within_model,delta_pca,8,0,32,8,0.2087672134599728,0.0005090788439619283,0.0019294211270094932,3.4645284349385057,0.0024384999709714254,0.03462941954216605,0.012217164039611816,0.0032147141319440594,0.32418933809356354,0.056698449114098874,0.00045699300524297537,0.0009298120400923151,4.283929290583386
