model,prompt_id,task,topic,layer,subspace_family,subspace_k,top_k_output,rho,grad_entropy_proj_norm,grad_varentropy_proj_norm,fisher_output_fro_norm,jacobian_fro_norm
bert-base-uncased,6,ambiguous_open,open,4,state_pca,8,16,0.8785440465215639,0.1946550424611606,0.5248244958660246,0.4195392454743185,1.9855934905350072
bert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,16,0.9550746439182208,0.1772727581274809,0.4500348348887273,0.3618085320458568,1.6083037736815569
bert-base-uncased,6,ambiguous_open,open,4,random,8,16,0.665108865503633,0.1205017954451825,0.3237246667581953,0.3224891912452186,1.411733431799728
bert-base-uncased,6,ambiguous_open,open,4,state_pca,8,32,0.6748056154876217,0.191329139299271,0.581864152027004,0.4215693359967132,2.9092129638463176
bert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,32,0.7048353717202244,0.1530092999347462,0.4550828695549295,0.367673625840202,2.3401675317264528
bert-base-uncased,6,ambiguous_open,open,4,random,8,32,0.5500481483939281,0.1134167028891739,0.346752941437434,0.3268286429702256,1.9238661402005024
bert-base-uncased,6,ambiguous_open,open,4,state_pca,8,64,0.5524159108495735,0.1748654716763882,0.5969901596379191,0.4181711624768589,4.058079527860105
bert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,64,0.6136995872842185,0.1564809831905353,0.5007275921764552,0.3800504903504841,3.360577139620398
bert-base-uncased,6,ambiguous_open,open,4,random,8,64,0.3996469228288204,0.1028506100293619,0.3524182836811475,0.3324272102246217,2.801574459389072
bert-base-uncased,6,ambiguous_open,open,4,state_pca,8,128,0.4674087353346091,0.165795670386742,0.6130287013618888,0.4134279653828325,5.413169403627787
bert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,128,0.4065511482430108,0.1389043222775038,0.5029667301802682,0.3836268762068546,4.772813006950496
bert-base-uncased,6,ambiguous_open,open,4,random,8,128,0.295068777545805,0.0990449775978351,0.3642486475961417,0.3385118916131051,4.034283462802743
bert-base-uncased,6,ambiguous_open,open,4,state_pca,8,256,0.4175732506143993,0.1577116956049117,0.6259887169664516,0.4141655791836522,7.563695309693507
bert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,256,0.3002197571607983,0.1333601617370315,0.5206568429626579,0.3864779551767809,6.904453833612634
bert-base-uncased,6,ambiguous_open,open,4,random,8,256,0.2079554730780214,0.0885251858138723,0.364384201756579,0.3414273768664841,5.825936624073209
bert-base-uncased,7,factual_deep,common,4,state_pca,8,16,0.4307382245499182,0.0874794374095244,0.187871186858571,0.4845575405808737,2.446141531668107
bert-base-uncased,7,factual_deep,common,4,delta_pca,8,16,0.6100714384073248,0.0752961490030424,0.148132073806604,0.3858089948149156,1.6850776363211546
bert-base-uncased,7,factual_deep,common,4,random,8,16,0.6301082884617476,0.0670102385440808,0.143342970852832,0.3328349910426246,1.516768668818394
bert-base-uncased,7,factual_deep,common,4,state_pca,8,32,0.2263402093798097,0.0681834936265398,0.1754597776462907,0.4762010416466883,3.2666660353475296
bert-base-uncased,7,factual_deep,common,4,delta_pca,8,32,0.4796389608333501,0.0851644732137308,0.1944620079504714,0.3899484797313605,2.3630766328801327
bert-base-uncased,7,factual_deep,common,4,random,8,32,0.4615246451833569,0.059489056055555,0.1425997809967217,0.3499002690942474,2.2630895859117097
bert-base-uncased,7,factual_deep,common,4,state_pca,8,64,0.2384147788229878,0.0667210452200589,0.1795504208937642,0.4691502258032814,4.343822585702729
bert-base-uncased,7,factual_deep,common,4,delta_pca,8,64,0.3203375086878988,0.0756197721863514,0.2071444703373032,0.4005716550272497,3.474298751381785
bert-base-uncased,7,factual_deep,common,4,random,8,64,0.2042655093037605,0.0532340060559574,0.1489866513917861,0.3598221826319298,3.216245230196651
bert-base-uncased,7,factual_deep,common,4,state_pca,8,128,0.2287329711322002,0.0811173032082994,0.2217443959814401,0.4703138051767692,6.060920690550118
bert-base-uncased,7,factual_deep,common,4,delta_pca,8,128,0.2918087576735141,0.0844947682991999,0.2444762784566238,0.4103314573614844,5.22724055273519
bert-base-uncased,7,factual_deep,common,4,random,8,128,0.1222129690167635,0.0467973634220014,0.1487259510402189,0.3688021312909122,4.685618924513602
bert-base-uncased,7,factual_deep,common,4,state_pca,8,256,0.1897674107569367,0.0855456598076843,0.2502569767923924,0.4645214322205192,8.18119537160142
bert-base-uncased,7,factual_deep,common,4,delta_pca,8,256,0.2403217423835823,0.0850290158588379,0.2660317274290904,0.4127888067126053,7.404338571815371
bert-base-uncased,7,factual_deep,common,4,random,8,256,0.1004974995032262,0.0487128793090061,0.159596534962347,0.3732443209009312,6.655517969331848
bert-base-uncased,8,factual_simple,role,4,state_pca,8,16,0.6300337300440096,0.0570005926357938,0.1272916859521452,0.3988997433127951,2.06299776108816
bert-base-uncased,8,factual_simple,role,4,delta_pca,8,16,0.6805418099927303,0.0591864141682627,0.1289217598734335,0.3794700583631584,1.8665105997344364
bert-base-uncased,8,factual_simple,role,4,random,8,16,0.6224900081124556,0.0535665286126943,0.1163493787468641,0.3895215166890629,1.7506005460766192
bert-base-uncased,8,factual_simple,role,4,state_pca,8,32,0.2266897669276291,0.040744917685684,0.1104399353481791,0.4193680756026706,2.940252187169221
bert-base-uncased,8,factual_simple,role,4,delta_pca,8,32,0.5599440202943755,0.0679007620850899,0.157446287707954,0.3976672480436071,2.538800711662473
bert-base-uncased,8,factual_simple,role,4,random,8,32,0.4842816769012415,0.0536390867259075,0.1279267807420206,0.3945727486598079,2.441180845979444
bert-base-uncased,8,factual_simple,role,4,state_pca,8,64,0.2327296310605018,0.0490934345697174,0.119322655054981,0.4367162565236032,4.117687426186796
bert-base-uncased,8,factual_simple,role,4,delta_pca,8,64,0.4083046001572355,0.0620574085567729,0.1630411206264808,0.4066734395461674,3.695757066650047
bert-base-uncased,8,factual_simple,role,4,random,8,64,0.2488679415548251,0.0467511553879465,0.1256439720206925,0.3982840132162482,3.394124871189936
bert-base-uncased,8,factual_simple,role,4,state_pca,8,128,0.1490510973173884,0.0419871573608225,0.1158407999927937,0.4325223929800241,5.636883709606939
bert-base-uncased,8,factual_simple,role,4,delta_pca,8,128,0.2571758962929317,0.0566115545432159,0.1687231190810447,0.4082349835583808,5.18359452292761
bert-base-uncased,8,factual_simple,role,4,random,8,128,0.1859273701936685,0.0465175533934944,0.1346948343839511,0.3902512444078286,4.619636473044145
bert-base-uncased,8,factual_simple,role,4,state_pca,8,256,0.1445930013706585,0.0478809317792899,0.1337894341019243,0.4353157450055541,7.922014174327059
bert-base-uncased,8,factual_simple,role,4,delta_pca,8,256,0.1582269740557925,0.0480132167086696,0.1616139621683269,0.4137872077484357,7.544369322844929
bert-base-uncased,8,factual_simple,role,4,random,8,256,0.1124606463425496,0.0400570341063928,0.1274328419728357,0.3881393268378146,6.436544780961377
bert-base-uncased,9,ambiguous_open,open,4,state_pca,8,16,0.5925158635635509,0.0867031028535151,0.1933387382869988,0.4537746843121162,2.0455130577409206
bert-base-uncased,9,ambiguous_open,open,4,delta_pca,8,16,0.4952145191429782,0.0503758443304384,0.1032377721585812,0.4279677953413199,1.8484794591099687
bert-base-uncased,9,ambiguous_open,open,4,random,8,16,0.4748864007839672,0.0425685306165833,0.0981674913887495,0.3608495354773688,1.630086247722608
bert-base-uncased,9,ambiguous_open,open,4,state_pca,8,32,0.4551513165502073,0.100833463698451,0.2404951180057523,0.4545954333969558,2.9306117560569254
bert-base-uncased,9,ambiguous_open,open,4,delta_pca,8,32,0.3650627815062047,0.0669036931312799,0.1412381175795951,0.4343551151037583,2.665115719056
bert-base-uncased,9,ambiguous_open,open,4,random,8,32,0.3031514343671994,0.0487102851944711,0.1133876318809465,0.3752983138035833,2.2919959605171734
bert-base-uncased,9,ambiguous_open,open,4,state_pca,8,64,0.3185060731108975,0.0871388929563049,0.2461061689831312,0.4576240636310165,4.080668766567299
bert-base-uncased,9,ambiguous_open,open,4,delta_pca,8,64,0.2419479117938513,0.0719791515547083,0.1770712889892066,0.4391718392838913,3.8066014314651055
bert-base-uncased,9,ambiguous_open,open,4,random,8,64,0.3467962026829384,0.0615209903772712,0.1448742622816631,0.3706505252288752,3.083605488866746
bert-base-uncased,9,ambiguous_open,open,4,state_pca,8,128,0.2641916444297405,0.0892930548829236,0.2688329048642998,0.465544391288388,5.902202046461917
bert-base-uncased,9,ambiguous_open,open,4,delta_pca,8,128,0.2065901877330092,0.0766616291664536,0.2055002464741758,0.4441743142696033,5.44553493453985
bert-base-uncased,9,ambiguous_open,open,4,random,8,128,0.2625998870998506,0.0639838314823819,0.1635965305197778,0.3882548282728219,4.815802071478436
bert-base-uncased,9,ambiguous_open,open,4,state_pca,8,256,0.2536785880233294,0.0925025824846455,0.2917170848765341,0.4687343196461835,8.303934480949078
bert-base-uncased,9,ambiguous_open,open,4,delta_pca,8,256,0.1350577000737361,0.0686591772945131,0.2138439628379292,0.4438713794988291,7.703999035325997
bert-base-uncased,9,ambiguous_open,open,4,random,8,256,0.2193124911984276,0.0684159199999809,0.1870549574076098,0.3925453812184191,6.746743562347281
bert-base-uncased,10,factual_deep,antonym,4,state_pca,8,16,0.3048333517537637,0.0781450184627864,0.2448639130752285,0.4867483983295481,2.186493499153664
bert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,16,0.5711941229084528,0.0896928521047102,0.2605848365220596,0.4636443880677753,2.055858117136692
bert-base-uncased,10,factual_deep,antonym,4,random,8,16,0.5868275747506647,0.0628568815599631,0.1392179853972808,0.3731795159269815,1.789063169251745
bert-base-uncased,10,factual_deep,antonym,4,state_pca,8,32,0.4128773790437496,0.0658479641770431,0.1894753154265382,0.4926327890386025,3.144108651686744
bert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,32,0.3343894274128636,0.0716463633231454,0.2377361338334997,0.4565080316175143,2.6958665508721498
bert-base-uncased,10,factual_deep,antonym,4,random,8,32,0.364862476084732,0.0750585345529049,0.1754594618916659,0.3753725126368936,2.379589997160699
bert-base-uncased,10,factual_deep,antonym,4,state_pca,8,64,0.4220056124910696,0.0958817317572394,0.2269845768994784,0.4867118418188629,4.342832338780114
bert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,64,0.222636705206554,0.0817014971168159,0.2513844391309328,0.4547135434325404,3.7986453986405744
bert-base-uncased,10,factual_deep,antonym,4,random,8,64,0.3198937178874598,0.0842199197433356,0.2138878105186744,0.3798920828171662,3.293206910632285
bert-base-uncased,10,factual_deep,antonym,4,state_pca,8,128,0.3019568086678352,0.0948867417341408,0.2493776800265408,0.4842533388631012,6.101166188565476
bert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,128,0.2554370257275574,0.1027262076791097,0.29681182576924,0.4526736071355959,5.282097831421654
bert-base-uncased,10,factual_deep,antonym,4,random,8,128,0.2248094495296366,0.0813672699884694,0.2418637625799531,0.3855825589526319,4.736460676289657
bert-base-uncased,10,factual_deep,antonym,4,state_pca,8,256,0.2691063710170643,0.096751189089208,0.2911147666291385,0.4789258038995002,8.298748902453882
bert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,256,0.2339127808015228,0.1067369221523615,0.3331238744528791,0.4490063424406512,7.41863428135061
bert-base-uncased,10,factual_deep,antonym,4,random,8,256,0.1805480280935272,0.0782024300774109,0.2603430000416046,0.3929737745145806,6.851358398816186
bert-base-uncased,11,factual_simple,math,4,state_pca,8,16,0.764324055908909,0.2741394367525619,0.2844714903275366,0.4319718827462765,2.6710906838490467
bert-base-uncased,11,factual_simple,math,4,delta_pca,8,16,0.7696538967179509,0.3151875534589023,0.2867892050842506,0.4636860837336571,2.290837758562708
bert-base-uncased,11,factual_simple,math,4,random,8,16,0.9105393538652023,0.1923210996736679,0.2111170399028796,0.3476651303113217,1.8365289055823824
bert-base-uncased,11,factual_simple,math,4,state_pca,8,32,0.7183417002700464,0.3871113680362672,0.4091530646963979,0.4786775188427511,3.713378130724701
bert-base-uncased,11,factual_simple,math,4,delta_pca,8,32,0.7958412736941969,0.4308946158313573,0.4352177587973278,0.4895913373244061,3.0889263679980763
bert-base-uncased,11,factual_simple,math,4,random,8,32,0.8501974601463016,0.2587119738653556,0.2925010711698003,0.3732243856697007,2.730246128885307
bert-base-uncased,11,factual_simple,math,4,state_pca,8,64,0.6930030784617328,0.4831179795178012,0.6381026538818252,0.5091877668239772,5.076843101753125
bert-base-uncased,11,factual_simple,math,4,delta_pca,8,64,0.7271906658264028,0.4995119085016,0.681937562547,0.5045086738303608,4.297656030804363
bert-base-uncased,11,factual_simple,math,4,random,8,64,0.8245255890213995,0.3203815014793084,0.4383467663587345,0.3966091094698819,3.896507211350107
bert-base-uncased,11,factual_simple,math,4,state_pca,8,128,0.6757480821820202,0.5635399837311273,0.9346808326351768,0.5305819815811703,6.845263389483275
bert-base-uncased,11,factual_simple,math,4,delta_pca,8,128,0.7116196999934513,0.570970712781264,0.982318393607672,0.525497630753745,6.435542732294297
bert-base-uncased,11,factual_simple,math,4,random,8,128,0.7498036818086672,0.3604376841900533,0.6291535586259832,0.4151074777001715,5.701935693075479
bert-base-uncased,11,factual_simple,math,4,state_pca,8,256,0.659831536298827,0.6279649373270731,1.3029242137578734,0.5473141499831657,9.606620781229662
bert-base-uncased,11,factual_simple,math,4,delta_pca,8,256,0.7012121220986924,0.6335238432430156,1.347974336745039,0.5354545548837117,8.81798399770471
bert-base-uncased,11,factual_simple,math,4,random,8,256,0.6939493914790843,0.3953120877668535,0.8597924696633861,0.4319888907448917,8.178776826476128
bert-base-uncased,12,ambiguous_open,open,4,state_pca,8,16,0.2815479194494499,0.013610638831965,0.023318546520982,0.4138836425008353,2.1920792517504384
bert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,16,0.2250307751591234,0.0128118462659054,0.0297609235916745,0.3607870465690661,1.6683592275648789
bert-base-uncased,12,ambiguous_open,open,4,random,8,16,0.6944632449783819,0.0171569784691881,0.0375247224171483,0.3377384245501449,1.4794243865200365
bert-base-uncased,12,ambiguous_open,open,4,state_pca,8,32,0.2616438187340009,0.0252469691826242,0.0487037737540037,0.4103086220998352,2.906370662612138
bert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,32,0.177578062047399,0.0134284862893186,0.028171074563591,0.3838656795383621,2.432948114349048
bert-base-uncased,12,ambiguous_open,open,4,random,8,32,0.3096643844387115,0.0189354872229825,0.0423195559888858,0.3424735475302233,2.1059596507106586
bert-base-uncased,12,ambiguous_open,open,4,state_pca,8,64,0.2750157118380391,0.0335149507836165,0.0703095658581646,0.4038449169898158,3.9339378002088337
bert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,64,0.0441867828512842,0.0158845749935438,0.033549866687726,0.3962436671864424,3.4881740774106227
bert-base-uncased,12,ambiguous_open,open,4,random,8,64,0.1806206289068195,0.022103751156544,0.0469278427771733,0.3402505210102171,2.868813099633373
bert-base-uncased,12,ambiguous_open,open,4,state_pca,8,128,0.2944931524201106,0.0490874605094686,0.1040995379687351,0.4095663200982232,5.424516472704965
bert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,128,0.0597095957936385,0.0245300899578645,0.0497476159393386,0.4042665919591242,5.036561549398438
bert-base-uncased,12,ambiguous_open,open,4,random,8,128,0.1065216255507118,0.0242133862430806,0.0561592580953054,0.3482651428342457,4.15082543023838
bert-base-uncased,12,ambiguous_open,open,4,state_pca,8,256,0.2779225024405085,0.0615399041384125,0.1380789215641434,0.4124540607783413,7.575398801461048
bert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,256,0.0382838947892201,0.0248155044581353,0.0576691827075982,0.4021736911283008,7.052296816427798
bert-base-uncased,12,ambiguous_open,open,4,random,8,256,0.0546926546442434,0.0239750632608827,0.0592980415870934,0.3499571298896801,5.863466143987433
bert-base-uncased,13,factual_deep,capital,4,state_pca,8,16,0.6914706887614626,0.0752369068459601,0.1332769867513792,0.500945095008184,2.197647769881049
bert-base-uncased,13,factual_deep,capital,4,delta_pca,8,16,0.4333181812435522,0.0427883074520553,0.0831804381262632,0.4164752360124763,1.8084623770485744
bert-base-uncased,13,factual_deep,capital,4,random,8,16,0.5804973537411612,0.0751409619050447,0.1331310257698844,0.3408455562371712,1.5670984659219045
bert-base-uncased,13,factual_deep,capital,4,state_pca,8,32,0.6590240099087538,0.1213384210527464,0.2300182946989221,0.5093956697990095,3.2245600008756683
bert-base-uncased,13,factual_deep,capital,4,delta_pca,8,32,0.2526696048273351,0.0615702760728999,0.1090314895856975,0.4276757101095587,2.5710817720905026
bert-base-uncased,13,factual_deep,capital,4,random,8,32,0.4292991055406885,0.0715115853099638,0.1604482286537836,0.3445164042660789,2.1998420655729074
bert-base-uncased,13,factual_deep,capital,4,state_pca,8,64,0.3775818273589764,0.1178573073969108,0.2789904875398398,0.5073881458591847,4.5252358412720834
bert-base-uncased,13,factual_deep,capital,4,delta_pca,8,64,0.1977118269096416,0.0690525335342017,0.1441487569728606,0.4321534123160914,3.690500164802856
bert-base-uncased,13,factual_deep,capital,4,random,8,64,0.4037933150113759,0.1015592786307639,0.2274642723770207,0.366555970172247,3.2798815310689147
bert-base-uncased,13,factual_deep,capital,4,state_pca,8,128,0.2555947675585441,0.1044548411892017,0.3054256211712026,0.5007888354368674,6.142965473070751
bert-base-uncased,13,factual_deep,capital,4,delta_pca,8,128,0.1252432943967552,0.0684667027951861,0.171743054331816,0.4320579838070535,5.133482258825142
bert-base-uncased,13,factual_deep,capital,4,random,8,128,0.2813195037132147,0.095579196051092,0.259549446313686,0.3687018000842049,4.587322665447633
bert-base-uncased,13,factual_deep,capital,4,state_pca,8,256,0.2206677077780205,0.1017686721206232,0.3293121607542835,0.490531563292039,8.226487556098782
bert-base-uncased,13,factual_deep,capital,4,delta_pca,8,256,0.1185237276538877,0.0731304554274296,0.2001671088675796,0.4322870548810789,7.315578006386609
bert-base-uncased,13,factual_deep,capital,4,random,8,256,0.2345670123661659,0.0968578421357656,0.2965022837117687,0.3768769090388792,6.638824973029717
bert-base-uncased,14,factual_simple,capital,4,state_pca,8,16,0.7477710547607176,0.1360265329359576,0.2875482774971777,0.5056074163440818,2.2747106990681623
bert-base-uncased,14,factual_simple,capital,4,delta_pca,8,16,0.5844967226050036,0.093848557225619,0.2081771284035236,0.4232621529429343,1.9647034097967169
bert-base-uncased,14,factual_simple,capital,4,random,8,16,0.7549468796001463,0.0809462509340354,0.1833431265723885,0.3176334424629269,1.6267146502875207
bert-base-uncased,14,factual_simple,capital,4,state_pca,8,32,0.4544874293548392,0.1139817287512628,0.3021669678564149,0.4940066847034109,2.991238497947896
bert-base-uncased,14,factual_simple,capital,4,delta_pca,8,32,0.4010638373630638,0.1015532174973022,0.2511861419049745,0.4361610671493601,2.711151473081079
bert-base-uncased,14,factual_simple,capital,4,random,8,32,0.4801861100650685,0.0885913719547159,0.2152731665682233,0.3600605814765318,2.4168871099131404
bert-base-uncased,14,factual_simple,capital,4,state_pca,8,64,0.3452328687530019,0.1189358126449181,0.3493103900665384,0.4950053101510693,4.22589663480344
bert-base-uncased,14,factual_simple,capital,4,delta_pca,8,64,0.1937005986175236,0.0838713903332887,0.2558798773449409,0.4329451969458234,3.638474380496016
bert-base-uncased,14,factual_simple,capital,4,random,8,64,0.4483701765831153,0.0975556944078313,0.2604640383300884,0.3611139449063896,3.220473498726057
bert-base-uncased,14,factual_simple,capital,4,state_pca,8,128,0.2702688218299863,0.1189254955586697,0.3775325638488025,0.4894426972174646,5.932627595433728
bert-base-uncased,14,factual_simple,capital,4,delta_pca,8,128,0.1204914828308103,0.0737196248378385,0.2575563235821027,0.4329647072434798,5.081716551141923
bert-base-uncased,14,factual_simple,capital,4,random,8,128,0.3180281276076594,0.0942221090336374,0.287915653557461,0.3676353004881741,4.596751175226522
bert-base-uncased,14,factual_simple,capital,4,state_pca,8,256,0.2171720970577932,0.1101822343142898,0.3947127430892811,0.4839853637838158,8.153536912184615
bert-base-uncased,14,factual_simple,capital,4,delta_pca,8,256,0.1076953562713108,0.076577297344048,0.2687496439464736,0.4330954143045767,7.215929588829889
bert-base-uncased,14,factual_simple,capital,4,random,8,256,0.2626933057688246,0.098076016848382,0.3210668224250519,0.3758848208585997,6.6653629719598255
bert-base-uncased,15,ambiguous_open,role,4,state_pca,8,16,0.822961726323669,0.1088553380357258,0.2336744632556745,0.3943602686228095,2.033462297963015
bert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,16,0.6354625591701126,0.0663489562714146,0.1509693707290223,0.3176380688415788,1.556654513449144
bert-base-uncased,15,ambiguous_open,role,4,random,8,16,0.882909422842738,0.0797224185993721,0.1733413707806362,0.3028783124208508,1.35090667884308
bert-base-uncased,15,ambiguous_open,role,4,state_pca,8,32,0.6790951718151228,0.1299558316923463,0.2946969333677571,0.3970596832594911,2.7808491321702493
bert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,32,0.666183425398519,0.0860959658169822,0.1980771842052908,0.3349883863508652,2.2439918220727906
bert-base-uncased,15,ambiguous_open,role,4,random,8,32,0.6886281899986394,0.0876246934139935,0.2080358850134362,0.3110555227809253,1.9162265202850657
bert-base-uncased,15,ambiguous_open,role,4,state_pca,8,64,0.5664529209526249,0.1321031148678186,0.3465216209684503,0.3959830260768318,3.7992831530649847
bert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,64,0.3942954361421608,0.0807664446269775,0.2193208311210316,0.3459383061675705,3.281295957927272
bert-base-uncased,15,ambiguous_open,role,4,random,8,64,0.4436965530743121,0.0837648695973886,0.2322362536714176,0.3174701051886431,2.766210363939192
bert-base-uncased,15,ambiguous_open,role,4,state_pca,8,128,0.5343277361549051,0.1428803368978081,0.4005706145858114,0.3999651446934059,5.221007346910667
bert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,128,0.2526840742684237,0.0827105817945037,0.2419354445331044,0.3520023951208914,4.559200400510043
bert-base-uncased,15,ambiguous_open,role,4,random,8,128,0.3300366321397427,0.0821121813456867,0.2521033816138326,0.3242944688159897,3.968783058215487
bert-base-uncased,15,ambiguous_open,role,4,state_pca,8,256,0.468664553740215,0.1475961632233336,0.4526345777981931,0.403903961279288,7.377270145654764
bert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,256,0.2015026252202059,0.0834321637997481,0.2660336221376704,0.357880692242178,6.690282835554831
bert-base-uncased,15,ambiguous_open,role,4,random,8,256,0.2121413540851326,0.0738809924148263,0.2616494994973197,0.3310146913085077,5.749999205403849
bert-base-uncased,16,factual_deep,continent,4,state_pca,8,16,0.8690092938235471,0.1120907243280337,0.2572246675961347,0.4545536922921815,2.2289279835454643
bert-base-uncased,16,factual_deep,continent,4,delta_pca,8,16,0.8463620420448464,0.1015962156166016,0.2337191583928941,0.474270681328434,1.963413713108279
bert-base-uncased,16,factual_deep,continent,4,random,8,16,0.6697792405672534,0.0563285849873647,0.1374833925548958,0.3497873970293596,1.583517168396386
bert-base-uncased,16,factual_deep,continent,4,state_pca,8,32,0.7240211396115268,0.1261843121484108,0.3136564758796148,0.476273275185521,3.236083591144318
bert-base-uncased,16,factual_deep,continent,4,delta_pca,8,32,0.4433179446352768,0.0864920872680782,0.2335404392191314,0.4654964715404373,2.655780339566608
bert-base-uncased,16,factual_deep,continent,4,random,8,32,0.4892061058983619,0.0667914987512835,0.1614075793667688,0.3670686709211566,2.26340852897217
bert-base-uncased,16,factual_deep,continent,4,state_pca,8,64,0.4779426190186349,0.1165863928180768,0.3336846293096628,0.4739626521641536,4.397338822465876
bert-base-uncased,16,factual_deep,continent,4,delta_pca,8,64,0.4587192222058772,0.1033234812350514,0.275844817648279,0.4519209409893263,3.4773824344456603
bert-base-uncased,16,factual_deep,continent,4,random,8,64,0.3120393149785889,0.0663881418661734,0.1748095959054211,0.3714646939898489,3.200739427606479
bert-base-uncased,16,factual_deep,continent,4,state_pca,8,128,0.3137883910078214,0.1127168994639132,0.3537350968711534,0.4765515819772584,6.0990357611897
bert-base-uncased,16,factual_deep,continent,4,delta_pca,8,128,0.355695358940174,0.1042742686054454,0.3026826138316124,0.4518106813929064,5.056184280248921
bert-base-uncased,16,factual_deep,continent,4,random,8,128,0.2185070260228386,0.0631409022027109,0.1861270553043965,0.3767399689355706,4.603727567902894
bert-base-uncased,16,factual_deep,continent,4,state_pca,8,256,0.2577804479631096,0.1175066941465325,0.3851374643280866,0.4809200288703514,8.528942946868472
bert-base-uncased,16,factual_deep,continent,4,delta_pca,8,256,0.3494860500360331,0.1204552892958094,0.3516940138866846,0.4518565190832655,7.292411015684939
bert-base-uncased,16,factual_deep,continent,4,random,8,256,0.1700469729934397,0.064412002681864,0.203935944871926,0.3838591564882201,6.692869667785748
bert-base-uncased,18,ambiguous_open,open,4,state_pca,8,16,0.7221100367512815,0.0473595345716446,0.1020836658257893,0.4344718311311973,2.0844930386106
bert-base-uncased,18,ambiguous_open,open,4,delta_pca,8,16,0.517898937049498,0.0385974202968565,0.0846804317818534,0.3211811640056573,1.565921610801796
bert-base-uncased,18,ambiguous_open,open,4,random,8,16,0.674924825805257,0.0487896721354832,0.1096883109054928,0.3464829160298697,1.498282407839978
bert-base-uncased,18,ambiguous_open,open,4,state_pca,8,32,0.4207766470352269,0.0428118661506487,0.1016851307838372,0.4213103114510336,2.9167079186165448
bert-base-uncased,18,ambiguous_open,open,4,delta_pca,8,32,0.2719591179288821,0.0470364325416657,0.1148918529862749,0.3559837412381615,2.444337813151753
bert-base-uncased,18,ambiguous_open,open,4,random,8,32,0.2775359922478074,0.0439890687038657,0.1107027731637335,0.3608955831370672,2.180834029096162
bert-base-uncased,18,ambiguous_open,open,4,state_pca,8,64,0.2675309486814338,0.0509639946333495,0.1218129296474382,0.4179726814557892,4.08364940078396
bert-base-uncased,18,ambiguous_open,open,4,delta_pca,8,64,0.2783182093446046,0.071163685615696,0.1617262550296406,0.3752672192852672,3.4460118116714287
bert-base-uncased,18,ambiguous_open,open,4,random,8,64,0.1334596457132468,0.0374931646833692,0.1079773068893533,0.3659477697815698,3.11677475661046
bert-base-uncased,18,ambiguous_open,open,4,state_pca,8,128,0.2243159833331504,0.061005670981758,0.1500272609081857,0.4251038073719395,5.6443850206422415
bert-base-uncased,18,ambiguous_open,open,4,delta_pca,8,128,0.2188944941425828,0.0728068395862348,0.1877672907621874,0.3776410638295616,4.788620432295378
bert-base-uncased,18,ambiguous_open,open,4,random,8,128,0.1629292537425763,0.0517028111242701,0.1348977006100374,0.3686489958078479,4.3859922056020775
bert-base-uncased,18,ambiguous_open,open,4,state_pca,8,256,0.247484167106257,0.0776259182801951,0.1909767934116093,0.4244977274955842,7.725218141274849
bert-base-uncased,18,ambiguous_open,open,4,delta_pca,8,256,0.2022036959548515,0.0818537475958386,0.2226102369986761,0.3832333019901712,6.825714332110604
bert-base-uncased,18,ambiguous_open,open,4,random,8,256,0.1276679968364804,0.0506186044638443,0.1453745431878805,0.3673539985566005,6.100558451552879
bert-base-uncased,19,factual_deep,culture,4,state_pca,8,16,0.7949888950723999,0.2761560966738385,0.4787156061895175,0.4504691271608388,2.238451627322479
bert-base-uncased,19,factual_deep,culture,4,delta_pca,8,16,0.7776626403149973,0.1407255449430643,0.3068332643248542,0.3184601000641058,1.5659453733965596
bert-base-uncased,19,factual_deep,culture,4,random,8,16,0.9089812586080472,0.1922884662212985,0.3425513614712779,0.3125866875512207,1.6542606480572648
bert-base-uncased,19,factual_deep,culture,4,state_pca,8,32,0.6920327944028836,0.3293146540946381,0.6523279291258595,0.4642036964079106,2.934655250292441
bert-base-uncased,19,factual_deep,culture,4,delta_pca,8,32,0.5725202288210728,0.1735841238503393,0.3909624736191753,0.3399821621352199,2.352580896881705
bert-base-uncased,19,factual_deep,culture,4,random,8,32,0.7643254513041622,0.2256828580135742,0.4551984956506197,0.3400824764193783,2.440086287220585
