source,model,prompt_id,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,top_k_output,sign,rho,rho_random_adjusted,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm,latent_step_norm,fisher_output_energy,entropy_target_movement,varentropy_target_movement,observed_reached_entropy_tau,observed_reached_varentropy_tau,cost_entropy_tau,cost_varentropy_tau,neg_log_cost_entropy_tau,neg_log_cost_varentropy_tau,selected_top1_changed,target_correct_changed,full_vocab_top10_jaccard,case_id,prompt,target,direction,epsilon,mode,hidden_step_norm,entropy_before,entropy_after,delta_entropy,abs_delta_entropy,varentropy_before,varentropy_after,delta_varentropy,abs_delta_varentropy,confidence_before,confidence_after,delta_confidence,semantic_entropy_proxy_before,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,semantic_density_uncertainty_before,semantic_density_uncertainty_after,delta_semantic_density_uncertainty,haloscope_style_consistency_risk_before,haloscope_style_consistency_risk_after,delta_haloscope_style_consistency_risk,selected_top1_before,selected_top1_after,target_in_topm,target_top1_before,target_top1_after,target_prob_before,target_prob_after,delta_target_prob,top5_jaccard,top10_jaccard,top1_token_before,top1_token_after,v_access,v_inaccess,semantic_entropy_proxy,semantic_density_uncertainty,haloscope_style_consistency_risk
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0.0,32,increase,0.2713362048369374,0.062137070691404866,3.1056466240143923,0.7200634473414738,0.1323432100521777,0.1798329353332519,0.0905932477189576,2.0324366467605794,0.3009871221812615,0.0574464190318519,0.1063536449455756,24.294216888745368,0.8291828995591745,0.05,0.0214570138549392,0.0374572822571435,1,0,0.7728781881438778,0.8854704341514692,0.25763382606727014,0.12163621119135158,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0.0,32,decrease,0.2713362048369374,0.062137070691404866,3.1056466240143923,0.7200634473414738,0.1323432100521777,0.1798329353332519,0.0905932477189576,2.0324366467605794,0.3009871221812615,0.0574464190318519,0.1063536449455756,24.294216888745368,0.8291828995591745,0.05,0.0226395537707793,0.0373551187566534,1,0,0.7325081650941323,0.8878921306188989,0.3112807912668533,0.11890501789686202,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0.0,32,increase,0.5267540671794726,0.3175549330339401,3.1056466240143923,0.7200634473414738,0.1323432100521777,0.1798329353332519,0.3226502707213438,3.72325525612527,0.5680231251642347,0.1568729186214415,0.3766522954716607,24.294216888745368,0.258068661819931,0.05,0.029430018654418,0.0643450363373853,1,1,0.17537784454050287,0.16042801528110398,1.7408125209305214,1.8299099399410552,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0.0,32,decrease,0.5267540671794726,0.3175549330339401,3.1056466240143923,0.7200634473414738,0.1323432100521777,0.1798329353332519,0.3226502707213438,3.72325525612527,0.5680231251642347,0.1568729186214415,0.3766522954716607,24.294216888745368,0.258068661819931,0.05,0.0321072458867792,0.0687640801770487,1,1,0.16075415669719334,0.15011829499091664,1.827879058051332,1.896331662420925,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,random,8,0.0,32,increase,0.2091991341455325,0.0,3.1056466240143923,0.7200634473414738,0.1323432100521777,0.1798329353332519,0.2017500641290102,2.8563341030224345,0.4491659650162846,0.0543631004818376,0.1153130543754121,24.294216888745368,0.3882593216999533,0.05,0.0187955213146802,0.0376378110304166,0,0,0.413140253148184,0.4126268888338757,0.8839681476703293,0.885211511215196,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous,1,random,8,0.0,32,decrease,0.2091991341455325,0.0,3.1056466240143923,0.7200634473414738,0.1323432100521777,0.1798329353332519,0.2017500641290102,2.8563341030224345,0.4491659650162846,0.0543631004818376,0.1153130543754121,24.294216888745368,0.3882593216999533,0.05,0.0199387961553432,0.0366701210993853,0,0,0.3894511169832162,0.4235157234934375,0.9430169235160013,0.8591646380858773,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,4,factual_deep,role,error,1,state_pca,8,0.0,32,increase,0.5006177685415254,-0.01941898173718415,3.1259655761410765,0.6913640374123293,0.1526775790859712,0.6936883926391602,0.1298465356461088,2.664959743678831,0.360342247933973,0.0897809738586408,0.1722799753283191,25.22300981999632,0.6015942645270415,0.05,0.0282016971847522,0.0578693020107189,1,1,0.4266369223000559,0.4158296323778784,0.851821926525917,0.8774796401574575,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,4,factual_deep,role,error,1,state_pca,8,0.0,32,decrease,0.5006177685415254,-0.01941898173718415,3.1259655761410765,0.6913640374123293,0.1526775790859712,0.6936883926391602,0.1298465356461088,2.664959743678831,0.360342247933973,0.0897809738586408,0.1722799753283191,25.22300981999632,0.6015942645270415,0.05,0.0305472468838097,0.0611420025503262,1,1,0.39387789466938283,0.39357184222539465,0.9317143297234959,0.9324916554245767,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,4,factual_deep,role,error,1,delta_pca,8,0.0,32,increase,0.7032131815871683,0.18317643130845873,3.1259655761410765,0.6913640374123293,0.1526775790859712,0.6936883926391602,0.3962005560402867,3.949067949391485,0.6294446409655791,0.187601240634378,0.4065022305947106,25.22300981999632,0.2610077495903315,0.05,0.033687400494931,0.0664961621070164,1,1,0.15495867639273966,0.15700620385896893,1.8645968015258414,1.8514699593892472,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,4,factual_deep,role,error,1,delta_pca,8,0.0,32,decrease,0.7032131815871683,0.18317643130845873,3.1259655761410765,0.6913640374123293,0.1526775790859712,0.6936883926391602,0.3962005560402867,3.949067949391485,0.6294446409655791,0.187601240634378,0.4065022305947106,25.22300981999632,0.2610077495903315,0.05,0.0359823069172642,0.0689805228771824,1,1,0.14507560629199168,0.15135156342902614,1.930500249751753,1.8881499136766084,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,4,factual_deep,role,error,1,random,8,0.0,32,increase,0.5200367502787095,0.0,3.1259655761410765,0.6913640374123293,0.1526775790859712,0.6936883926391602,0.209205102511677,2.929162272527396,0.4573894429385937,0.0915973474429215,0.214248768830311,25.22300981999632,0.3967993436612407,0.05,0.0291499219845827,0.0557309214113155,1,1,0.272247276593815,0.28479654282599054,1.3010445205476042,1.255980238471679,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,4,factual_deep,role,error,1,random,8,0.0,32,decrease,0.5200367502787095,0.0,3.1259655761410765,0.6913640374123293,0.1526775790859712,0.6936883926391602,0.209205102511677,2.929162272527396,0.4573894429385937,0.0915973474429215,0.214248768830311,25.22300981999632,0.3967993436612407,0.05,0.0307192895698222,0.0568364878656983,1,1,0.25833888036984143,0.2792567651955252,1.3534830661280421,1.275623615021802,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,5,factual_simple,capital,error,1,state_pca,8,0.0,32,increase,0.2160601818277229,0.044503766746440104,3.0710005512712035,0.7513382970838611,0.1319664333694074,0.1482343673706054,0.2255404092777531,3.219945331482077,0.4749109487869838,0.0578644677523124,0.1819441085784464,28.440313922896863,0.8614358589132144,0.05,0.0206273643631567,0.0416355701793895,1,1,0.8352359940389252,0.8275960724944208,0.1800409664714084,0.18923007877882367,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,5,factual_simple,capital,error,1,state_pca,8,0.0,32,decrease,0.2160601818277229,0.044503766746440104,3.0710005512712035,0.7513382970838611,0.1319664333694074,0.1482343673706054,0.2255404092777531,3.219945331482077,0.4749109487869838,0.0578644677523124,0.1819441085784464,28.440313922896863,0.8614358589132144,0.05,0.0193374807404835,0.0361050010964887,0,0,0.8909494162905893,0.9543673538312024,0.11546762496287673,0.0467066147440689,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,5,factual_simple,capital,error,1,delta_pca,8,0.0,32,increase,0.2530547233194272,0.08149830823814438,3.0710005512712035,0.7513382970838611,0.1319664333694074,0.1482343673706054,0.4753859008506083,4.412200292197765,0.6894823426677498,0.0695469263461319,0.1107594786869042,28.440313922896863,0.391218403527743,0.05,0.0212040915215716,0.0331995644808038,1,0,0.3690027494266793,0.47135365736975016,0.9969511839485574,0.7521466018198105,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,5,factual_simple,capital,error,1,delta_pca,8,0.0,32,decrease,0.2530547233194272,0.08149830823814438,3.0710005512712035,0.7513382970838611,0.1319664333694074,0.1482343673706054,0.4753859008506083,4.412200292197765,0.6894823426677498,0.0695469263461319,0.1107594786869042,28.440313922896863,0.391218403527743,0.05,0.0223464145355709,0.031921446346365,1,0,0.3501397532073915,0.4902264130300504,1.049422909317402,0.7128879271894702,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,5,factual_simple,capital,error,1,random,8,0.0,32,increase,0.1715564150812828,0.0,3.0710005512712035,0.7513382970838611,0.1319664333694074,0.1482343673706054,0.2952835958100758,3.2925942416272305,0.5434000329500135,0.0618851664460611,0.1558514121457434,28.440313922896863,0.4655977354900004,0.05,0.0170616835373751,0.0309753092515214,0,0,0.5457817037457858,0.6012501527708,0.6055361931719584,0.5087442034735498,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,5,factual_simple,capital,error,1,random,8,0.0,32,decrease,0.1715564150812828,0.0,3.0710005512712035,0.7513382970838611,0.1319664333694074,0.1482343673706054,0.2952835958100758,3.2925942416272305,0.5434000329500135,0.0618851664460611,0.1558514121457434,28.440313922896863,0.4655977354900004,0.05,0.0186452309740703,0.0323439675533495,0,0,0.49942823034748307,0.575807819151468,0.6942913742049401,0.5519813212653714,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,open,ambiguous,1,state_pca,8,0.0,32,increase,0.3618011784923876,-0.07847614549129073,3.1245073567719017,0.7379007224963519,0.1420704996860846,0.3082261085510254,0.0910587392803772,1.936698460224266,0.3017594062831799,0.0666210435735638,0.1623384829701271,26.570700859353604,0.6525582878190087,0.05,0.0247916309981977,0.0531364228480153,1,1,0.5264343341238407,0.49123238098695793,0.6416286766986549,0.7108379821172585,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,open,ambiguous,1,state_pca,8,0.0,32,decrease,0.3618011784923876,-0.07847614549129073,3.1245073567719017,0.7379007224963519,0.1420704996860846,0.3082261085510254,0.0910587392803772,1.936698460224266,0.3017594062831799,0.0666210435735638,0.1623384829701271,26.570700859353604,0.6525582878190087,0.05,0.0267645243456953,0.0543979980506942,1,1,0.48762928075272416,0.47983992882302845,0.71819983241359,0.7343027123162514,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,open,ambiguous,1,delta_pca,8,0.0,32,increase,0.5678355361898376,0.12755821220615932,3.1245073567719017,0.7379007224963519,0.1420704996860846,0.3082261085510254,0.3444530823862869,3.811488489404857,0.5869012543744364,0.1976206074762278,0.4593348178744165,26.570700859353604,0.3244043285381561,0.05,0.0307292927209394,0.0688104016744347,1,1,0.2111368663666653,0.18857865708909696,1.5552487000261053,1.668240080143485,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,open,ambiguous,1,delta_pca,8,0.0,32,decrease,0.5678355361898376,0.12755821220615932,3.1245073567719017,0.7379007224963519,0.1420704996860846,0.3082261085510254,0.3444530823862869,3.811488489404857,0.5869012543744364,0.1976206074762278,0.4593348178744165,26.570700859353604,0.3244043285381561,0.05,0.0340059462840494,0.0739874593329904,1,1,0.19079270773906917,0.17538341306092498,1.6565677400952428,1.7407807698730606,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,open,ambiguous,1,random,8,0.0,32,increase,0.4402773239836783,0.0,3.1245073567719017,0.7379007224963519,0.1420704996860846,0.3082261085510254,0.1964304428715615,2.807835748764928,0.4432047414813627,0.1166192697590464,0.2820025326529057,26.570700859353604,0.2992985693782038,0.05,0.0274973865388932,0.0603241211402716,1,1,0.21769237520436074,0.19846029330936807,1.5246723356803997,1.6171662325702565,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,open,ambiguous,1,random,8,0.0,32,decrease,0.4402773239836783,0.0,3.1245073567719017,0.7379007224963519,0.1420704996860846,0.3082261085510254,0.1964304428715615,2.807835748764928,0.4432047414813627,0.1166192697590464,0.2820025326529057,26.570700859353604,0.2992985693782038,0.05,0.0294133039589241,0.0618800583220549,1,1,0.2035123764376668,0.19347012752994108,1.5920284580733068,1.6426321581202985,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,7,factual_deep,common,error,1,state_pca,8,0.0,32,increase,0.6522555610125923,0.021058857673761255,2.947878872006929,1.1281772305981852,0.2184420167858759,0.5980734825134277,0.0918990548400828,2.1240111552069942,0.3031485689230329,0.1130122291300232,0.2908950309093759,25.98819201281904,0.8091839814800558,0.05,0.0423370944625864,0.0894676122977096,1,1,0.3822576828908926,0.3617773899173439,0.9616603352490047,1.0167262012922942,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,7,factual_deep,common,error,1,state_pca,8,0.0,32,decrease,0.6522555610125923,0.021058857673761255,2.947878872006929,1.1281772305981852,0.2184420167858759,0.5980734825134277,0.0918990548400828,2.1240111552069942,0.3031485689230329,0.1130122291300232,0.2908950309093759,25.98819201281904,0.8091839814800558,0.05,0.0432349431813654,0.0877515253209353,1,1,0.37431943790726224,0.3688523833725338,0.9826457340622393,0.9973587600418662,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,7,factual_deep,common,error,1,delta_pca,8,0.0,32,increase,0.6578182781374183,0.02662157479858729,2.947878872006929,1.1281772305981852,0.2184420167858759,0.5980734825134277,0.4015035848816786,4.146943833794321,0.6336431052900983,0.3068219377457073,0.6826155609882264,25.98819201281904,0.2601877348692933,0.05,0.0421447404328976,0.0803084395825461,1,1,0.12347340721367661,0.12959421760491605,2.0917294723051687,2.04334711330536,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,7,factual_deep,common,error,1,delta_pca,8,0.0,32,decrease,0.6578182781374183,0.02662157479858729,2.947878872006929,1.1281772305981852,0.2184420167858759,0.5980734825134277,0.4015035848816786,4.146943833794321,0.6336431052900983,0.3068219377457073,0.6826155609882264,25.98819201281904,0.2601877348692933,0.05,0.043902262157013,0.0791026560887389,1,1,0.11853044562430624,0.1315696578266144,2.1325854263069215,2.0282188503023497,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,7,factual_deep,common,error,1,random,8,0.0,32,increase,0.631196703338831,0.0,2.947878872006929,1.1281772305981852,0.2184420167858759,0.5980734825134277,0.1802678904581501,2.767567696446226,0.4245796632649167,0.1627846179207109,0.3570773953583203,25.98819201281904,0.3463717505796597,0.05,0.0415788141721811,0.0813430231056759,1,1,0.1666097302079407,0.17032647047291302,1.7921011463453895,1.770038269023914,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,7,factual_deep,common,error,1,random,8,0.0,32,decrease,0.631196703338831,0.0,2.947878872006929,1.1281772305981852,0.2184420167858759,0.5980734825134277,0.1802678904581501,2.767567696446226,0.4245796632649167,0.1627846179207109,0.3570773953583203,25.98819201281904,0.3463717505796597,0.05,0.0426890295084949,0.0798887879493757,1,1,0.16227670414045534,0.17342696489482362,1.8184523505589392,1.7519987198350757,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,8,factual_simple,role,error,1,state_pca,8,0.0,32,increase,0.5358846115555158,0.10224490909213624,2.968148298201891,1.0347298053836187,0.202849319128155,0.5819230079650879,0.0824029686639068,1.9380887521359136,0.2870591727569541,0.0519466284391886,0.1240824371160009,24.370056634191545,0.9713327714622104,0.05,0.0361299935346215,0.084886486915763,1,1,0.5376877637863027,0.45770902142580655,0.6204772520066137,0.7815216211698205,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,8,factual_simple,role,error,1,state_pca,8,0.0,32,decrease,0.5358846115555158,0.10224490909213624,2.968148298201891,1.0347298053836187,0.202849319128155,0.5819230079650879,0.0824029686639068,1.9380887521359136,0.2870591727569541,0.0519466284391886,0.1240824371160009,24.370056634191545,0.9713327714622104,0.05,0.0381360211967662,0.086476824870971,1,1,0.5094043589133394,0.44929159825722165,0.6745131595174834,0.8000831627086804,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,8,factual_simple,role,error,1,delta_pca,8,0.0,32,increase,0.6368670139096477,0.20322731144626816,2.968148298201891,1.0347298053836187,0.202849319128155,0.5819230079650879,0.3594833019941146,3.838328881039609,0.5995692637169743,0.173760858985669,0.4335847346256736,24.370056634191545,0.3833950111787498,0.05,0.0395506563775081,0.0810374146052719,1,1,0.19387542270817087,0.18924345651758143,1.640539477174873,1.6647209631271653,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,8,factual_simple,role,error,1,delta_pca,8,0.0,32,decrease,0.6368670139096477,0.20322731144626816,2.968148298201891,1.0347298053836187,0.202849319128155,0.5819230079650879,0.3594833019941146,3.838328881039609,0.5995692637169743,0.173760858985669,0.4335847346256736,24.370056634191545,0.3833950111787498,0.05,0.0415442312305396,0.0825647587723041,1,1,0.1845719609306007,0.18574269064895887,1.6897158594001427,1.6833929466351871,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,8,factual_simple,role,error,1,random,8,0.0,32,increase,0.4336397024633796,0.0,2.968148298201891,1.0347298053836187,0.202849319128155,0.5819230079650879,0.1711186084456772,2.674058073661938,0.4136648503869736,0.0954161405517638,0.2450281025163984,24.370056634191545,0.4245891726071186,0.05,0.033103326031461,0.0657972504561871,1,1,0.25652357240695034,0.2581197054061357,1.3605347183718508,1.3543318272209928,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,8,factual_simple,role,error,1,random,8,0.0,32,decrease,0.4336397024633796,0.0,2.968148298201891,1.0347298053836187,0.202849319128155,0.5819230079650879,0.1711186084456772,2.674058073661938,0.4136648503869736,0.0954161405517638,0.2450281025163984,24.370056634191545,0.4245891726071186,0.05,0.033768875443231,0.0645489404082941,1,1,0.2514677596065627,0.2631114747485842,1.3804404900789273,1.3351774782473165,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,ambiguous,1,state_pca,8,0.0,32,increase,0.2669788383243925,-0.08488902951993449,3.1138845204085146,0.6877573581612568,0.12536856995212,0.1574249267578125,0.0962670015255408,2.2472702853339666,0.3102692403792887,0.0514181335761243,0.0881418932665849,24.001225156452,0.4943936366462242,0.05,0.0210406753574377,0.0354148467136281,1,0,0.46994084386313223,0.5584026842120708,0.7551484563205813,0.5826749205754869,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlm_topk32_local_linear,google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,ambiguous,1,state_pca,8,0.0,32,decrease,0.2669788383243925,-0.08488902951993449,3.1138845204085146,0.6877573581612568,0.12536856995212,0.1574249267578125,0.0962670015255408,2.2472702853339666,0.3102692403792887,0.0514181335761243,0.0881418932665849,24.001225156452,0.4943936366462242,0.05,0.0217076357488816,0.0334457032982473,1,0,0.4555020568480802,0.5912791036116529,0.7863550467092673,0.52546711651996,0.0,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
