model,prompt_id,task,topic,observed_condition,layer,subspace_family,k,rep,rank_whitened_jb,rho,v_access,v_inaccess,entropy_before,varentropy_before,semantic_entropy_proxy_before,trace_fim,grad_norm_sq,logit_norm,strict_orth_ls_norm,accessible_ls_norm
google/bert_uncased_L-2_H-128_A-2,5,factual_simple,common,error,1,random,4,1,4,0.5899432569166589,0.2583146154291459,0.17954887805195333,2.2633749821607396,0.437863493481099,1.3196496998188134,0.06262977005262949,0.007361107224149172,18.477427986840105,7.301351988545593e-16,3.1666133760475486
google/bert_uncased_L-2_H-128_A-2,5,factual_simple,common,error,1,state_pca,8,0,8,0.7124472228271822,0.31195462990801714,0.1259088635730826,2.2633749821607396,0.437863493481099,1.3196496998188134,0.06505369019784385,0.0018063970166737428,18.477427986840105,1.5562341111756697e-14,16.090383637353458
google/bert_uncased_L-2_H-128_A-2,5,factual_simple,common,error,1,delta_pca,8,0,8,0.8821801482211852,0.38627448157980204,0.05158901190129715,2.2633749821607396,0.437863493481099,1.3196496998188134,0.07011056907695687,0.0026980405206083495,18.477427986840105,2.2121037052315356e-14,32.891646457420336
google/bert_uncased_L-2_H-128_A-2,5,factual_simple,common,error,1,random,8,0,8,0.8559361111355555,0.3747831758184407,0.06308031766265876,2.2633749821607396,0.437863493481099,1.3196496998188134,0.17018705019335317,0.02179350731990103,18.477427986840105,3.2430403687441597e-15,5.68395293146426
google/bert_uncased_L-2_H-128_A-2,5,factual_simple,common,error,1,random,8,1,8,0.7093488440560902,0.3105979629551791,0.12726553052592063,2.2633749821607396,0.437863493481099,1.3196496998188134,0.16306108412878084,0.007036626196663373,18.477427986840105,4.158152073786004e-15,7.121377091394367
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,state_pca,1,0,1,0.010101672816999542,0.0027060761870852782,0.265177890766524,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.011102601899787944,3.0044486615703918e-05,18.249873943820507,5.551115123125783e-17,0.4936937461994163
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,delta_pca,1,0,1,0.005712674042477169,0.0015303337844116956,0.2663536331691976,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.01183146331539299,1.8106088030573485e-05,18.249873943820507,5.551115123125783e-17,0.3596448554331824
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,random,1,0,1,0.26873626774481174,0.07199013746778744,0.19589382948582185,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.011779110288558324,0.000847979768921542,18.249873943820507,2.8449465006019636e-16,2.472180960415395
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,random,1,1,1,0.019744846750770876,0.005289327874487585,0.26259463907912167,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.020106599109637288,0.00010635039513175147,18.249873943820507,3.191891195797325e-16,0.5128979166083251
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,state_pca,4,0,4,0.18136939687650794,0.048585953519262495,0.21929801343434682,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.04761886947385231,0.00013362118385068457,18.249873943820507,2.871595662674045e-15,5.154934127855974
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,delta_pca,4,0,4,0.2931411477678899,0.07852781354139651,0.18935615341221296,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.05254056481170107,0.00028568022396373505,18.249873943820507,5.117875266520904e-15,5.091953461103266
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,random,4,0,4,0.12819460893870033,0.034341280384565666,0.23354268656904364,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.08889144026971911,0.0009377131927793621,18.249873943820507,1.2072877792441454e-15,1.1867334558963634
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,random,4,1,4,0.4391665985426625,0.11764569057113158,0.15023827638247778,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.05825700151625073,0.0034421311606618113,18.249873943820507,1.9991722838696e-15,2.5671715833233035
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,8,0.637022652081127,0.17064815507880116,0.0972358118748082,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.06692518554966492,0.0003725995475880761,18.249873943820507,1.0985739576154249e-14,15.282586237029339
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,8,0.7028011849403654,0.18826916940152227,0.0796147975520871,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.08589269628866042,0.0005998659472654103,18.249873943820507,8.429336784366084e-15,14.693282432707875
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,random,8,0,8,0.4637125289860131,0.12422115179086372,0.1436628151627453,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.22025695297599288,0.00802445596927525,18.249873943820507,2.6096145852123962e-15,1.8883563436989466
google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,polysemy,ambiguous,1,random,8,1,8,0.8565076729893966,0.2294446731666043,0.038439293787004794,2.3355004174124256,0.2678839669536094,1.2710558744784433,0.25450568947160723,0.00968522271550592,18.249873943820507,5.716444511947078e-15,6.773876508629617
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,state_pca,1,0,1,0.5697189049842748,0.5148030196646656,0.38880578664460536,2.089282506261018,0.9036088063092717,1.2911197810628963,0.04074983362956269,0.0209781374033316,20.385496086675253,8.708311849403572e-16,3.554328982307664
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,delta_pca,1,0,1,0.5721431404417,0.5169935801725621,0.3866152261367085,2.089282506261018,0.9036088063092717,1.2911197810628963,0.04348688307430984,0.022482439371133055,20.385496086675253,1.474514954580286e-15,3.447969653020302
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,random,1,0,1,0.00773131151290991,0.006986081167385648,0.8966227251418856,2.089282506261018,0.9036088063092717,1.2911197810628963,0.015309990894536921,0.00010695683906117065,20.385496086675253,4.996003610813204e-16,0.6755062123079001
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,random,1,1,1,0.45469628532097,0.4108675676121414,0.49274123869712994,2.089282506261018,0.9036088063092717,1.2911197810628963,0.04830188760113174,0.01984567906975203,20.385496086675253,6.800116025829084e-16,2.9165463254176283
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,state_pca,4,0,4,0.7446139633235911,0.6728397345600454,0.23076907174922545,2.089282506261018,0.9036088063092717,1.2911197810628963,0.06221053030835597,0.03037195038975665,20.385496086675253,4.655082530124189e-15,8.343004718336541
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,delta_pca,4,0,4,0.7526750967610853,0.6801238457229993,0.22348496058627204,2.089282506261018,0.9036088063092717,1.2911197810628963,0.07273306506100534,0.03679398022308035,20.385496086675253,2.8972354183975677e-15,4.925644556405285
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,random,4,0,4,0.6502491248151866,0.5875708354778989,0.31603797083137325,2.089282506261018,0.9036088063092717,1.2911197810628963,0.12980071165364818,0.03955134460129231,20.385496086675253,4.323103535694436e-15,3.2752251202668363
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,random,4,1,4,0.806171365002106,0.7284635448102685,0.17514526149900259,2.089282506261018,0.9036088063092717,1.2911197810628963,0.07674337988765008,0.0224898565014004,20.385496086675253,2.5361063941159117e-15,5.260681737561931
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,state_pca,8,0,8,0.8921845107858952,0.8061857807988637,0.09742302551040757,2.089282506261018,0.9036088063092717,1.2911197810628963,0.11181810892704112,0.05836786863689725,20.385496086675253,1.1996093356447007e-14,14.556033859910809
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,delta_pca,8,0,8,0.9296492307433081,0.8400392316782926,0.06356957463097891,2.089282506261018,0.9036088063092717,1.2911197810628963,0.11734159246704494,0.05783325507971007,20.385496086675253,6.592518903804533e-15,12.43266108808941
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,random,8,0,8,0.58790633153929,0.5312373384638803,0.3723714678453901,2.089282506261018,0.9036088063092717,1.2911197810628963,0.21876632541018298,0.027769845205310964,20.385496086675253,8.11754504078928e-15,7.5342608308899655
google/bert_uncased_L-2_H-128_A-2,7,factual_deep,continent,error,1,random,8,1,8,0.8303458956034663,0.7503078635500507,0.15330094275922213,2.089282506261018,0.9036088063092717,1.2911197810628963,0.2612197909942139,0.06995679392876974,20.385496086675253,6.991981529461129e-15,7.056926975677739
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,state_pca,1,0,1,0.022630650272541485,0.006668538466345555,0.2879999039352725,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.015844548355894928,0.00010565998019315723,18.38196952313551,1.43982048506075e-16,0.6487470532494564
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,delta_pca,1,0,1,0.02431253474080859,0.007164136742909296,0.2875043056587088,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.016987075018502457,0.00012169772829460977,18.38196952313551,2.498001805406602e-16,0.6494154715852745
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,random,1,0,1,0.07104408884339156,0.020934451001324367,0.27373399140029375,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.01631955179141528,0.000341640857340958,18.38196952313551,1.6653345369377348e-16,1.1326003060122076
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,random,1,1,1,0.03629399581219151,0.010694695214509324,0.28397374718710877,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.02224952694795248,0.00023795190937536356,18.38196952313551,1.8041124150158794e-16,0.6933041745914825
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,state_pca,4,0,4,0.45246150516263206,0.1333261269729645,0.16134231542865374,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.051378765823228034,0.00266344001301867,18.38196952313551,4.148135544450461e-15,5.5418679636135755
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,delta_pca,4,0,4,0.47432725074508647,0.1397692721656964,0.15489917023592187,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.05524898656919249,0.0034500700347297195,18.38196952313551,1.530336829712622e-15,4.089936193537954
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,random,4,0,4,0.5834570918560457,0.17192639246539881,0.12274204993621936,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.08935239099896765,0.0043944948400638185,18.38196952313551,1.1551122306821434e-15,4.552364730891436
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,random,4,1,4,0.6011819684334831,0.17714935423823325,0.11751908816338509,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.06214165016547973,0.003398313300033114,18.38196952313551,2.3331198843642996e-15,4.2557738873822935
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,8,0.8810943516746175,0.2596307002168231,0.03503774218479529,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.06587852608342606,0.0028342941895190942,18.38196952313551,8.292625626439405e-15,17.422950033396607
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,8,0.7797207468289588,0.22975909797631572,0.06490934442530266,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.08256450555481476,0.0035632638524161543,18.38196952313551,7.756479225444121e-15,13.19164954318747
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,random,8,0,8,0.5613929182250633,0.1654247767886784,0.12924366561293948,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.20986890408057107,0.006743544163441011,18.38196952313551,2.6754992837409763e-15,6.230130820565157
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,polysemy,ambiguous,1,random,8,1,8,0.8140457976042075,0.23987360722361473,0.054794835178003556,2.3306096227059685,0.29466844240161855,1.3326080290665674,0.24631706478540155,0.016119020068490704,18.38196952313551,9.804909986735665e-15,12.78939561456251
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,state_pca,1,0,1,0.002114947722547339,0.00035793272537817293,0.16888158159560118,2.403111099943017,0.16923951432097958,1.3549639607451511,0.09137009892078456,3.27043485247897e-05,19.447171126963433,1.1102230246251565e-16,0.06258909271017202
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,delta_pca,1,0,1,0.0017683240241271685,0.0002992702990054017,0.16894024402197394,2.403111099943017,0.16923951432097958,1.3549639607451511,0.088633118631105,2.6525259914511908e-05,19.447171126963433,5.551115123125783e-17,0.05810771442366258
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,random,1,0,1,0.08807435829526904,0.014905661622023248,0.15433385269895608,2.403111099943017,0.16923951432097958,1.3549639607451511,0.008299424934715425,0.00012370841973425022,19.447171126963433,1.1102230246251565e-16,1.3401445000293988
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,random,1,1,1,0.03116475947338323,0.005274308757205516,0.16396520556377384,2.403111099943017,0.16923951432097958,1.3549639607451511,0.028873873307316965,0.00015228972283922465,19.447171126963433,2.7755575615628914e-17,0.42739580151248546
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,state_pca,4,0,4,0.4991235687314512,0.08447143035826474,0.08476808396271447,2.403111099943017,0.16923951432097958,1.3549639607451511,0.21527417590234318,0.003619148202029517,19.447171126963433,1.792975812210297e-15,2.5265978228547903
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,delta_pca,4,0,4,0.6493185626013063,0.10989035817424146,0.0593491561467376,2.403111099943017,0.16923951432097958,1.3549639607451511,0.24609889008120722,0.005047385927075767,19.447171126963433,2.9177038129632796e-15,3.51614671341856
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,random,4,0,4,0.5686064675574117,0.09623068240918405,0.07300883191179539,2.403111099943017,0.16923951432097958,1.3549639607451511,0.08253190058902088,0.0029459500473498633,19.447171126963433,9.490824173852923e-16,2.3033364228609936
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,random,4,1,4,0.28118233452325075,0.047587161730354086,0.12165235259062522,2.403111099943017,0.16923951432097958,1.3549639607451511,0.08870594525584588,0.0007275014619488019,19.447171126963433,1.4196101907942206e-15,1.8867303158422009
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,state_pca,8,0,8,0.9566324725627107,0.16190001504019072,0.007339499280788937,2.403111099943017,0.16923951432097958,1.3549639607451511,0.289584499384703,0.006045547563882141,19.447171126963433,5.573361742077176e-15,7.614236379441867
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,delta_pca,8,0,8,0.9180704738574182,0.1553738011080608,0.013865713212918395,2.403111099943017,0.16923951432097958,1.3549639607451511,0.3299236924043961,0.0067628234545288445,19.447171126963433,2.3278722225505345e-15,6.65944421176993
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,random,8,0,8,0.4911243228315212,0.08311764186722649,0.08612187245375277,2.403111099943017,0.16923951432097958,1.3549639607451511,0.24741169493621873,0.0020025792808102683,19.447171126963433,1.6080278428355347e-15,3.5417196125723462
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,currency,error,1,random,8,1,8,0.9005226490891416,0.152404015766888,0.016835498554091537,2.403111099943017,0.16923951432097958,1.3549639607451511,0.15926449801513204,0.004021557301865494,19.447171126963433,3.828484013517499e-15,4.758302017656572
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,state_pca,1,0,1,0.08089719131327842,0.02184853144659189,0.2482292189907793,2.346263995809822,0.2700777504373715,1.2711983194774592,0.016106166235640335,0.00035189607948342384,18.519021516528742,2.220446049250313e-16,1.1647025784616933
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,delta_pca,1,0,1,0.0714697461233406,0.019302388257321865,0.25077536218004937,2.346263995809822,0.2700777504373715,1.2711983194774592,0.017295088057334686,0.0003338365046272443,18.519021516528742,3.3306690738754696e-16,1.0564382927691254
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,random,1,0,1,0.027533981831223818,0.007436315873560381,0.26264143456381084,2.346263995809822,0.2700777504373715,1.2711983194774592,0.01299545859294234,9.663833501889382e-05,18.519021516528742,5.551115123125783e-17,0.7564550206045931
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,random,1,1,1,0.06828489049293861,0.0184422296131951,0.2516355208241761,2.346263995809822,0.2700777504373715,1.2711983194774592,0.018258407851519047,0.00033672574996907763,18.519021516528742,5.828670879282072e-16,1.0050212868519879
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,state_pca,4,0,4,0.21025245624753294,0.05678451040726552,0.21329324003010564,2.346263995809822,0.2700777504373715,1.2711983194774592,0.03856292099896388,0.0003903777127311018,18.519021516528742,2.3314683517128287e-15,7.581697781498603
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,delta_pca,4,0,4,0.17091384193566486,0.04616002594859281,0.22391772448877842,2.346263995809822,0.2700777504373715,1.2711983194774592,0.04186962655880455,0.00037571034291362064,18.519021516528742,1.709166621382058e-15,3.2294919787423213
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,random,4,0,4,0.5141618770840188,0.138863683123508,0.1312140673138631,2.346263995809822,0.2700777504373715,1.2711983194774592,0.07525179279172095,0.0022172784917277024,18.519021516528742,1.9565220053615725e-15,3.840187996527739
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,random,4,1,4,0.42440773070007065,0.11462308517570476,0.1554546652616665,2.346263995809822,0.2700777504373715,1.2711983194774592,0.05545473894072562,0.002960736014084795,18.519021516528742,9.255558542105616e-16,2.2485859389571043
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,state_pca,8,0,8,0.8457797134921313,0.2284262823855192,0.04165146805185208,2.346263995809822,0.2700777504373715,1.2711983194774592,0.05841750847615304,0.0008268153276194922,18.519021516528742,5.866415205408188e-15,14.938690475753244
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,delta_pca,8,0,8,0.9417112426342042,0.2543352539722274,0.01574249646514346,2.346263995809822,0.2700777504373715,1.2711983194774592,0.06467074693670394,0.0008192246966133778,18.519021516528742,1.2700564419040933e-14,24.198516117681546
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,random,8,0,8,0.801229310524153,0.21639420977084925,0.05368354066652223,2.346263995809822,0.2700777504373715,1.2711983194774592,0.17176325317755214,0.011762057884442826,18.519021516528742,3.805488711925671e-15,4.933031816303798
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,error,1,random,8,1,8,0.890523752851751,0.24051065188124648,0.029567098556124067,2.346263995809822,0.2700777504373715,1.2711983194774592,0.17027024958138554,0.004169552009809635,18.519021516528742,8.244468918509876e-15,6.03119391388708
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,state_pca,1,0,1,0.13144462087555758,0.03631781383516315,0.2399796382267684,2.340056546078737,0.27629745206193146,1.3392890141584504,0.018782904546290745,0.0006821540305958286,18.478039915786322,1.0685896612017132e-15,1.3905239496752673
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,delta_pca,1,0,1,0.13140623938168997,0.036307209126201195,0.23999024293573046,2.340056546078737,0.27629745206193146,1.3392890141584504,0.019701144327756617,0.0007152935671333324,18.478039915786322,3.191891195797325e-16,1.3575339736670482
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,random,1,0,1,0.3328632541548499,0.09196926900802821,0.18432818305390344,2.340056546078737,0.27629745206193146,1.3392890141584504,0.01871567516779888,0.0017212669641741697,18.478039915786322,6.106226635438361e-16,2.216759701819371
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,random,1,1,1,0.0781915102894548,0.021604115065850672,0.254693336996081,2.340056546078737,0.27629745206193146,1.3392890141584504,0.023849731239489073,0.0005152523379875361,18.478039915786322,6.661338147750939e-16,0.9517579127898751
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,state_pca,4,0,4,0.3271862617242218,0.0904007304640708,0.18589672159786075,2.340056546078737,0.27629745206193146,1.3392890141584504,0.05753276086967257,0.0030031694656614386,18.478039915786322,2.3048828947687888e-15,3.471895606538474
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,delta_pca,4,0,4,0.3926404873845196,0.10848556624069777,0.1678118858212337,2.340056546078737,0.27629745206193146,1.3392890141584504,0.06146248464650377,0.0035066188566295247,18.478039915786322,2.0977046352944823e-15,4.691188259157708
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,random,4,0,4,0.25374325197800707,0.07010861399943205,0.20618883806249955,2.340056546078737,0.27629745206193146,1.3392890141584504,0.09615234617188416,0.002234599598264372,18.478039915786322,8.95090418262362e-16,1.8864978696288777
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,random,4,1,4,0.3371130731737813,0.0931434831746833,0.1831539688872484,2.340056546078737,0.27629745206193146,1.3392890141584504,0.06236613307695084,0.003025994873368187,18.478039915786322,1.3991122883725904e-15,2.0435935831933723
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,8,0.8991847343673551,0.24844245103868504,0.027855001023246635,2.340056546078737,0.27629745206193146,1.3392890141584504,0.07073829429173628,0.0031046128698430943,18.478039915786322,6.541607036526183e-15,16.81348051684237
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,8,0.7645386668321495,0.21124008564854896,0.06505736641338249,2.340056546078737,0.27629745206193146,1.3392890141584504,0.09045238891234439,0.003773668835940715,18.478039915786322,2.0396752044605633e-14,21.10530337977485
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,random,8,0,8,0.5667889178434358,0.1566023338570808,0.11969511820485043,2.340056546078737,0.27629745206193146,1.3392890141584504,0.2249830047717392,0.008877843530844438,18.478039915786322,2.7472412100259234e-15,2.18788708614468
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,polysemy,ambiguous,1,random,8,1,8,0.9366290966865145,0.25878823294155257,0.017509219120379393,2.340056546078737,0.27629745206193146,1.3392890141584504,0.23548875051407112,0.017984647713980575,18.478039915786322,3.4755616679457673e-15,5.385008319538918
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,state_pca,1,0,1,0.017691827977792698,0.008709579925212362,0.4835843727485804,2.240821572643999,0.49229395267379217,1.2825835221821382,0.0283682113692281,0.00024707520425561007,19.459274338613195,8.326672684688674e-17,0.5540929537264079
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,delta_pca,1,0,1,0.013959059114258614,0.006871960386965506,0.48542199228682725,2.240821572643999,0.49229395267379217,1.2825835221821382,0.03057452928184185,0.000210106954074934,19.459274338613195,2.7755575615628914e-17,0.4740896060573841
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,random,1,0,1,0.3138209282974834,0.15449214522332705,0.3378018074504659,2.240821572643999,0.49229395267379217,1.2825835221821382,0.014102432351862402,0.0021787150269060728,19.459274338613195,5.065392549852277e-16,3.309833819925615
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,random,1,1,1,0.045802433205628726,0.022548260884876346,0.46974569178891656,2.240821572643999,0.49229395267379217,1.2825835221821382,0.027764941667899203,0.0006260511481811652,19.459274338613195,2.7755575615628914e-17,0.9011729407188708
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,state_pca,4,0,4,0.45116386251516893,0.22210524118116814,0.2701887114926247,2.240821572643999,0.49229395267379217,1.2825835221821382,0.05249720538325441,0.000964166150757054,19.459274338613195,6.0768866309697284e-15,12.1652086511476
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,delta_pca,4,0,4,0.36001127302543195,0.17723137260481392,0.315062580068979,2.240821572643999,0.49229395267379217,1.2825835221821382,0.05651264394394944,0.0008206906623718358,19.459274338613195,3.563539207208429e-15,9.399713809862057
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,random,4,0,4,0.5021068861933606,0.24718418366885975,0.24510976900493278,2.240821572643999,0.49229395267379217,1.2825835221821382,0.09413573253705321,0.0019348648148515472,19.459274338613195,4.766934258812063e-15,6.923278837989635
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,random,4,1,4,0.41076094712499295,0.2022151302641936,0.29007882240959926,2.240821572643999,0.49229395267379217,1.2825835221821382,0.07435790065418099,0.006093445868521487,19.459274338613195,9.965046494563942e-16,2.611019516001499
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,state_pca,8,0,8,0.8928774378672805,0.4395581631409324,0.05273578953286075,2.240821572643999,0.49229395267379217,1.2825835221821382,0.08176963199990486,0.0021771914610615208,19.459274338613195,7.0834926170027015e-15,23.592752715265622
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,delta_pca,8,0,8,0.902710774412147,0.44439905525657636,0.047894897417215976,2.240821572643999,0.49229395267379217,1.2825835221821382,0.08644237884007121,0.0026921631184592637,19.459274338613195,1.878847468515333e-14,19.024530781113317
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,random,8,0,8,0.8622231520683338,0.4244672436185768,0.06782670905521564,2.240821572643999,0.49229395267379217,1.2825835221821382,0.1965903710285708,0.02981176021718037,19.459274338613195,3.111225466032677e-15,7.307982854098354
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,math,error,1,random,8,1,8,0.8804232761316539,0.4334270546328621,0.05886689804093062,2.240821572643999,0.49229395267379217,1.2825835221821382,0.1833512570110284,0.007922330407394481,19.459274338613195,2.557770792719512e-15,9.306132154203068
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,state_pca,1,0,1,0.12442070765884879,0.0413174991240712,0.29076146025108623,2.2979856376812346,0.33207895937515725,1.285855467826414,0.00960250000678117,0.0003967512856190749,17.296301431140822,1.1102230246251565e-16,2.074315703701984
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,delta_pca,1,0,1,0.12387567065848731,0.0411365038041702,0.2909424555709873,2.2979856376812346,0.33207895937515725,1.285855467826414,0.010411261190168622,0.00042828288555558117,17.296301431140822,0.0,1.9877511718278282
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,random,1,0,1,0.11673641915038059,0.0387657085926406,0.29331325078251697,2.2979856376812346,0.33207895937515725,1.285855467826414,0.027170706707323383,0.0010532916984722035,17.296301431140822,1.1102230246251565e-16,1.1944649105532856
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,random,1,1,1,0.00038121139099593133,0.00012659228202388517,0.33195236709313364,2.2979856376812346,0.33207895937515725,1.285855467826414,0.025126735407031794,3.180850774986544e-06,17.296301431140822,1.1102230246251565e-16,0.07097993235609758
