model,prompt_id,prompt,target,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,rho,v_access,v_inaccess,entropy,varentropy,confidence,rank_whitened_jb,grad_entropy_proj_norm,grad_varentropy_proj_norm,route_role,direction_kind,sign,latent_step_norm,fisher_output_energy,direction_output_energy_unit,first_order_entropy,candidate_set_kl,full_vocab_top10_jaccard,entropy_after,delta_entropy,abs_delta_entropy,varentropy_after,delta_varentropy,abs_delta_varentropy,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,cluster_distribution_l1,embedding_centroid_delta_norm,selected_logit_l2,selected_prob_l1,selected_kl_before_after,rank_displacement_mean,top5_jaccard,selected_top1_changed,target_in_topk,target_correct_changed,delta_target_prob_topk,non_target_mass_delta
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,high_rho_route,accessible,increase,0.4076109270650708,0.05,0.12266599514398698,0.06222198761430288,0.0014018332100462806,0.8181818181818182,2.1548341510905047,0.06594574090675165,0.06594574090675165,1.9477717213841133,-0.03549856215938485,0.03549856215938485,1.213006442620716,0.011211489677823261,0.023651105538410502,0.02208222531647004,1.4990523095753696,0.043342487025244555,0.001401833210046416,0.024193548387096774,1.0,0,1,0,-1.8024953219675233e-05,1.8024953219675233e-05
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,high_rho_route,accessible,decrease,0.4076109270650708,0.05,0.12266599514398698,-0.06222198761430288,0.0011160744719886703,1.0,2.030261621687824,-0.05862678849592884,0.05862678849592884,2.006071460892924,0.022801177349426105,0.022801177349426105,1.1915007132524507,-0.010294239690442186,0.02043128045088948,0.019089201898503792,1.352752256031517,0.037328255711791034,0.0011160744719890068,0.016129032258064516,1.0,0,1,0,1.7343389812074506e-06,-1.7343389812074506e-06
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,low_rho_route,accessible,increase,0.4076109270650708,0.05,0.12266599514398698,0.06222198761430288,0.0014018332100462806,0.8181818181818182,2.1548341510905047,0.06594574090675165,0.06594574090675165,1.9477717213841133,-0.03549856215938485,0.03549856215938485,1.213006442620716,0.011211489677823261,0.023651105538410502,0.02208222531647004,1.4990523095753696,0.043342487025244555,0.001401833210046416,0.024193548387096774,1.0,0,1,0,-1.8024953219675233e-05,1.8024953219675233e-05
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,low_rho_route,accessible,decrease,0.4076109270650708,0.05,0.12266599514398698,-0.06222198761430288,0.0011160744719886703,1.0,2.030261621687824,-0.05862678849592884,0.05862678849592884,2.006071460892924,0.022801177349426105,0.022801177349426105,1.1915007132524507,-0.010294239690442186,0.02043128045088948,0.019089201898503792,1.352752256031517,0.037328255711791034,0.0011160744719890068,0.016129032258064516,1.0,0,1,0,1.7343389812074506e-06,-1.7343389812074506e-06
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,entropy_gradient_route,entropy_gradient,increase,0.13439794945402608,0.05,0.372029485591993,0.041385467434838466,0.001298970813946457,0.8181818181818182,2.130126762891344,0.04123835270759102,0.04123835270759102,1.9362398011762048,-0.04703048236729335,0.04703048236729335,1.2088618882928854,0.007066935349992587,0.02713125248400039,0.023630438741065095,0.28142582876053196,0.0363727825172528,0.0012989708139464415,0.020161290322580645,1.0,0,1,0,-8.843065230107472e-06,8.843065230107472e-06
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,entropy_gradient_route,entropy_gradient,decrease,0.13439794945402608,0.05,0.372029485591993,-0.041385467434838466,0.00120284397461712,1.0,2.047528556889843,-0.04135985329391012,0.04135985329391012,2.0246651293667695,0.04139484582327135,0.04139484582327135,1.1940802715021026,-0.007714681440790239,0.02557148514978176,0.02174682151569706,0.27545226870605777,0.03389068935353126,0.001202843974617459,0.012096774193548387,1.0,0,1,0,-0.00023869063392964462,0.00023869063392964462
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,varentropy_gradient_route,varentropy_gradient,increase,0.1520962953410095,0.05,0.32873910497226017,0.032940029081484114,0.0012724208583754352,1.0,2.121150250780956,0.03226184059720305,0.03226184059720305,1.9116313943534267,-0.07163888919007144,0.07163888919007144,1.2097152720506017,0.00792031910770885,0.0371834449842179,0.02640051903700351,0.2900060568720168,0.04222741904005906,0.001272420858375446,0.016129032258064516,1.0,0,1,0,0.00721362575637409,-0.00721362575637409
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103,varentropy_gradient_route,varentropy_gradient,decrease,0.1520962953410095,0.05,0.32873910497226017,-0.032940029081484114,0.0012268677729404568,1.0,2.0553916746305214,-0.03349673555323163,0.03349673555323163,2.0539448731912735,0.0706745896477754,0.0706745896477754,1.1921073260307564,-0.009687626912136427,0.03664691221339748,0.025385205609289304,0.29561251334901895,0.04048051994190939,0.0012268677729406936,0.02217741935483871,1.0,0,1,0,-0.006996665774477884,0.006996665774477884
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,random,8,0,0.8876439929456239,1.7604379535749535,0.22283232996855196,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3279757207534563,0.26259680531604285,random_route,accessible,increase,0.3094875995061727,0.05,0.16155736152201716,0.06634074829196138,0.0013120436219190967,0.8181818181818182,2.1567880118274694,0.06789960164371633,0.06789960164371633,1.9512617594947148,-0.03200852404878329,0.03200852404878329,1.2142750173311958,0.012480064388302958,0.023871764227012177,0.0214847499858074,0.35290047394108864,0.04321696774391725,0.0013120436219194367,0.028225806451612902,1.0,0,1,0,0.0011034426808590736,-0.0011034426808590736
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,random,8,0,0.8876439929456239,1.7604379535749535,0.22283232996855196,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3279757207534563,0.26259680531604285,random_route,accessible,decrease,0.3094875995061727,0.05,0.16155736152201716,-0.06634074829196138,0.0011890341842146802,1.0,2.024221826554496,-0.06466658362925726,0.06466658362925726,2.004566687688906,0.021296404145407788,0.021296404145407788,1.1893660454970745,-0.012428907445818371,0.022442324906833108,0.02014566969900804,0.3879188033874117,0.040318055282122955,0.0011890341842149751,0.012096774193548387,1.0,0,1,0,-0.0012886545754543788,0.0012886545754543788
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,high_rho_route,accessible,increase,0.21103921344409446,0.05,0.23692279356056878,0.044423812331836975,0.0012593551998772877,0.8181818181818182,2.955086945414432,0.04320119076079676,0.04320119076079676,1.407884854858182,-0.12428218893264775,0.12428218893264775,1.3127696059191227,0.01270541558483429,0.03217421956613514,0.01664216025201278,0.5540632663813058,0.044587758393978875,0.0012593551998771012,0.024193548387096774,1.0,0,1,0,-0.017417155027243447,0.017417155027243447
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,high_rho_route,accessible,decrease,0.21103921344409446,0.05,0.23692279356056878,-0.044423812331836975,0.001238772883261611,1.0,2.866352690445268,-0.045533064208367335,0.045533064208367335,1.6581451954615654,0.12597815167073567,0.12597815167073567,1.2861356306843599,-0.013928559649928562,0.0323330933284858,0.01669635876882114,0.524421101374255,0.044342492541317675,0.0012387728832617523,0.04435483870967742,1.0,0,1,0,0.017471592666107927,-0.017471592666107927
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,low_rho_route,accessible,increase,0.21103921344409446,0.05,0.23692279356056878,0.044423812331836975,0.0012593551998772877,0.8181818181818182,2.955086945414432,0.04320119076079676,0.04320119076079676,1.407884854858182,-0.12428218893264775,0.12428218893264775,1.3127696059191227,0.01270541558483429,0.03217421956613514,0.01664216025201278,0.5540632663813058,0.044587758393978875,0.0012593551998771012,0.024193548387096774,1.0,0,1,0,-0.017417155027243447,0.017417155027243447
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,low_rho_route,accessible,decrease,0.21103921344409446,0.05,0.23692279356056878,-0.044423812331836975,0.001238772883261611,1.0,2.866352690445268,-0.045533064208367335,0.045533064208367335,1.6581451954615654,0.12597815167073567,0.12597815167073567,1.2861356306843599,-0.013928559649928562,0.0323330933284858,0.01669635876882114,0.524421101374255,0.044342492541317675,0.0012387728832617523,0.04435483870967742,1.0,0,1,0,0.017471592666107927,-0.017471592666107927
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,entropy_gradient_route,entropy_gradient,increase,0.10098392874524954,0.05,0.4951282904246493,0.03248519455019196,0.0012707059495360093,1.0,2.94311191307048,0.03122615841684473,0.03122615841684473,1.4320454750068439,-0.10012156878398581,0.10012156878398581,1.3115524291119063,0.011488238777617843,0.029759111754411344,0.017670097956553416,0.383284546918894,0.04180141094821925,0.001270705949535903,0.036290322580645164,1.0,0,1,0,-0.015409298334076338,0.015409298334076338
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,entropy_gradient_route,entropy_gradient,decrease,0.10098392874524954,0.05,0.4951282904246493,-0.03248519455019196,0.001229096465507274,1.0,2.8782500125067347,-0.03363574214690068,0.03363574214690068,1.6350448600197658,0.1028778162289361,0.1028778162289361,1.287731897104126,-0.012332293230162383,0.02971049538369111,0.01722715821535464,0.37643578065769795,0.041197093033024566,0.0012290964655072333,0.034274193548387094,1.0,0,1,0,0.015273867496594984,-0.015273867496594984
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,varentropy_gradient_route,varentropy_gradient,increase,0.09468196837974242,0.05,0.5280836557966796,0.030059085727101434,0.0012714735164077798,1.0,2.9406719672470643,0.02878621259342884,0.02878621259342884,1.4372205133681009,-0.09494653042272883,0.09494653042272883,1.3110393718707933,0.010975181536504897,0.02914141560748426,0.0175883635343327,0.3733040711175418,0.041039249911231666,0.0012714735164077447,0.036290322580645164,1.0,0,1,0,-0.014909014795888187,0.014909014795888187
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918,varentropy_gradient_route,varentropy_gradient,decrease,0.09468196837974242,0.05,0.5280836557966796,-0.030059085727101434,0.0012283635975047563,1.0,2.880664116460296,-0.03122163819333945,0.03122163819333945,1.6300494935653476,0.09788244977451788,0.09788244977451788,1.2882648088800086,-0.011799381454279834,0.029048139655271865,0.01708326482304453,0.36723428668954045,0.04023825419504254,0.0012283635975047173,0.034274193548387094,1.0,0,1,0,0.01473243023752041,-0.01473243023752041
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,random,8,0,0.5298989578989403,0.8118937198318603,0.7202733239589685,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.27600087859628897,0.8284905307268237,random_route,accessible,increase,0.18984754460978617,0.05,0.2633692213547998,0.04505257261888218,0.0012519774602881154,1.0,2.9554989042558617,0.04361314960222629,0.04361314960222629,1.4044365834498462,-0.12773046034098345,0.12773046034098345,1.3105541462111607,0.010489955876872292,0.025564854137394122,0.016642449399622887,0.2634611041861587,0.04368976090741011,0.0012519774602879896,0.036290322580645164,1.0,0,1,0,-0.018084133273562286,0.018084133273562286
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,random,8,0,0.5298989578989403,0.8118937198318603,0.7202733239589685,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.27600087859628897,0.8284905307268237,random_route,accessible,decrease,0.18984754460978617,0.05,0.2633692213547998,-0.04505257261888218,0.0012461410975115233,1.0,2.865485073319307,-0.046400681334328286,0.046400681334328286,1.6632431391812816,0.13107609539045195,0.13107609539045195,1.2885868753244014,-0.011477315009887024,0.02640428166445216,0.016783195483189406,0.25332745659957634,0.043833951434839535,0.0012461410975112162,0.03024193548387097,1.0,0,1,0,0.01829521236286391,-0.01829521236286391
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,high_rho_route,accessible,increase,0.2538824501471459,0.05,0.19694153719967986,0.019818886127735903,0.0012918464345719046,1.0,3.271458821628988,0.019291834550958065,0.019291834550958065,0.37661001146716544,-0.03855207555259016,0.03855207555259016,1.358986241288364,0.001029405864042987,0.007629988372411967,0.01050054421316765,0.42484686192287635,0.04145015913155366,0.0012918464345720547,0.024193548387096774,0.6666666666666666,0,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,high_rho_route,accessible,decrease,0.2538824501471459,0.05,0.19694153719967986,-0.019818886127735903,0.0012088428608617047,1.0,3.2319171703368577,-0.02024981674117221,0.02024981674117221,0.45378321884540074,0.03862113182564514,0.03862113182564514,1.3568722229691774,-0.0010846124551435743,0.007217947789259493,0.01010040759084309,0.3975168268919821,0.03920653661405102,0.0012088428608619684,0.02217741935483871,1.0,0,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,low_rho_route,accessible,increase,0.2538824501471459,0.05,0.19694153719967986,0.019818886127735903,0.0012918464345719046,1.0,3.271458821628988,0.019291834550958065,0.019291834550958065,0.37661001146716544,-0.03855207555259016,0.03855207555259016,1.358986241288364,0.001029405864042987,0.007629988372411967,0.01050054421316765,0.42484686192287635,0.04145015913155366,0.0012918464345720547,0.024193548387096774,0.6666666666666666,0,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,low_rho_route,accessible,decrease,0.2538824501471459,0.05,0.19694153719967986,-0.019818886127735903,0.0012088428608617047,1.0,3.2319171703368577,-0.02024981674117221,0.02024981674117221,0.45378321884540074,0.03862113182564514,0.03862113182564514,1.3568722229691774,-0.0010846124551435743,0.007217947789259493,0.01010040759084309,0.3975168268919821,0.03920653661405102,0.0012088428608619684,0.02217741935483871,1.0,0,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,entropy_gradient_route,entropy_gradient,increase,0.11563140742127202,0.05,0.4324084702855723,0.014054040212410317,0.0012477291016308456,1.0,3.2649839017323345,0.012816914654304679,0.012816914654304679,0.3936121117476864,-0.0215499752720692,0.0215499752720692,1.3592655374916291,0.001308702067308154,0.007583326377514882,0.01281543025898579,0.29922893380871735,0.041739658970374266,0.0012477291016309137,0.024193548387096774,0.6666666666666666,0,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,entropy_gradient_route,entropy_gradient,decrease,0.11563140742127202,0.05,0.4324084702855723,-0.014054040212410317,0.0012514050522378197,1.0,3.236856464823166,-0.015310522254863734,0.015310522254863734,0.4417334462021347,0.02657135918237913,0.02657135918237913,1.3565105958371335,-0.0014462395871874811,0.007257596427246549,0.01317385792654983,0.30034318934030174,0.04200136306764792,0.0012514050522381076,0.018145161290322582,0.6666666666666666,1,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,varentropy_gradient_route,varentropy_gradient,increase,0.13594835789596646,0.05,0.3677867152927449,0.016014669569031352,0.0012534028732478749,1.0,3.2670369256184193,0.014869938540389427,0.014869938540389427,0.3881610570411765,-0.027001029978579116,0.027001029978579116,1.3590467861565747,0.0010899507322537083,0.006810748194607058,0.012386607704480676,0.29140891717781225,0.04064259231641083,0.0012534028732479878,0.024193548387096774,0.6666666666666666,0,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337,varentropy_gradient_route,varentropy_gradient,decrease,0.13594835789596646,0.05,0.3677867152927449,-0.016014669569031352,0.0012457591432346307,1.0,3.2350097003215357,-0.017157286756494194,0.017157286756494194,0.44645405914349023,0.031291972123734635,0.031291972123734635,1.3567407357005616,-0.0012160997237593563,0.006501598379236501,0.012643405626357622,0.2918292078340053,0.04088920347578924,0.0012457591432346472,0.024193548387096774,1.0,1,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,random,8,0,0.3993117672653334,0.1657791066694222,0.2493829803503322,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.07942666387793505,0.14009486114151826,random_route,accessible,increase,0.28364484030284415,0.05,0.176276783129972,0.020357990241513406,0.0012725236540699167,1.0,3.271649167762823,0.01948218068479335,0.01948218068479335,0.38040576539337023,-0.03475632162638537,0.03475632162638537,1.3593219107963155,0.0013650753719944841,0.01705672367654021,0.009890584322830426,0.31178251015672465,0.03678366011251339,0.001272523654070046,0.02217741935483871,1.0,0,0,0,,
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,random,8,0,0.3993117672653334,0.1657791066694222,0.2493829803503322,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.07942666387793505,0.14009486114151826,random_route,accessible,decrease,0.28364484030284415,0.05,0.176276783129972,-0.020357990241513406,0.001227534940026412,1.0,3.231011736236481,-0.02115525084154868,0.02115525084154868,0.4514738584067657,0.03631177138701008,0.03631177138701008,1.3562359959635726,-0.0017208394607484134,0.016226852561470495,0.009868288789611364,0.30596160656067656,0.03562873854304548,0.0012275349400265776,0.018145161290322582,0.6666666666666666,0,0,0,,
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,high_rho_route,accessible,increase,0.4001782368474374,0.05,0.12494432579316359,0.07424170574765114,0.0013917661742382237,0.8181818181818182,0.7840124256533201,0.08063367122315301,0.08063367122315301,2.5238231935227224,0.15009367637673776,0.15009367637673776,0.45166816011587474,0.04089627777414373,0.026083502847831827,0.013693931287296617,0.7250708306045348,0.03463906408713775,0.0013917661742382246,0.02620967741935484,1.0,0,1,0,-0.01731953204356884,0.01731953204356884
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,high_rho_route,accessible,decrease,0.4001782368474374,0.05,0.12494432579316359,-0.07424170574765114,0.0011213913446556116,1.0,0.6349996146980699,-0.0683791397320972,0.0683791397320972,2.2330522043298995,-0.1406773128160852,0.1406773128160852,0.37527006668453344,-0.035501815657197566,0.021738329302788496,0.011503944924778017,0.6323251755395677,0.028904951564750134,0.0011213913446558406,0.03024193548387097,1.0,0,1,0,0.014452475782374963,-0.014452475782374963
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,low_rho_route,accessible,increase,0.4001782368474374,0.05,0.12494432579316359,0.07424170574765114,0.0013917661742382237,0.8181818181818182,0.7840124256533201,0.08063367122315301,0.08063367122315301,2.5238231935227224,0.15009367637673776,0.15009367637673776,0.45166816011587474,0.04089627777414373,0.026083502847831827,0.013693931287296617,0.7250708306045348,0.03463906408713775,0.0013917661742382246,0.02620967741935484,1.0,0,1,0,-0.01731953204356884,0.01731953204356884
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,low_rho_route,accessible,decrease,0.4001782368474374,0.05,0.12494432579316359,-0.07424170574765114,0.0011213913446556116,1.0,0.6349996146980699,-0.0683791397320972,0.0683791397320972,2.2330522043298995,-0.1406773128160852,0.1406773128160852,0.37527006668453344,-0.035501815657197566,0.021738329302788496,0.011503944924778017,0.6323251755395677,0.028904951564750134,0.0011213913446558406,0.03024193548387097,1.0,0,1,0,0.014452475782374963,-0.014452475782374963
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,entropy_gradient_route,entropy_gradient,increase,0.24924950469549847,0.05,0.20060220404884527,0.06701532836497057,0.0013561968158481387,0.8181818181818182,0.7749869589425112,0.07160820451234418,0.07160820451234418,2.4872330091598345,0.1135034920138498,0.1135034920138498,0.4510150653813435,0.040243183039612496,0.02627816897865695,0.01358456422245015,0.9085835559183366,0.03279290072561992,0.0013561968158481404,0.02620967741935484,1.0,0,1,0,-0.01639645036281001,0.01639645036281001
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,entropy_gradient_route,entropy_gradient,decrease,0.24924950469549847,0.05,0.20060220404884527,-0.06701532836497057,0.001153104821079636,1.0,0.6406561036208853,-0.06272265080928174,0.06272265080928174,2.2601693411149535,-0.11356017603103119,0.11356017603103119,0.3753450744645649,-0.03542680787716612,0.022066939090721174,0.011589176352192492,0.8530827223770695,0.02785015203387965,0.0011531048210795102,0.02217741935483871,1.0,0,1,0,0.01392507601693993,-0.01392507601693993
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,varentropy_gradient_route,varentropy_gradient,increase,0.2642308092516441,0.05,0.18922850117898918,0.06875702774224181,0.001361447296036461,0.8181818181818182,0.7770832023678145,0.07370444793764741,0.07370444793764741,2.499198003022758,0.12546848587677317,0.12546848587677317,0.45218101024922697,0.04140912790749596,0.026891986089451453,0.013494690425600324,0.9492923741606766,0.03289638463783234,0.0013614472960364627,0.03225806451612903,1.0,0,1,0,-0.016448192318916144,0.016448192318916144
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686,varentropy_gradient_route,varentropy_gradient,decrease,0.2642308092516441,0.05,0.18922850117898918,-0.06875702774224181,0.0011487772491472785,1.0,0.639207477367882,-0.06417127706228509,0.06417127706228509,2.2503508800633565,-0.1233786370826282,0.1233786370826282,0.37436406122515603,-0.03640782111657498,0.022558901835179723,0.0114923298891363,0.8890082735159723,0.027875520639583422,0.0011487772491474372,0.02217741935483871,1.0,0,1,0,0.013937760319791659,-0.013937760319791659
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,random,8,0,0.9332328898566271,2.215242457024119,0.15848706012186028,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26176635744672105,0.5042847071719199,random_route,accessible,increase,0.30026256686974667,0.05,0.16652092374102,0.07441845297075383,0.0013363570693582464,0.8181818181818182,0.7823661919889888,0.07898743755882176,0.07898743755882176,2.5177433070048147,0.14401378985883007,0.14401378985883007,0.4524849801930573,0.041713097851326264,0.0259333046201283,0.013468236588389925,0.4335560286533022,0.03407450819545108,0.0013363570693581631,0.028225806451612902,1.0,0,1,0,-0.017037254097725496,0.017037254097725496
