model,prompt_id,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm
bert-base-uncased,13,factual_deep,capital,correct,4,random,8,0,64,8,0.4037933150113759,0.4354067406937003,0.6428843664323145,3.690920575969054,1.0782911071260162,0.1033921680498952,0.1307506561279297,0.1343632792689172,3.2798815310689147,0.366555970172247,0.1015592786307639,0.2274642723770207,47.89749068309676
bert-base-uncased,13,factual_deep,capital,correct,4,state_pca,8,0,128,8,0.2555947675585441,0.3573085564719302,1.04064086121358,4.291425056801142,1.3979494176855072,0.0822271903739862,0.1307506561279297,0.2507894576982138,6.142965473070751,0.5007888354368674,0.1044548411892017,0.3054256211712026,62.12222974510272
bert-base-uncased,13,factual_deep,capital,correct,4,delta_pca,8,0,128,8,0.1252432943967552,0.175083790470959,1.2228656272145515,4.291425056801142,1.3979494176855072,0.0822271903739862,0.1307506561279297,0.1866741013714161,5.133482258825142,0.4320579838070535,0.0684667027951861,0.171743054331816,62.12222974510272
bert-base-uncased,13,factual_deep,capital,correct,4,random,8,0,128,8,0.2813195037132147,0.3932704363994653,1.0046789812860455,4.291425056801142,1.3979494176855072,0.0822271903739862,0.1307506561279297,0.1359410173853329,4.587322665447633,0.3687018000842049,0.095579196051092,0.259549446313686,62.12222974510272
bert-base-uncased,13,factual_deep,capital,correct,4,state_pca,8,0,256,8,0.2206677077780205,0.3837045656263643,1.355129672921806,4.889868483869836,1.7388342385481672,0.0662548005297256,0.1307506561279297,0.2406212145857317,8.226487556098782,0.490531563292039,0.1017686721206232,0.3293121607542835,79.69773162169385
bert-base-uncased,13,factual_deep,capital,correct,4,delta_pca,8,0,256,8,0.1185237276538877,0.2060931157249385,1.532741122823231,4.889868483869836,1.7388342385481672,0.0662548005297256,0.1307506561279297,0.1868720978177569,7.315578006386609,0.4322870548810789,0.0731304554274296,0.2001671088675796,79.69773162169385
bert-base-uncased,13,factual_deep,capital,correct,4,random,8,0,256,8,0.2345670123661659,0.4078731523362411,1.3309610862119277,4.889868483869836,1.7388342385481672,0.0662548005297256,0.1307506561279297,0.1420362045666996,6.638824973029717,0.3768769090388792,0.0968578421357656,0.2965022837117687,79.69773162169385
bert-base-uncased,14,factual_simple,capital,correct,4,state_pca,8,0,16,8,0.7477710547607176,0.5086125867930525,0.1715589490733702,2.461747025968178,0.6801715358664238,0.23518887095055,0.2361087799072265,0.2556388594621376,2.2747106990681623,0.5056074163440818,0.1360265329359576,0.2875482774971777,28.688339149243287
bert-base-uncased,14,factual_simple,capital,correct,4,delta_pca,8,0,16,8,0.5844967226050036,0.397558033523136,0.2826135023432858,2.461747025968178,0.6801715358664238,0.23518887095055,0.2361087799072265,0.1791508501138879,1.9647034097967169,0.4232621529429343,0.093848557225619,0.2081771284035236,28.688339149243287
bert-base-uncased,14,factual_simple,capital,correct,4,random,8,0,16,8,0.7549468796001463,0.5134933785951952,0.1666781572712277,2.461747025968178,0.6801715358664238,0.23518887095055,0.2361087799072265,0.1008910037708495,1.6267146502875207,0.3176334424629269,0.0809462509340354,0.1833431265723885,28.688339149243287
bert-base-uncased,14,factual_simple,capital,correct,4,state_pca,8,0,32,8,0.4544874293548392,0.3957309567848568,0.4749883001737144,3.107146949724765,0.8707192569585702,0.1752889315139995,0.2361087799072265,0.2440426045316552,2.991238497947896,0.4940066847034109,0.1139817287512628,0.3021669678564149,38.26084861130767
bert-base-uncased,14,factual_simple,capital,correct,4,delta_pca,8,0,32,8,0.4010638373630638,0.3492140064617203,0.5215052504968509,3.107146949724765,0.8707192569585702,0.1752889315139995,0.2361087799072265,0.1902364764968686,2.711151473081079,0.4361610671493601,0.1015532174973022,0.2511861419049745,38.26084861130767
bert-base-uncased,14,factual_simple,capital,correct,4,random,8,0,32,8,0.4801861100650685,0.4181072929576833,0.4526119640008877,3.107146949724765,0.8707192569585702,0.1752889315139995,0.2361087799072265,0.1296436223332182,2.4168871099131404,0.3600605814765318,0.0885913719547159,0.2152731665682233,38.26084861130767
bert-base-uncased,14,factual_simple,capital,correct,4,state_pca,8,0,64,8,0.3452328687530019,0.3853094320754996,0.730776163908615,3.718843147220319,1.116085595984115,0.1357655863317548,0.2361087799072265,0.2450302570777563,4.22589663480344,0.4950053101510693,0.1189358126449181,0.3493103900665384,50.26558969737878
bert-base-uncased,14,factual_simple,capital,correct,4,delta_pca,8,0,64,8,0.1937005986175236,0.2161864480505186,0.899899147933596,3.718843147220319,1.116085595984115,0.1357655863317548,0.2361087799072265,0.1874415435584578,3.638474380496016,0.4329451969458234,0.0838713903332887,0.2558798773449409,50.26558969737878
bert-base-uncased,14,factual_simple,capital,correct,4,random,8,0,64,8,0.4483701765831153,0.5004194957532688,0.6156661002308452,3.718843147220319,1.116085595984115,0.1357655863317548,0.2361087799072265,0.1304032812058549,3.220473498726057,0.3611139449063896,0.0975556944078313,0.2604640383300884,50.26558969737878
bert-base-uncased,14,factual_simple,capital,correct,4,state_pca,8,0,128,8,0.2702688218299863,0.3801977705982793,1.0265415196534255,4.317405726802833,1.4067392902517042,0.107719960257958,0.2361087799072265,0.2395541538595067,5.932627595433728,0.4894426972174646,0.1189254955586697,0.3775325638488025,65.33570382236147
bert-base-uncased,14,factual_simple,capital,correct,4,delta_pca,8,0,128,8,0.1204914828308103,0.1695001030387895,1.2372391872129151,4.317405726802833,1.4067392902517042,0.107719960257958,0.2361087799072265,0.1874584377184321,5.081716551141923,0.4329647072434798,0.0737196248378385,0.2575563235821027,65.33570382236147
bert-base-uncased,14,factual_simple,capital,correct,4,random,8,0,128,8,0.3180281276076594,0.4473826625108772,0.9593566277408268,4.317405726802833,1.4067392902517042,0.107719960257958,0.2361087799072265,0.1351557141650301,4.596751175226522,0.3676353004881741,0.0942221090336374,0.287915653557461,65.33570382236147
bert-base-uncased,14,factual_simple,capital,correct,4,state_pca,8,0,256,8,0.2171720970577932,0.3817028244528184,1.3759024555258552,4.890365817926187,1.757605279978676,0.0878641783196461,0.2361087799072265,0.2342418323569525,8.153536912184615,0.4839853637838158,0.1101822343142898,0.3947127430892811,83.57198614451109
bert-base-uncased,14,factual_simple,capital,correct,4,delta_pca,8,0,256,8,0.1076953562713108,0.1892859268116403,1.5683193531670336,4.890365817926187,1.757605279978676,0.0878641783196461,0.2361087799072265,0.1875716378916529,7.215929588829889,0.4330954143045767,0.076577297344048,0.2687496439464736,83.57198614451109
bert-base-uncased,14,factual_simple,capital,correct,4,random,8,0,256,8,0.2626933057688246,0.4617111412343383,1.2958941387443357,4.890365817926187,1.757605279978676,0.0878641783196461,0.2361087799072265,0.1412893985519016,6.6653629719598255,0.3758848208585997,0.098076016848382,0.3210668224250519,83.57198614451109
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,state_pca,8,0,16,8,0.822961726323669,0.3708063742379759,0.079769105006291,2.5634222914077527,0.4505754792442654,0.2047262987678404,0.4851651191711426,0.1555200214682544,2.033462297963015,0.3943602686228095,0.1088553380357258,0.2336744632556745,26.92652921243049
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,delta_pca,8,0,16,8,0.6354625591701126,0.2863238471398615,0.1642516321044047,2.5634222914077527,0.4505754792442654,0.2047262987678404,0.4851651191711426,0.1008939427774075,1.556654513449144,0.3176380688415788,0.0663489562714146,0.1509693707290223,26.92652921243049
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,random,8,0,16,8,0.882909422842738,0.3978173363266453,0.0527581429176203,2.5634222914077527,0.4505754792442654,0.2047262987678404,0.4851651191711426,0.0917352721349025,1.35090667884308,0.3028783124208508,0.0797224185993721,0.1733413707806362,26.92652921243049
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,state_pca,8,0,32,8,0.6790951718151228,0.4779393344105234,0.2258491097527013,3.147523951870624,0.703788444163225,0.1577809043759485,0.4851651191711426,0.1576563920701274,2.7808491321702493,0.3970596832594911,0.1299558316923463,0.2946969333677571,35.213662553685026
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,delta_pca,8,0,32,8,0.666183425398519,0.4688521964885517,0.2349362476746729,3.147523951870624,0.703788444163225,0.1577809043759485,0.4851651191711426,0.1122172189899565,2.2439918220727906,0.3349883863508652,0.0860959658169822,0.1980771842052908,35.213662553685026
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,random,8,0,32,8,0.6886281899986394,0.4846485624460802,0.2191398817171449,3.147523951870624,0.703788444163225,0.1577809043759485,0.4851651191711426,0.0967555382525147,1.9162265202850657,0.3110555227809253,0.0876246934139935,0.2080358850134362,35.213662553685026
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,state_pca,8,0,64,8,0.5664529209526249,0.55864515497494,0.4275712353217955,3.738087189862709,0.9862163902967368,0.1235521669201724,0.4851651191711426,0.1568025569409648,3.7992831530649847,0.3959830260768318,0.1321031148678186,0.3465216209684503,45.78208440841778
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,delta_pca,8,0,64,8,0.3942954361421608,0.388860621742599,0.5973557685541362,3.738087189862709,0.9862163902967368,0.1235521669201724,0.4851651191711426,0.1196733116740877,3.281295957927272,0.3459383061675705,0.0807664446269775,0.2193208311210316,45.78208440841778
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,random,8,0,64,8,0.4436965530743121,0.4375808129600523,0.5486355773366844,3.738087189862709,0.9862163902967368,0.1235521669201724,0.4851651191711426,0.1007872676884881,2.766210363939192,0.3174701051886431,0.0837648695973886,0.2322362536714176,45.78208440841778
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,state_pca,8,0,128,8,0.5343277361549051,0.7020307294313364,0.6118271932047692,4.315121610162314,1.3138579226361051,0.0991054324696549,0.4851651191711426,0.1599721169696171,5.221007346910667,0.3999651446934059,0.1428803368978081,0.4005706145858114,58.731369625454654
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,delta_pca,8,0,128,8,0.2526840742684237,0.3319909729015384,0.9818669497345668,4.315121610162314,1.3138579226361051,0.0991054324696549,0.4851651191711426,0.1239056861708441,4.559200400510043,0.3520023951208914,0.0827105817945037,0.2419354445331044,58.731369625454654
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,random,8,0,128,8,0.3300366321397427,0.4336212438969387,0.880236678739166,4.315121610162314,1.3138579226361051,0.0991054324696549,0.4851651191711426,0.1051669025046449,3.968783058215487,0.3242944688159897,0.0821121813456867,0.2521033816138326,58.731369625454654
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,state_pca,8,0,256,8,0.468664553740215,0.7991380595152684,0.9060006225926116,4.874929254562487,1.705138682107875,0.0815689848443394,0.4851651191711426,0.1631384099371006,7.377270145654764,0.403903961279288,0.1475961632233336,0.4526345777981931,74.1062536637796
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,delta_pca,8,0,256,8,0.2015026252202059,0.3435899208092601,1.36154876129862,4.874929254562487,1.705138682107875,0.0815689848443394,0.4851651191711426,0.1280785898797405,6.690282835554831,0.357880692242178,0.0834321637997481,0.2660336221376704,74.1062536637796
bert-base-uncased,15,ambiguous_open,role,ambiguous,4,random,8,0,256,8,0.2121413540851326,0.3617304289253044,1.3434082531825764,4.874929254562487,1.705138682107875,0.0815689848443394,0.4851651191711426,0.1095707258620666,5.749999205403849,0.3310146913085077,0.0738809924148263,0.2616494994973197,74.1062536637796
bert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,16,8,0.8690092938235471,0.3345104703754054,0.0504226629672725,2.5908420533483585,0.3849331333426765,0.187206792476686,0.3136219978332519,0.2066190591764552,2.2289279835454643,0.4545536922921815,0.1120907243280337,0.2572246675961347,27.676793261218176
bert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,16,8,0.8463620420448464,0.3257927927866296,0.0591403405560474,2.5908420533483585,0.3849331333426765,0.187206792476686,0.3136219978332519,0.224932679167737,1.963413713108279,0.474270681328434,0.1015962156166016,0.2337191583928941,27.676793261218176
bert-base-uncased,16,factual_deep,continent,error,4,random,8,0,16,8,0.6697792405672534,0.2578202217194317,0.1271129116232451,2.5908420533483585,0.3849331333426765,0.187206792476686,0.3136219978332519,0.1223512231205748,1.583517168396386,0.3497873970293596,0.0563285849873647,0.1374833925548958,27.676793261218176
bert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,32,8,0.7240211396115268,0.4051019854577706,0.154414806655686,3.219099561703701,0.5595167921134554,0.137153232176211,0.3136219978332519,0.226836232655943,3.236083591144318,0.476273275185521,0.1261843121484108,0.3136564758796148,36.77353233733124
bert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,32,8,0.4433179446352768,0.2480438342686611,0.3114729578447959,3.219099561703701,0.5595167921134554,0.137153232176211,0.3136219978332519,0.2166869650165971,2.655780339566608,0.4654964715404373,0.0864920872680782,0.2335404392191314,36.77353233733124
bert-base-uncased,16,factual_deep,continent,error,4,random,8,0,32,8,0.4892061058983619,0.2737190310545674,0.2857977610588894,3.219099561703701,0.5595167921134554,0.137153232176211,0.3136219978332519,0.1347394091718244,2.26340852897217,0.3670686709211566,0.0667914987512835,0.1614075793667688,36.77353233733124
bert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,64,8,0.4779426190186349,0.3608144310030637,0.3941180999018558,3.841948633196103,0.7549325309049197,0.1026274923024839,0.3136219978332519,0.2246405956464784,4.397338822465876,0.4739626521641536,0.1165863928180768,0.3336846293096628,48.46908163489745
bert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,64,8,0.4587192222058772,0.346302063394619,0.4086304675103003,3.841948633196103,0.7549325309049197,0.1026274923024839,0.3136219978332519,0.2042325369046781,3.4773824344456603,0.4519209409893263,0.1033234812350514,0.275844817648279,48.46908163489745
bert-base-uncased,16,factual_deep,continent,error,4,random,8,0,64,8,0.3120393149785889,0.2355686297986235,0.5193639011062956,3.841948633196103,0.7549325309049197,0.1026274923024839,0.3136219978332519,0.137986018880972,3.200739427606479,0.3714646939898489,0.0663881418661734,0.1748095959054211,48.46908163489745
bert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,128,8,0.3137883910078214,0.3163235748868673,0.6917557038617927,4.441964334984615,1.008079278748659,0.0796612542731302,0.3136219978332519,0.2271014102850276,6.0990357611897,0.4765515819772584,0.1127168994639132,0.3537350968711534,62.97738023985183
bert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,128,8,0.355695358940174,0.3585691208946565,0.6495101578540037,4.441964334984615,1.008079278748659,0.0796612542731302,0.3136219978332519,0.2041328918207224,5.056184280248921,0.4518106813929064,0.1042742686054454,0.3026826138316124,62.97738023985183
bert-base-uncased,16,factual_deep,continent,error,4,random,8,0,128,8,0.2185070260228386,0.2202724051946179,0.7878068735540429,4.441964334984615,1.008079278748659,0.0796612542731302,0.3136219978332519,0.1419330041935747,4.603727567902894,0.3767399689355706,0.0631409022027109,0.1861270553043965,62.97738023985183
bert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,256,8,0.2577804479631096,0.3330293637412437,0.9588815099216916,5.040730953844792,1.2919108736629388,0.0628734893616499,0.3136219978332519,0.2312840741686596,8.528942946868472,0.4809200288703514,0.1175066941465325,0.3851374643280866,81.0492400828097
bert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,256,8,0.3494860500360331,0.4515048282350598,0.8404060454278761,5.040730953844792,1.2919108736629388,0.0628734893616499,0.3136219978332519,0.2041743138380455,7.292411015684939,0.4518565190832655,0.1204552892958094,0.3516940138866846,81.0492400828097
bert-base-uncased,16,factual_deep,continent,error,4,random,8,0,256,8,0.1700469729934397,0.2196855334436923,1.072225340219243,5.040730953844792,1.2919108736629388,0.0628734893616499,0.3136219978332519,0.1473478520198479,6.692869667785748,0.3838591564882201,0.064412002681864,0.203935944871926,81.0492400828097
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,16,8,0.7221100367512815,0.1257196767653466,0.0483807655037429,2.6860884476800724,0.1741004422690898,0.1232921541045763,0.1663069725036621,0.1887657720464956,2.0844930386106,0.4344718311311973,0.0473595345716446,0.1020836658257893,27.70429015502265
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,16,8,0.517898937049498,0.090166433991009,0.0839340082780806,2.6860884476800724,0.1741004422690898,0.1232921541045763,0.1663069725036621,0.1031573401120289,1.565921610801796,0.3211811640056573,0.0385974202968565,0.0846804317818534,27.70429015502265
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,16,8,0.674924825805257,0.1175047106710835,0.056595731598006,2.6860884476800724,0.1741004422690898,0.1232921541045763,0.1663069725036621,0.1200504111005617,1.498282407839978,0.3464829160298697,0.0487896721354832,0.1096883109054928,27.70429015502265
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,32,8,0.4207766470352269,0.1530346992003019,0.210661100646428,3.285835779439285,0.3636957998467297,0.0902652807541544,0.1663069725036621,0.1775023785349669,2.9167079186165448,0.4213103114510336,0.0428118661506487,0.1016851307838372,36.60107929446641
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,32,8,0.2719591179288821,0.0989103889207559,0.2647854109259739,3.285835779439285,0.3636957998467297,0.0902652807541544,0.1663069725036621,0.1267244240259183,2.444337813151753,0.3559837412381615,0.0470364325416657,0.1148918529862749,36.60107929446641
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,32,8,0.2775359922478074,0.1009386746868221,0.262757125159908,3.285835779439285,0.3636957998467297,0.0902652807541544,0.1663069725036621,0.1302456219278438,2.180834029096162,0.3608955831370672,0.0439890687038657,0.1107027731637335,36.60107929446641
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,64,8,0.2675309486814338,0.1665413968257241,0.4559712419794243,3.861801780442699,0.6225126388051481,0.0695653171823746,0.1663069725036621,0.1747011624433426,4.08364940078396,0.4179726814557892,0.0509639946333495,0.1218129296474382,47.645408743351
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,64,8,0.2783182093446046,0.1732566029266336,0.4492560358785151,3.861801780442699,0.6225126388051481,0.0695653171823746,0.1663069725036621,0.1408254858700968,3.4460118116714287,0.3752672192852672,0.071163685615696,0.1617262550296406,47.645408743351
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,64,8,0.1334596457132468,0.0830803162269535,0.5394323225781951,3.861801780442699,0.6225126388051481,0.0695653171823746,0.1663069725036621,0.1339177702081048,3.11677475661046,0.3659477697815698,0.0374931646833692,0.1079773068893533,47.645408743351
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,128,8,0.2243159833331504,0.2067130853330397,0.7148132466806393,4.439517053970856,0.9215263320136796,0.0547948971177889,0.1663069725036621,0.180713247042119,5.6443850206422415,0.4251038073719395,0.061005670981758,0.1500272609081857,61.519964047747145
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,128,8,0.2188944941425828,0.2017170402852041,0.7198092917284753,4.439517053970856,0.9215263320136796,0.0547948971177889,0.1663069725036621,0.142612773090323,4.788620432295378,0.3776410638295616,0.0728068395862348,0.1877672907621874,61.519964047747145
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,128,8,0.1629292537425763,0.1501435975791223,0.7713827344345572,4.439517053970856,0.9215263320136796,0.0547948971177889,0.1663069725036621,0.1359020821101346,4.3859922056020775,0.3686489958078479,0.0517028111242701,0.1348977006100374,61.519964047747145
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,256,8,0.247484167106257,0.312800789194713,0.9511216380545916,5.011919241908261,1.263922427249304,0.0440781539686481,0.1663069725036621,0.1801983206489152,7.725218141274849,0.4244977274955842,0.0776259182801951,0.1909767934116093,78.47491273784739
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,256,8,0.2022036959548515,0.2555697861900363,1.008352641059268,5.011919241908261,1.263922427249304,0.0440781539686481,0.1663069725036621,0.1468677637542897,6.825714332110604,0.3832333019901712,0.0818537475958386,0.2226102369986761,78.47491273784739
bert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,256,8,0.1276679968364804,0.1613624444436209,1.1025599828056838,5.011919241908261,1.263922427249304,0.0440781539686481,0.1663069725036621,0.1349489602555228,6.100558451552879,0.3673539985566005,0.0506186044638443,0.1453745431878805,78.47491273784739
bert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,16,8,0.7949888950723999,1.0411550645529482,0.2684922412224765,2.13567490106058,1.3096473057754243,0.3785845807704239,0.7038192749023438,0.2029224345250479,2.238451627322479,0.4504691271608388,0.2761560966738385,0.4787156061895175,22.55337128882821
bert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,16,8,0.7776626403149973,1.0184637816907371,0.2911835240846852,2.13567490106058,1.3096473057754243,0.3785845807704239,0.7038192749023438,0.1014168353328402,1.5659453733965596,0.3184601000641058,0.1407255449430643,0.3068332643248542,22.55337128882821
bert-base-uncased,19,factual_deep,culture,error,4,random,8,0,16,8,0.9089812586080472,1.1904448563363812,0.1192024494390394,2.13567490106058,1.3096473057754243,0.3785845807704239,0.7038192749023438,0.0977104372342445,1.6542606480572648,0.3125866875512207,0.1922884662212985,0.3425513614712779,22.55337128882821
bert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,32,8,0.6920327944028836,1.265442717320953,0.5631450715176274,2.648878188440724,1.8285877888385755,0.3222661462208354,0.7038192749023438,0.2154850717587677,2.934655250292441,0.4642036964079106,0.3293146540946381,0.6523279291258595,28.475424844000056
bert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,32,8,0.5725202288210728,1.046903499285284,0.7816842895532955,2.648878188440724,1.8285877888385755,0.3222661462208354,0.7038192749023438,0.1155878705701389,2.352580896881705,0.3399821621352199,0.1735841238503393,0.3909624736191753,28.475424844000056
bert-base-uncased,19,factual_deep,culture,error,4,random,8,0,32,8,0.7643254513041622,1.3976361869533285,0.4309516018852534,2.648878188440724,1.8285877888385755,0.3222661462208354,0.7038192749023438,0.115656090767537,2.440086287220585,0.3400824764193783,0.2256828580135742,0.4551984956506197,28.475424844000056
bert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,64,8,0.6922851268952683,1.6373799901732886,0.7278015319497466,3.210482198449482,2.36518152212303,0.2717094641838257,0.7038192749023438,0.2229943467657634,3.8867446874004408,0.4722227723921872,0.3852888444424455,0.8745581497600697,35.961869348650346
bert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,64,8,0.4613973094387235,1.0912883906417528,1.2738931314812838,3.210482198449482,2.36518152212303,0.2717094641838257,0.7038192749023438,0.1277272237141568,3.48051002505774,0.3573894566354145,0.1864634975172154,0.4797656418071868,35.961869348650346
bert-base-uncased,19,factual_deep,culture,error,4,random,8,0,64,8,0.7084954381060982,1.675720318717007,0.6894612034060243,3.210482198449482,2.36518152212303,0.2717094641838257,0.7038192749023438,0.1280752232554963,3.326267436720649,0.3578759886545846,0.2576749592632401,0.5970345494590042,35.961869348650346
bert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,128,8,0.6525589050424082,1.85960430231943,0.9901067167932084,3.840256222487272,2.8497110191126422,0.224053816581269,0.7038192749023438,0.2262531711155366,5.43189546912041,0.4756607731519771,0.4015482351241964,1.1059048866205876,45.55251128774473
bert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,128,8,0.4255142743549812,1.212592716419109,1.6371183026935312,3.840256222487272,2.8497110191126422,0.224053816581269,0.7038192749023438,0.1372487002133892,4.995765444829799,0.3704709168253146,0.2023672665571654,0.5900914701824794,45.55251128774473
bert-base-uncased,19,factual_deep,culture,error,4,random,8,0,128,8,0.6343123177971081,1.8076068015852973,1.0421042175273394,3.840256222487272,2.8497110191126422,0.224053816581269,0.7038192749023438,0.1414034095699355,4.719028829362888,0.3760364471297105,0.280677587161382,0.7622693967082333,45.55251128774473
bert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,256,8,0.636528271799824,2.076105421558332,1.1855021354603266,4.500968661587052,3.261607557018648,0.1828969776937263,0.7038192749023438,0.2258320772100035,7.477329800516267,0.4752179260192143,0.4113422529074097,1.3320245126578507,57.12718728071812
bert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,256,8,0.3472103654532461,1.1324639518375172,2.1291436051811363,4.500968661587052,3.261607557018648,0.1828969776937263,0.7038192749023438,0.1458150497865934,7.149938451018224,0.3818573683806473,0.1966199608391795,0.6788161202008229,57.12718728071812
bert-base-uncased,19,factual_deep,culture,error,4,random,8,0,256,8,0.5825055128432749,1.899904382694654,1.3617031743240022,4.500968661587052,3.261607557018648,0.1828969776937263,0.7038192749023438,0.1451061089852381,6.483780073186002,0.3809279577364179,0.2815543867552745,0.9109055362294144,57.12718728071812
bert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,16,8,0.5375486012002146,0.2346042608790381,0.2018293199269095,2.5650838590172524,0.4364335808059467,0.1711295034548071,0.0010328292846679,0.2269693137448044,1.968662145958016,0.4764129655506916,0.0664875030853086,0.1235083145236134,27.857888344226893
bert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,16,8,0.2563850008094162,0.1118950239681894,0.3245385568377587,2.5650838590172524,0.4364335808059467,0.1711295034548071,0.0010328292846679,0.1743164618967286,1.862523847575747,0.4175122296373229,0.0580407454598959,0.143463010926164,27.857888344226893
bert-base-uncased,20,factual_simple,language,correct,4,random,8,0,16,8,0.6011081830592759,0.2623437967843171,0.1740897840216308,2.5650838590172524,0.4364335808059467,0.1711295034548071,0.0010328292846679,0.1169790888418411,1.5739941044714305,0.3420220589988914,0.071033032690038,0.1583685586226985,27.857888344226893
bert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,32,8,0.3888252120469495,0.2634092648112587,0.4140397705137784,3.158742887428913,0.677449035325036,0.1307114543439357,0.0010328292846679,0.2249318560392339,2.8352708920293024,0.4742698135441828,0.0873617321598044,0.1791632826363761,36.63679710022075
bert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,32,8,0.2119559548497102,0.1435893571443332,0.5338596781807036,3.158742887428913,0.677449035325036,0.1307114543439357,0.0010328292846679,0.1724227256912678,2.4768457340377315,0.415238155389492,0.0680616047325808,0.1651452900779326,36.63679710022075
bert-base-uncased,20,factual_simple,language,correct,4,random,8,0,32,8,0.4862923365486922,0.3294382742808696,0.3480107610441665,3.158742887428913,0.677449035325036,0.1307114543439357,0.0010328292846679,0.1189752502713063,2.193423041995937,0.3449278914081989,0.0775830528273561,0.1842226775222812,36.63679710022075
bert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,64,8,0.3396394959286749,0.3152402095118044,0.6129210122855735,3.764572888222634,0.9281612217973778,0.100697161336275,0.0010328292846679,0.227896078648713,4.20275235883493,0.4773846233894772,0.0930961611634074,0.2217069444950364,48.00225079423387
bert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,64,8,0.2342308835725039,0.2174040230793346,0.7107571987180428,3.764572888222634,0.9281612217973778,0.100697161336275,0.0010328292846679,0.1817916983022157,3.635497193913337,0.4263703769051219,0.0865379488534628,0.2030268496991134,48.00225079423387
bert-base-uncased,20,factual_simple,language,correct,4,random,8,0,64,8,0.2893461063960037,0.2685598356348289,0.6596013861625486,3.764572888222634,0.9281612217973778,0.100697161336275,0.0010328292846679,0.1340663783196045,3.3064959127645177,0.3661507590045451,0.081127463660848,0.2085758254730588,48.00225079423387
