model,init_state,split,prompt_id,task,topic,observed_condition,layer,route_source,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm,direction,sign,epsilon,latent_step_norm,fisher_output_energy,direction_output_energy_unit,first_order_entropy,directional_success,candidate_mass_before_full_vocab,candidate_mass_after_full_vocab,candidate_mass_retention_ratio,full_vocab_top5_jaccard,full_vocab_top10_jaccard,candidate_set_kl,entropy_after,delta_entropy,abs_delta_entropy,varentropy_after,delta_varentropy,abs_delta_varentropy,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,cluster_distribution_l1,embedding_centroid_delta_norm,selected_logit_l2,selected_prob_l1,selected_kl_before_after,rank_displacement_mean,top5_jaccard,selected_top1_changed,target_in_topk,target_correct_changed,delta_target_prob_topk,non_target_mass_delta
distilbert-base-uncased,pretrained,train,7,factual_deep,common,correct,2,random_route,random,8,0,32,8,0.18204792401467693,0.04622439770603705,0.20768894932180593,3.346462685557937,0.2539133470278429,0.07774544894679128,0.050004005432128906,0.2664257996560607,3.2735374354088926,0.5161645083266194,0.043618468354109034,0.10256078405044483,37.12067899678155,accessible_ls,increase,0.05,0.2975605681755808,0.05,0.1680330169637821,0.010749929965590124,1,0.10439408802195979,0.10435126652009785,0.9995898091292973,1.0,0.8181818181818182,0.001273188993878101,3.3562588804586206,0.00979619490068373,0.00979619490068373,0.23247239961134003,-0.021440947416502876,0.021440947416502876,1.379417991329731,0.0014756710830234887,0.011742357814066212,0.01000723744402654,0.3730683486889706,0.04166271097292057,0.001273189510917666,0.06854838709677419,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,7,factual_deep,common,correct,2,random_route,random,8,0,32,8,0.18204792401467693,0.04622439770603705,0.20768894932180593,3.346462685557937,0.2539133470278429,0.07774544894679128,0.050004005432128906,0.2664257996560607,3.2735374354088926,0.5161645083266194,0.043618468354109034,0.10256078405044483,37.12067899678155,accessible_ls,decrease,0.05,0.2975605681755808,0.05,0.1680330169637821,-0.010749929965590124,1,0.10439408802195979,0.10420248960144818,0.9981646621552812,1.0,1.0,0.0012257887483944265,3.3348405510545085,-0.011622134503428416,0.011622134503428416,0.2779519962266371,0.02403864919879417,0.02403864919879417,1.376390367311529,-0.0015519529351786243,0.011438238892468505,0.00967716781618725,0.3546166063822528,0.04030157688671192,0.001225788292958321,0.04233870967741935,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,8,factual_simple,lexical,error,2,train_route,state_pca,8,0,32,8,0.28807979288186747,0.04912678917860819,0.12140509258636371,3.3825949955835606,0.17053188176497183,0.07142709116482436,0.1907649040222168,0.32576246989227314,4.055984190932035,0.5707560511219072,0.049777826723250776,0.10825374698134352,40.09808645098278,accessible_ls,increase,0.05,0.24296098037693725,0.05,0.20579436221581113,0.011082281937693176,1,0.10448604985485818,0.0990528081310913,0.9480003145748718,1.0,1.0,0.00127148492210171,3.3925059742630195,0.009910978679458893,0.009910978679458893,0.149392942653919,-0.02113893911105283,0.02113893911105283,1.3793250045892167,0.0019959960290394374,0.02009682760246595,0.011393035947625344,0.5043857680279924,0.03960767738051441,0.0012714855939635235,0.03225806451612903,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,8,factual_simple,lexical,error,2,train_route,state_pca,8,0,32,8,0.28807979288186747,0.04912678917860819,0.12140509258636371,3.3825949955835606,0.17053188176497183,0.07142709116482436,0.1907649040222168,0.32576246989227314,4.055984190932035,0.5707560511219072,0.049777826723250776,0.10825374698134352,40.09808645098278,accessible_ls,decrease,0.05,0.24296098037693725,0.05,0.20579436221581113,-0.011082281937693176,1,0.10448604985485818,0.10986802552361041,1.0515090356677121,0.6666666666666666,0.8181818181818182,0.0012277794104667509,3.3704189862706544,-0.012176009312906189,0.012176009312906189,0.19603362846897154,0.02550174670399971,0.02550174670399971,1.3748766230901088,-0.00245238547006843,0.019735928410713505,0.01107774176035968,0.47225506651230914,0.03870327334796231,0.001227779861418768,0.02620967741935484,0.6666666666666666,0,0,0,,
distilbert-base-uncased,pretrained,train,8,factual_simple,lexical,error,2,train_route,delta_pca,8,0,32,8,0.42373677891905925,0.072260630282095,0.09827125148287688,3.3825949955835606,0.17053188176497183,0.07142709116482436,0.1907649040222168,0.34607817335255076,3.721736871706542,0.5882840923844115,0.07087269051713663,0.1536693201151771,40.09808645098278,accessible_ls,increase,0.05,0.2263071445596854,0.05,0.2209386720745495,0.013440668722397608,1,0.10448604985485818,0.10422096913680434,0.9974630037366513,1.0,0.8181818181818182,0.0012603818632186525,3.394891547286808,0.012296551703247616,0.012296551703247616,0.14468604250442615,-0.025845839260545678,0.025845839260545678,1.379704406832874,0.002375398272696838,0.02205575557283526,0.011799552492623887,0.2917670900610324,0.038866975650901206,0.0012603814205020426,0.03225806451612903,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,8,factual_simple,lexical,error,2,train_route,delta_pca,8,0,32,8,0.42373677891905925,0.072260630282095,0.09827125148287688,3.3825949955835606,0.17053188176497183,0.07142709116482436,0.1907649040222168,0.34607817335255076,3.721736871706542,0.5882840923844115,0.07087269051713663,0.1536693201151771,40.09808645098278,accessible_ls,decrease,0.05,0.2263071445596854,0.05,0.2209386720745495,-0.013440668722397608,1,0.10448604985485818,0.10464436549227685,1.0015151844446084,1.0,1.0,0.0012387621164315164,3.3680525481152452,-0.014542447468315345,0.014542447468315345,0.20038242304054868,0.029850541275576847,0.029850541275576847,1.3744104286331922,-0.0029185799269850765,0.022451918468205656,0.011831762409232099,0.29561736876728306,0.038594276662356215,0.001238762813454121,0.020161290322580645,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,8,factual_simple,lexical,error,2,random_route,random,8,0,32,8,0.23082633178404396,0.03936324872003874,0.13116863304493304,3.3825949955835606,0.17053188176497183,0.07142709116482436,0.1907649040222168,0.3250838059337066,3.5252494669871743,0.5701612104779723,0.04633754643549016,0.11214449697417395,40.09808645098278,accessible_ls,increase,0.05,0.320643848394533,0.05,0.15593625216997148,0.009920086783899471,1,0.10448604985485818,0.10495967499446124,1.0045329031029593,1.0,0.8181818181818182,0.0012833999261305808,3.3914757632651886,0.008880767681628043,0.008880767681628043,0.1508794843810766,-0.019652397383895237,0.019652397383895237,1.3783503674138324,0.0010213588536551743,0.012915014330808633,0.011802683491515486,0.29956959968738106,0.03886686230866822,0.0012833992098878599,0.04233870967741935,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,8,factual_simple,lexical,error,2,random_route,random,8,0,32,8,0.23082633178404396,0.03936324872003874,0.13116863304493304,3.3825949955835606,0.17053188176497183,0.07142709116482436,0.1907649040222168,0.3250838059337066,3.5252494669871743,0.5701612104779723,0.04633754643549016,0.11214449697417395,40.09808645098278,accessible_ls,decrease,0.05,0.320643848394533,0.05,0.15593625216997148,-0.009920086783899471,1,0.10448604985485818,0.10364361724350601,0.991937367595747,1.0,0.8181818181818182,0.001216456919732536,3.3717331935302273,-0.010861802053333314,0.010861802053333314,0.19371774025959876,0.023185858494626926,0.023185858494626926,1.3761034410838597,-0.001225567476317524,0.013224921803251438,0.011342975831137872,0.3031567492876545,0.03782520525549165,0.0012164567887383484,0.03024193548387097,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,9,ambiguous_open,open,ambiguous,2,train_route,state_pca,8,0,32,8,0.6996176946913466,0.40625805954880106,0.17442773875427345,3.2287677564481294,0.5806857983030747,0.1500503730710326,0.5064964294433594,0.30872401196904603,3.770503543774087,0.5556293836443912,0.16022628425695085,0.4290360121383946,37.016886611491636,accessible_ls,increase,0.05,0.2983419629584917,0.05,0.16759291755064473,0.03186918807989939,1,0.08900739998589813,0.08544883015565574,0.9600193935469838,1.0,1.0,0.0012688774964962207,3.2592991451043307,0.030531388656201308,0.030531388656201308,0.5015019013603819,-0.07918389694269279,0.07918389694269279,1.3502547199129387,0.004887918716278916,0.016217677003196845,0.016351161115163434,0.36981008969944346,0.04116847824986913,0.001268878151285957,0.036290322580645164,1.0,0,0,0,,
distilbert-base-uncased,pretrained,train,9,ambiguous_open,open,ambiguous,2,train_route,state_pca,8,0,32,8,0.6996176946913466,0.40625805954880106,0.17442773875427345,3.2287677564481294,0.5806857983030747,0.1500503730710326,0.5064964294433594,0.30872401196904603,3.770503543774087,0.5556293836443912,0.16022628425695085,0.4290360121383946,37.016886611491636,accessible_ls,decrease,0.05,0.2983419629584917,0.05,0.16759291755064473,-0.03186918807989939,1,0.08900739998589813,0.09250378783326596,1.0392819905751858,1.0,0.8181818181818182,0.0012298512940474814,3.1956444729429196,-0.033123283505209766,0.033123283505209766,0.6654482104811736,0.08476241217809899,0.08476241217809899,1.3400145278663376,-0.005352273330322177,0.016794429772597402,0.01661512812220399,0.35197215353395767,0.04108588377308656,0.0012298513215602026,0.038306451612903226,1.0,0,0,0,,
