split,fold,budget,policy,cluster_id,example_id,model,task,layer,route_family,subspace_dim,rho,entropy,varentropy,confidence,projected_gradient_norm,unit_fisher_output_energy,jacobian_norm,safe_movement,safe_varentropy_movement,abs_delta_entropy,abs_delta_varentropy,drift,top1_preserved,topk_jaccard,applied_fisher_energy,regret_vs_oracle
leave_one_task_out,masked_factual_cloze,0.3,gradient_plus_rho_learned,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,masked_factual_cloze,18.0,random,2.0,0.9542597779998284,0.9403993020231268,0.4705636320307521,0.5937857239749724,77.55285882375782,1.0,8.401424762222303,0.0,0.0,0.0234025777289721,0.0912577164165411,0.0011002335574543,1.0,1.0,0.01,0.1790123456790123
leave_one_route_family_out,delta_pca,0.05,rho_shuffled_within_varentropy_bin,distilgpt2::ambiguous_prompt::4,distilgpt2::ambiguous_prompt::4::same_fisher_output_energy::0.2,distilgpt2,ambiguous_prompt,4.0,delta_pca,1.0,0.0590251539939469,1.309874047431723,0.4724423409257658,0.3971364413045217,76.36033327762033,1.0,11.381401996527869,0.0,0.0,0.03375669930771,0.0395143080261536,0.0045111539251708,1.0,1.0,0.04,0.9508196721311476
leave_one_route_family_out,random,0.2,highest_entropy,microsoft/phi-2::factual_error_prompt::9,microsoft/phi-2::factual_error_prompt::9::same_fisher_output_energy::0.1,microsoft/phi-2,factual_error_prompt,8.0,random,4.0,0.7771248013062942,1.3990749217840257,0.7798276763738209,0.3915629552266548,17.980897724205153,1.0,6.416681489342841,0.0,0.0,0.0084789170005095,0.007381817598268,0.0013337752786673,0.0,1.0,0.01,0.4876543209876542
leave_one_task_out,masked_factual_cloze,0.1,within_example_shuffled_rho,microsoft/phi-2::masked_factual_cloze::0,microsoft/phi-2::masked_factual_cloze::0::same_fisher_output_energy::0.2,microsoft/phi-2,masked_factual_cloze,16.0,delta_pca,4.0,0.8674877798110192,1.1883099446501084,0.873038766502426,0.4803576270191763,16.791672902841476,1.0,4.509006968822388,0.0,0.0,0.1779690934909366,0.0395257416671409,0.0064420514249458,1.0,1.0,0.04,0.8580246913580247
leave_one_task_out,factual_error_prompt,0.3,rho_shuffled_within_entropy_bin,Qwen/Qwen2.5-0.5B::factual_error_prompt::10,Qwen/Qwen2.5-0.5B::factual_error_prompt::10::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,state_pca,2.0,0.843749373585291,0.4088140541704292,0.9738105620106928,0.9019905982729328,207.3682255100929,1.0,23.66569008176493,0.0,0.0,0.007487058094686,0.0043589419755811,1.085284292395958e-05,1.0,1.0,0.0001,0.2716049382716049
grouped_example_5fold,fold_4,0.1,rho_shuffled_within_entropy_bin,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,delta_pca,2.0,0.4153781488933818,0.9396033196561722,1.3277855445731204,0.7350649960157857,99.57991769336677,1.0,23.027843163594124,0.0,0.0,0.0634485547298204,0.1676781054248795,0.0046540537588727,1.0,0.5,0.04,0.835978835978836
leave_one_route_family_out,random,0.2,oracle,Qwen/Qwen2.5-0.5B::factual_error_prompt::8,Qwen/Qwen2.5-0.5B::factual_error_prompt::8::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,factual_error_prompt,12.0,random,2.0,0.3466747220024537,0.1629948798931437,0.4954170463527376,0.9655989129943868,157.0395604390429,1.0,17.913628530644953,0.0,0.0,0.5410948572087816,0.5405603548788289,0.0427512407128863,1.0,0.5,0.04,0.0
leave_one_task_out,masked_factual_cloze,0.1,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,state_pca,2.0,0.8436288005216883,1.4920555572982377,0.3570424727335206,0.3497316176342484,90.11884458766134,1.0,20.948618649666088,1.0,0.0,0.0114266976042638,0.0019375094600005,7.311352401993972e-05,1.0,1.0,0.000625,0.8641975308641975
leave_one_route_family_out,delta_pca,0.1,highest_fisher_output_energy,microsoft/phi-2::decoder_qa_completion::14,microsoft/phi-2::decoder_qa_completion::14::same_fisher_output_energy::0.025,microsoft/phi-2,decoder_qa_completion,8.0,delta_pca,4.0,0.8200026972495242,1.3022893580840398,0.8517697452704277,0.5003049789074827,23.71939171606629,1.0,7.338160947776989,1.0,1.0,0.0186597153601595,0.013630036358768,8.470722843982657e-05,1.0,1.0,0.000625,0.9012345679012346
grouped_example_5fold,fold_1,0.2,highest_entropy,distilgpt2::decoder_qa_completion::14,distilgpt2::decoder_qa_completion::14::same_fisher_output_energy::0.025,distilgpt2,decoder_qa_completion,1.0,state_pca,4.0,0.5328450709437169,1.7280158628969533,0.2657541388213262,0.2571087601190973,89.2635614536014,1.0,18.76536432639244,0.0,0.0,0.0010715683188682,0.0029653863327942,7.996084502424807e-05,1.0,1.0,0.000625,0.54320987654321
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,highest_gradient_norm,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,decoder_qa_completion,12.0,delta_pca,2.0,0.4197504302599448,1.1399102583525575,0.3126517788251014,0.4487202472000466,170.5635178490918,1.0,19.56835576818633,0.0,0.0,0.0476123294068571,0.1745251453544408,0.0048749868423278,1.0,1.0,0.04,0.5020576131687243
grouped_example_5fold,fold_2,0.1,highest_varentropy,Qwen/Qwen2.5-0.5B::decoder_qa_completion::15,Qwen/Qwen2.5-0.5B::decoder_qa_completion::15::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,decoder_qa_completion,12.0,random,2.0,0.8785913670600594,0.897064328116701,1.069587014300103,0.7388004910880727,136.99866342132793,1.0,16.346401801213034,0.0,0.0,0.0293290049954961,0.0106303302186734,0.0011043484616135,1.0,1.0,0.01,0.8278688524590164
leave_one_model_out,microsoft__phi-2,0.3,rho_shuffled_within_fisher_bin,microsoft/phi-2::factual_error_prompt::10,microsoft/phi-2::factual_error_prompt::10::same_fisher_output_energy::0.05,microsoft/phi-2,factual_error_prompt,24.0,state_pca,4.0,0.832911925156525,1.1117818181953214,0.8482739270085595,0.6070843436356386,18.836653601132166,1.0,3.780459115049749,0.0,0.0,0.0014047538532306,0.0279246687997383,0.0003122325923831,1.0,1.0,0.0025,0.2441700960219478
leave_one_task_out,decoder_qa_completion,0.2,highest_gradient_norm,distilgpt2::decoder_qa_completion::15,distilgpt2::decoder_qa_completion::15::same_fisher_output_energy::0.2,distilgpt2,decoder_qa_completion,1.0,state_pca,2.0,0.557451033346316,0.8162392896381732,0.7596070286585602,0.7045097822450156,196.8484106371469,1.0,18.746631767575728,0.0,0.0,0.09367964772127,0.1676450980785003,0.0053217262520938,1.0,1.0,0.04,0.462962962962963
leave_one_route_family_out,delta_pca,0.1,gradient_only_learned,distilgpt2::ambiguous_prompt::5,distilgpt2::ambiguous_prompt::5::same_fisher_output_energy::0.2,distilgpt2,ambiguous_prompt,1.0,delta_pca,2.0,0.7333785474897999,0.1733749775285795,0.7263111265517137,0.9713230249489818,277.0197985313675,1.0,20.12643306297755,0.0,0.0,0.3550998087286641,0.6860999223380702,0.0170634400250666,1.0,0.5,0.04,0.8395061728395061
leave_one_route_family_out,state_pca,0.3,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,state_pca,2.0,0.3683316946704763,0.9396033196561722,1.3277855445731204,0.7350649960157857,99.57991769336677,1.0,23.027843163594124,0.0,0.0,0.1108851750710764,0.1864619655062762,0.0052947499202709,1.0,1.0,0.04,0.3127572016460905
leave_one_task_out,masked_factual_cloze,0.3,highest_gradient_norm,distilgpt2::masked_factual_cloze::1,distilgpt2::masked_factual_cloze::1::same_fisher_output_energy::0.025,distilgpt2,masked_factual_cloze,1.0,random,1.0,0.4367634374723234,0.96467171993966,0.992712166562622,0.6948265740246262,175.37406391129093,1.0,19.060130134912587,1.0,0.0,0.0167664647716225,0.0026063327555612,7.987329236395883e-05,1.0,1.0,0.000625,0.1810699588477366
leave_one_route_family_out,state_pca,0.3,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,state_pca,1.0,0.8417937657391019,1.4920555572982377,0.3570424727335206,0.3497316176342484,90.11884458766134,1.0,20.948618649666088,0.0,0.0,0.0051505361050825,0.0011048998764518,1.1163118450268489e-05,1.0,1.0,0.0001,0.3127572016460905
leave_one_model_out,microsoft__phi-2,0.2,gradient_plus_rho_learned,microsoft/phi-2::masked_factual_cloze::2,microsoft/phi-2::masked_factual_cloze::2::same_fisher_output_energy::0.2,microsoft/phi-2,masked_factual_cloze,8.0,random,4.0,0.961630348300854,1.1767364555358792,0.7718989390744276,0.5243542815705443,30.066125302263305,1.0,7.092681989223637,0.0,0.0,0.0365779691199308,0.1523713648286095,0.0049780921189271,1.0,1.0,0.04,0.3724279835390947
leave_one_task_out,decoder_qa_completion,0.05,rho_shuffled_within_fisher_bin,microsoft/phi-2::decoder_qa_completion::15,microsoft/phi-2::decoder_qa_completion::15::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_qa_completion,16.0,random,4.0,0.9030213226249236,0.4892186231883129,1.347171907160699,0.8990600197116662,24.744951879994343,1.0,4.3923481147391215,1.0,1.0,0.0101268964695548,0.0103512986284888,1.3059297651792778e-05,1.0,1.0,0.0001,0.8641975308641976
leave_one_route_family_out,state_pca,0.2,controls_only_learned,Qwen/Qwen2.5-0.5B::factual_error_prompt::8,Qwen/Qwen2.5-0.5B::factual_error_prompt::8::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,factual_error_prompt,12.0,state_pca,1.0,0.596700399679014,0.1629948798931437,0.4954170463527376,0.9655989129943868,157.0395604390429,1.0,17.913628530644953,0.0,0.0,0.1059487395440557,0.3055352144104216,0.0029188989832532,1.0,1.0,0.01,0.4794238683127572
leave_one_route_family_out,delta_pca,0.3,highest_entropy,microsoft/phi-2::decoder_completion::16,microsoft/phi-2::decoder_completion::16::same_fisher_output_energy::0.1,microsoft/phi-2,decoder_completion,16.0,delta_pca,1.0,0.556726531825507,1.3169645374224084,1.1226730324503291,0.6025107467862969,19.384815387239428,1.0,4.823388269997177,0.0,0.0,0.0800224179830888,0.1274444633743185,0.0011870480217314,1.0,1.0,0.01,0.3100137174211248
grouped_example_5fold,fold_2,0.1,rho_shuffled_within_entropy_bin,distilgpt2::factual_error_prompt::11,distilgpt2::factual_error_prompt::11::same_fisher_output_energy::0.2,distilgpt2,factual_error_prompt,1.0,random,2.0,0.8651235359515561,0.6802037684542526,0.9757293998802192,0.7886369223836172,207.8094898774384,1.0,18.874573331128214,0.0,0.0,0.1792903960318959,0.0796342102981336,0.0062703431475258,1.0,1.0,0.04,0.8360655737704918
leave_one_task_out,decoder_completion,0.2,highest_varentropy,Qwen/Qwen2.5-0.5B::decoder_completion::17,Qwen/Qwen2.5-0.5B::decoder_completion::17::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,decoder_completion,12.0,delta_pca,1.0,0.2516381850574691,0.8971060752675761,1.6311557531290533,0.7838169046862365,65.55418934302416,1.0,17.82579942469154,0.0,0.0,0.0542920165612869,0.0417745856868732,0.0010195680600781,1.0,1.0,0.01,0.3641975308641976
grouped_example_5fold,fold_0,0.05,highest_gradient_norm,distilgpt2::ambiguous_prompt::4,distilgpt2::ambiguous_prompt::4::same_fisher_output_energy::0.05,distilgpt2,ambiguous_prompt,3.0,random,2.0,0.8241566177142865,0.5425204642871797,1.189419614122303,0.8708124980188628,170.67693548446883,1.0,15.494135032555878,0.0,0.0,0.0370327021628308,0.0169045724637506,0.000280542425116,1.0,1.0,0.0025,0.8
leave_one_route_family_out,delta_pca,0.3,oracle,distilgpt2::masked_factual_cloze::0,distilgpt2::masked_factual_cloze::0::same_fisher_output_energy::0.2,distilgpt2,masked_factual_cloze,4.0,delta_pca,2.0,0.8910834953159725,0.1549532022234519,0.6852268817439403,0.9755331886081924,146.48813229216265,1.0,10.399810539155864,0.0,0.0,0.4710131710239974,0.7610811724123304,0.031639467990676,1.0,0.5,0.04,0.0
leave_one_route_family_out,state_pca,0.1,highest_fisher_output_energy,microsoft/phi-2::masked_factual_cloze::1,microsoft/phi-2::masked_factual_cloze::1::same_fisher_output_energy::0.05,microsoft/phi-2,masked_factual_cloze,8.0,state_pca,4.0,0.9520317468412032,0.9943089088421346,1.2647766595511902,0.7100958832376397,29.16594497136518,1.0,6.649031110681525,0.0,0.0,0.0460356139262487,0.0362898259318087,0.0003140813775831,1.0,1.0,0.0025,0.8641975308641976
grouped_example_5fold,fold_4,0.3,highest_fisher_output_energy,distilgpt2::masked_factual_cloze::0,distilgpt2::masked_factual_cloze::0::same_fisher_output_energy::0.01,distilgpt2,masked_factual_cloze,4.0,state_pca,1.0,0.5671296997523362,0.1549532022234519,0.6852268817439403,0.9755331886081924,146.48813229216265,1.0,10.399810539155864,0.0,1.0,0.0067526792331469,0.0186818274865888,1.3652198539118669e-05,1.0,1.0,0.0001,0.2451499118165784
leave_one_route_family_out,random,0.05,lowest_confidence,distilgpt2::ambiguous_prompt::4,distilgpt2::ambiguous_prompt::4::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,1.0,random,2.0,0.2561408209517624,1.6411428173259486,0.4216420796386806,0.3189666886296347,67.39395738794921,1.0,20.67008371239263,0.0,1.0,0.0081362559356734,0.0189711949862256,8.859397415898794e-05,1.0,1.0,0.000625,0.9918032786885246
grouped_example_5fold,fold_4,0.1,highest_fisher_output_energy,microsoft/phi-2::ambiguous_prompt::4,microsoft/phi-2::ambiguous_prompt::4::same_fisher_output_energy::0.01,microsoft/phi-2,ambiguous_prompt,8.0,delta_pca,2.0,0.8606862198079586,0.763203204414338,1.156396505227758,0.7794453898411764,39.39426403787336,1.0,7.059777265962461,0.0,0.0,0.0094910598797431,0.0034389073716374,1.538797430213556e-05,1.0,1.0,0.0001,0.8518518518518519
leave_one_route_family_out,random,0.2,highest_varentropy,microsoft/phi-2::factual_error_prompt::11,microsoft/phi-2::factual_error_prompt::11::same_fisher_output_energy::0.025,microsoft/phi-2,factual_error_prompt,8.0,random,1.0,0.015785288408587,1.0322673063568708,1.2774557672052294,0.6974256561346984,28.857377576955685,1.0,7.272421923611924,0.0,0.0,0.0038258577974035,0.0042498979949456,7.855956866446e-05,1.0,0.5,0.000625,0.3909465020576131
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.3,random,Qwen/Qwen2.5-0.5B::decoder_completion::17,Qwen/Qwen2.5-0.5B::decoder_completion::17::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,decoder_completion,6.0,random,1.0,0.4873802685386532,1.3993458149325202,0.7033255196905019,0.4617988904410938,71.2541323308808,1.0,19.140695011582874,0.0,0.0,0.0276077483804202,0.0266215368689757,0.0002835299868768,1.0,1.0,0.0025,0.3031550068587105
leave_one_task_out,factual_error_prompt,0.2,controls_only_learned,Qwen/Qwen2.5-0.5B::factual_error_prompt::10,Qwen/Qwen2.5-0.5B::factual_error_prompt::10::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,random,1.0,0.67683753852534,0.4088140541704292,0.9738105620106928,0.9019905982729328,207.3682255100929,1.0,23.66569008176493,0.0,0.0,0.0424902787597237,0.0179945503097249,0.000338700216751,1.0,1.0,0.0025,0.4598765432098765
leave_one_task_out,decoder_completion,0.3,shuffled_rho,Qwen/Qwen2.5-0.5B::decoder_completion::16,Qwen/Qwen2.5-0.5B::decoder_completion::16::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,decoder_completion,12.0,delta_pca,2.0,0.6802993997530571,1.4445928517576296,0.8842887602551887,0.5228188603334054,36.19276530059351,1.0,18.09880197308415,0.0,0.0,0.1473193817051705,0.2132229614808923,0.0044988315295047,1.0,0.5,0.04,0.242798353909465
leave_one_model_out,distilgpt2,0.3,random,distilgpt2::ambiguous_prompt::5,distilgpt2::ambiguous_prompt::5::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,4.0,delta_pca,1.0,0.0033381161123172,1.0646362467959067,1.0095790097273991,0.6032218566178091,70.11545708667465,1.0,10.60713063465294,0.0,1.0,0.0050662085490273,0.0122756167721713,8.307567521025972e-05,1.0,1.0,0.000625,0.2729766803840878
grouped_example_5fold,fold_2,0.3,controls_plus_rho_learned,Qwen/Qwen2.5-0.5B::factual_error_prompt::8,Qwen/Qwen2.5-0.5B::factual_error_prompt::8::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,factual_error_prompt,12.0,state_pca,2.0,0.9899887781482674,0.1629948798931437,0.4954170463527376,0.9655989129943868,157.0395604390429,1.0,17.913628530644953,0.0,0.0,0.0047577051779516,0.0610344745701181,0.0002885586375984,1.0,1.0,0.0025,0.2904109589041096
leave_one_task_out,factual_error_prompt,0.3,controls_plus_rho_learned,distilgpt2::factual_error_prompt::9,distilgpt2::factual_error_prompt::9::same_fisher_output_energy::0.2,distilgpt2,factual_error_prompt,4.0,random,1.0,0.9085366860025132,0.4273811768315903,0.7999182245252383,0.8858534635597927,186.6682942243037,1.0,11.505022179712096,0.0,0.0,0.143127233860586,0.0912742836874821,0.0036370536715153,1.0,1.0,0.04,0.2345679012345679
grouped_example_5fold,fold_1,0.2,random,Qwen/Qwen2.5-0.5B::factual_error_prompt::9,Qwen/Qwen2.5-0.5B::factual_error_prompt::9::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,factual_error_prompt,18.0,state_pca,1.0,0.8056672804331466,0.4271944116589604,0.8873972281069088,0.8926777360431607,83.12826208598628,1.0,8.77690832781804,0.0,0.0,0.0737973061013313,0.0276746977073282,0.0010157115578539,1.0,1.0,0.01,0.5102880658436214
grouped_example_5fold,fold_2,0.3,rho_shuffled_within_varentropy_bin,microsoft/phi-2::factual_error_prompt::10,microsoft/phi-2::factual_error_prompt::10::same_fisher_output_energy::0.025,microsoft/phi-2,factual_error_prompt,8.0,delta_pca,1.0,0.3836326218358186,1.5842417076329558,0.3871031248748005,0.3115411127548245,19.770671119097,1.0,6.4803199972751,0.0,1.0,0.0094595382314384,0.0107306437631137,7.757784510983683e-05,1.0,1.0,0.000625,0.3178082191780822
grouped_example_5fold,fold_4,0.3,gradient_plus_rho_learned,Qwen/Qwen2.5-0.5B::masked_factual_cloze::1,Qwen/Qwen2.5-0.5B::masked_factual_cloze::1::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,12.0,delta_pca,2.0,0.9571603482234644,0.3649740101027615,0.9299272724589436,0.9165543680395234,159.20805439503735,1.0,18.63622957857832,1.0,1.0,0.0244557725865559,0.0367781460363719,8.256755723319383e-05,1.0,1.0,0.000625,0.2204585537918871
grouped_example_5fold,fold_4,0.1,oracle,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,18.0,delta_pca,4.0,0.8632354814877045,0.5886602563862767,1.0714349437105253,0.8452872184474856,68.35985860401134,1.0,8.789963869992274,1.0,0.0,0.0133675765884583,0.0072364163948781,9.128557275748303e-05,1.0,1.0,0.000625,0.0
leave_one_model_out,distilgpt2,0.1,rho_shuffled_within_gradient_bin,distilgpt2::masked_factual_cloze::2,distilgpt2::masked_factual_cloze::2::same_fisher_output_energy::0.2,distilgpt2,masked_factual_cloze,1.0,state_pca,2.0,0.4632451717698461,0.7130919992671153,0.2119916986666641,0.5910199617835789,302.5789052904526,1.0,19.815644251875828,0.0,0.0,0.008117655416583,0.1357591141268748,0.0036936253211826,1.0,1.0,0.04,0.8518518518518519
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.3,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::factual_error_prompt::8,Qwen/Qwen2.5-0.5B::factual_error_prompt::8::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,delta_pca,1.0,0.0815388358276566,0.8051936250647063,0.9826241046596448,0.757335417296005,114.6467685706417,1.0,21.993279144919946,0.0,0.0,0.0394497902930468,0.091918814016614,0.0042721925103718,1.0,1.0,0.04,0.3168724279835391
grouped_example_5fold,fold_0,0.3,highest_varentropy,Qwen/Qwen2.5-0.5B::decoder_completion::17,Qwen/Qwen2.5-0.5B::decoder_completion::17::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,decoder_completion,18.0,state_pca,1.0,0.5413046776890621,1.4304234625785717,0.9622932645993236,0.5358285894938526,21.58920923042704,1.0,8.254218286368852,0.0,0.0,0.0704184671309073,0.1078887428528987,0.0013031169141628,1.0,1.0,0.01,0.1905829596412556
grouped_example_5fold,fold_0,0.3,lowest_confidence,microsoft/phi-2::factual_error_prompt::11,microsoft/phi-2::factual_error_prompt::11::same_fisher_output_energy::0.025,microsoft/phi-2,factual_error_prompt,24.0,delta_pca,1.0,0.340276994300196,1.4262345371329648,0.5053209284926333,0.3535179494024116,13.229719766801557,1.0,3.0339019649958594,1.0,1.0,0.0101891015100137,0.0144484193759745,7.92262166029456e-05,1.0,1.0,0.000625,0.3183856502242153
leave_one_route_family_out,state_pca,0.2,gradient_only_learned,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.2,distilgpt2,factual_error_prompt,1.0,state_pca,4.0,0.9999981755528228,0.1929610389091085,0.5622862362164432,0.9590564520883986,587.5884988173144,1.0,19.30182252668049,0.0,0.0,0.2898134870663362,0.2255769650634316,0.017234537073418,1.0,1.0,0.04,0.5061728395061729
leave_one_route_family_out,random,0.3,controls_plus_rho_learned,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.025,distilgpt2,factual_error_prompt,1.0,random,1.0,0.8935881847842292,0.1929610389091085,0.5622862362164432,0.9590564520883986,587.5884988173144,1.0,19.30182252668049,1.0,1.0,0.0169069947346778,0.0253429904424852,7.28776419741449e-05,1.0,1.0,0.000625,0.1838134430727023
grouped_example_5fold,fold_0,0.3,rho_shuffled_within_varentropy_bin,microsoft/phi-2::ambiguous_prompt::5,microsoft/phi-2::ambiguous_prompt::5::same_fisher_output_energy::0.01,microsoft/phi-2,ambiguous_prompt,24.0,state_pca,2.0,0.886035542387396,1.57998834333708,0.6255120897991232,0.3903370839872565,6.189143317452239,1.0,2.677583625647066,0.0,0.0,0.0044889485788737,0.0088289126213041,1.2362963211384432e-05,1.0,1.0,0.0001,0.2600896860986547
leave_one_task_out,decoder_completion,0.2,rho_shuffled_within_entropy_bin,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.05,distilgpt2,decoder_completion,3.0,delta_pca,4.0,0.9965139406299814,0.0171123545380445,0.1068787741791169,0.9978746141090078,360.7447990046082,1.0,15.380955202498114,0.0,0.0,0.0298100658901595,0.128841765617549,0.0006731777239612,1.0,1.0,0.0025,0.4074074074074074
leave_one_model_out,distilgpt2,0.3,rho_only,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.01,distilgpt2,factual_error_prompt,1.0,random,4.0,0.9999997906368282,0.1929610389091085,0.5622862362164432,0.9590564520883986,587.5884988173144,1.0,19.30182252668049,0.0,1.0,0.0061115061164048,0.0140587520597043,1.0989752946226677e-05,1.0,1.0,0.0001,0.2455418381344307
leave_one_task_out,decoder_qa_completion,0.2,rho_shuffled_within_gradient_bin,distilgpt2::decoder_qa_completion::14,distilgpt2::decoder_qa_completion::14::same_fisher_output_energy::0.025,distilgpt2,decoder_qa_completion,3.0,delta_pca,4.0,0.9987911361184036,0.1359116924469578,0.5737518990960813,0.9776801466598548,241.36338130863405,1.0,12.889302895482029,0.0,0.0,0.0038316411271975,0.0087392997685652,7.260980198688663e-05,1.0,1.0,0.000625,0.4938271604938272
leave_one_model_out,microsoft__phi-2,0.3,gradient_only_learned,microsoft/phi-2::masked_factual_cloze::2,microsoft/phi-2::masked_factual_cloze::2::same_fisher_output_energy::0.05,microsoft/phi-2,masked_factual_cloze,8.0,delta_pca,2.0,0.0653114175219208,1.1767364555358792,0.7718989390744276,0.5243542815705443,30.066125302263305,1.0,7.092681989223637,0.0,0.0,0.0037040288837224,0.0070681554130388,0.0003123383194579,1.0,1.0,0.0025,0.2112482853223594
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.3,gradient_plus_rho_learned,Qwen/Qwen2.5-0.5B::factual_error_prompt::11,Qwen/Qwen2.5-0.5B::factual_error_prompt::11::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,factual_error_prompt,18.0,state_pca,4.0,0.9467660114591802,0.8516415681396696,0.6286182881638493,0.6921973318475029,85.06052221309784,1.0,8.555002746385627,0.0,0.0,0.0560897833871856,0.0159562803782772,0.0013611798359249,1.0,1.0,0.01,0.2482853223593964
leave_one_route_family_out,random,0.3,random,microsoft/phi-2::decoder_qa_completion::13,microsoft/phi-2::decoder_qa_completion::13::same_fisher_output_energy::0.05,microsoft/phi-2,decoder_qa_completion,16.0,random,4.0,0.6119361863372716,1.7168195100189376,0.2817922175730571,0.2521393864032577,10.635860641802008,1.0,4.670362618554313,0.0,0.0,0.0193574823368078,0.0259652186986478,0.0003242220888736,0.0,1.0,0.0025,0.2441700960219478
leave_one_route_family_out,state_pca,0.2,rho_shuffled_within_varentropy_bin,distilgpt2::ambiguous_prompt::4,distilgpt2::ambiguous_prompt::4::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,3.0,state_pca,1.0,0.3938038089864234,0.5425204642871797,1.189419614122303,0.8708124980188628,170.67693548446883,1.0,15.494135032555878,1.0,1.0,0.0156686710393068,0.0225207057135476,7.314821477151241e-05,1.0,1.0,0.000625,0.5390946502057613
leave_one_route_family_out,state_pca,0.3,rho_shuffled_within_fisher_bin,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.2,distilgpt2,decoder_qa_completion,4.0,state_pca,4.0,0.9745004034993028,1.4635814511310268,0.6370574766549987,0.374330915719381,36.99925320517324,1.0,8.069033115489093,0.0,0.0,0.0466118361212286,0.0691430872386211,0.0046546395631559,0.0,1.0,0.04,0.289437585733882
grouped_example_5fold,fold_1,0.3,controls_only_learned,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,decoder_qa_completion,6.0,random,2.0,0.3988951242844449,0.45473750220695,0.7654426660342752,0.866209114338203,258.04254292474286,1.0,23.772834494721472,0.0,0.0,0.0558267831203924,0.1629864631964884,0.0038280058029205,1.0,0.5,0.04,0.2657534246575342
