split,fold,budget,policy,test_n,selected_n,safe_movement_rate,safe_varentropy_movement_rate,mean_abs_delta_entropy,mean_abs_delta_varentropy,mean_output_drift,movement_per_drift,top1_preserved_rate,topk_preservation,failure_rate,regret_vs_oracle,minimal_energy_to_target
leave_one_task_out,ambiguous_prompt,0.3,lowest_confidence,1620,486.0,0.053497942386831275,0.08641975308641975,0.022428211903924564,0.03037840844457748,0.0013404283654918135,16.732122716379163,0.9197530864197531,0.9753086419753086,0.9465020576131687,0.3662551440329218,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,highest_gradient_norm,1620,486.0,0.13580246913580246,0.1522633744855967,0.04650857555321463,0.05003524090953056,0.0015952882697809405,29.15371248833982,0.948559670781893,0.8934156378600823,0.8641975308641976,0.2839506172839506,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,highest_fisher_output_energy,1620,486.0,0.13786008230452676,0.14814814814814814,0.04133125541424636,0.04495568460134618,0.0016459389519770074,25.111050057234277,0.9650205761316872,0.9763374485596708,0.8621399176954733,0.28189300411522633,0.010883950617283953
leave_one_task_out,ambiguous_prompt,0.3,highest_jacobian_norm,1620,486.0,0.13168724279835392,0.15637860082304528,0.044401211707879536,0.050694283330441424,0.0016304367178328772,27.232710857307094,0.9753086419753086,0.93559670781893,0.868312757201646,0.28806584362139914,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,rho_only,1620,486.0,0.18724279835390947,0.12962962962962962,0.05179201012009803,0.04342163850747053,0.0015934874425896826,32.50230201747143,0.9958847736625515,0.9506172839506173,0.8127572016460906,0.2325102880658436,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,shuffled_rho,1620,486.0,0.12551440329218108,0.13991769547325103,0.044058135917771274,0.04411327227334187,0.0016043706661008485,27.46131978643509,0.977366255144033,0.9516460905349794,0.8744855967078189,0.29423868312757195,0.011226080246913581
leave_one_task_out,ambiguous_prompt,0.3,within_example_shuffled_rho,1620,486.0,0.1522633744855967,0.13168724279835392,0.043870794551053784,0.04174771589525028,0.001562547712967642,28.07645116175872,0.98559670781893,0.948559670781893,0.8477366255144033,0.2674897119341564,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,rho_shuffled_within_entropy_bin,1620,486.0,0.14814814814814814,0.15843621399176955,0.044868886928361905,0.04359436967595455,0.0015138776162814244,29.638384533734293,0.9670781893004116,0.9454732510288066,0.8518518518518519,0.2716049382716049,0.0100141975308642
leave_one_task_out,ambiguous_prompt,0.3,rho_shuffled_within_varentropy_bin,1620,486.0,0.13991769547325103,0.13580246913580246,0.04023419565347294,0.03815155413459889,0.0015702114641231875,25.623424979857653,0.9794238683127572,0.9506172839506173,0.8600823045267489,0.279835390946502,0.009751080246913582
leave_one_task_out,ambiguous_prompt,0.3,rho_shuffled_within_gradient_bin,1620,486.0,0.13168724279835392,0.16049382716049382,0.047014824645202354,0.04916162522427094,0.001630310832918316,28.837951448218067,0.9711934156378601,0.9273662551440329,0.868312757201646,0.28806584362139914,0.01089382716049383
leave_one_task_out,ambiguous_prompt,0.3,rho_shuffled_within_fisher_bin,1620,486.0,0.13580246913580246,0.1419753086419753,0.04141628931700248,0.03929574915738089,0.0015654136621416077,26.45708947010324,0.9711934156378601,0.9407407407407408,0.8641975308641976,0.2839506172839506,0.010717438271604941
leave_one_task_out,ambiguous_prompt,0.3,controls_only_learned,1620,486.0,0.17078189300411523,0.17901234567901234,0.05771017654498965,0.05727672591406894,0.0019492235145979163,29.606751669468775,1.0,0.928395061728395,0.8292181069958848,0.24897119341563784,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,controls_plus_rho_learned,1620,486.0,0.2037037037037037,0.17078189300411523,0.06027036412974933,0.0538067116619417,0.0018160003656100064,33.188519821417614,1.0,0.9314814814814815,0.7962962962962963,0.21604938271604937,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,gradient_only_learned,1620,486.0,0.13580246913580246,0.1522633744855967,0.04650857555321463,0.05003524090953056,0.0015952882697809405,29.15371248833982,0.948559670781893,0.8934156378600823,0.8641975308641976,0.2839506172839506,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,gradient_plus_rho_learned,1620,486.0,0.18518518518518517,0.1440329218106996,0.05226676863346449,0.04815449278882953,0.0015814947321410168,33.048967898050535,0.9917695473251029,0.9382716049382716,0.8148148148148149,0.2345679012345679,0.010705401234567903
leave_one_task_out,ambiguous_prompt,0.3,oracle,1620,486.0,0.41975308641975306,0.23045267489711935,0.09080194641547258,0.0734142140302802,0.003066347977962981,29.612407681072654,1.0,0.9366255144032921,0.5802469135802469,0.0,0.017744135802469137
leave_one_task_out,decoder_completion,0.05,random,810,41.0,0.12195121951219512,0.17073170731707318,0.03434485868066549,0.04047250596392775,0.0012869952243570438,26.686080904319958,0.926829268292683,0.9512195121951219,0.8780487804878049,0.8780487804878049,0.010047560975609758
leave_one_task_out,decoder_completion,0.05,highest_entropy,810,41.0,0.0,0.0,0.01282356144511087,0.013292556807591593,0.0014386358744995322,8.91369503042032,0.5121951219512195,1.0,1.0,1.0,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,highest_varentropy,810,41.0,0.24390243902439024,0.024390243902439025,0.06998364020207781,0.029725726858766066,0.0014049924131753543,49.81068904415735,1.0,0.9146341463414634,0.7560975609756098,0.7560975609756098,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,lowest_confidence,810,41.0,0.0,0.0,0.01282356144511087,0.013292556807591593,0.0014386358744995322,8.91369503042032,0.5121951219512195,1.0,1.0,1.0,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,highest_gradient_norm,810,41.0,0.0975609756097561,0.3902439024390244,0.05345731801335336,0.13509551402941908,0.0032815339944089242,16.290344120900137,1.0,0.8292682926829268,0.9024390243902439,0.9024390243902439,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,highest_fisher_output_energy,810,41.0,0.24390243902439024,0.17073170731707318,0.06430608975716674,0.05503906485539203,0.0015710453600041815,40.93203887951115,1.0,1.0,0.7560975609756098,0.7560975609756098,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,highest_jacobian_norm,810,41.0,0.0,0.024390243902439025,0.011403340718460655,0.024184342552717786,0.0014519950366478256,7.853567285455178,0.6829268292682927,1.0,1.0,1.0,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,rho_only,810,41.0,0.12195121951219512,0.3902439024390244,0.04821718540125397,0.0978592577990178,0.002797208891386917,17.237606225878555,1.0,0.9634146341463414,0.8780487804878049,0.8780487804878049,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,shuffled_rho,810,41.0,0.0975609756097561,0.14634146341463414,0.030689992448865906,0.05725121983077183,0.0012113691963823237,25.33496190964703,0.926829268292683,0.9634146341463414,0.9024390243902439,0.9024390243902439,0.01051768292682927
leave_one_task_out,decoder_completion,0.05,within_example_shuffled_rho,810,41.0,0.17073170731707318,0.2926829268292683,0.04443292253165076,0.08475521579870857,0.002888490316813895,15.382749345915,0.975609756097561,0.9390243902439024,0.8292682926829268,0.8292682926829268,0.010446341463414636
leave_one_task_out,decoder_completion,0.05,rho_shuffled_within_entropy_bin,810,41.0,0.17073170731707318,0.21951219512195122,0.038078826577402074,0.060852471206803364,0.0014989560227999595,25.403564879957667,0.9512195121951219,0.926829268292683,0.8292682926829268,0.8292682926829268,0.010832317073170734
leave_one_task_out,decoder_completion,0.05,rho_shuffled_within_varentropy_bin,810,41.0,0.04878048780487805,0.17073170731707318,0.021970361374514136,0.04031871276722795,0.001345715938883508,16.32615081659964,0.9024390243902439,0.975609756097561,0.9512195121951219,0.9512195121951219,0.010519512195121953
leave_one_task_out,decoder_completion,0.05,rho_shuffled_within_gradient_bin,810,41.0,0.17073170731707318,0.3170731707317073,0.04213996009933197,0.08382214259554337,0.002700893049688023,15.60223204846986,0.975609756097561,0.975609756097561,0.8292682926829268,0.8292682926829268,0.01005487804878049
leave_one_task_out,decoder_completion,0.05,rho_shuffled_within_fisher_bin,810,41.0,0.024390243902439025,0.21951219512195122,0.04810005422979095,0.07785817950662527,0.0027525745118975272,17.474569361115126,1.0,0.9512195121951219,0.975609756097561,0.975609756097561,0.010740853658536588
leave_one_task_out,decoder_completion,0.05,controls_only_learned,810,41.0,0.0975609756097561,0.4146341463414634,0.05288984876328871,0.13335950821947234,0.003274508146008046,16.151997919982804,1.0,0.8536585365853658,0.9024390243902439,0.9024390243902439,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,controls_plus_rho_learned,810,41.0,0.0975609756097561,0.4634146341463415,0.06298950849878795,0.13946818832058475,0.004493857056982345,14.01680287113668,1.0,0.8902439024390244,0.9024390243902439,0.9024390243902439,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,gradient_only_learned,810,41.0,0.0975609756097561,0.3902439024390244,0.05345731801335336,0.13509551402941908,0.0032815339944089242,16.290344120900137,1.0,0.8292682926829268,0.9024390243902439,0.9024390243902439,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,gradient_plus_rho_learned,810,41.0,0.0975609756097561,0.3902439024390244,0.05072129490516185,0.12391811136940674,0.003169844749058028,16.001192146787165,1.0,0.8414634146341463,0.9024390243902439,0.9024390243902439,0.0113609756097561
leave_one_task_out,decoder_completion,0.05,oracle,810,41.0,1.0,0.7560975609756098,0.021650717230864508,0.020150887916033602,8.975508610291151e-05,241.21994831624582,1.0,1.0,0.0,0.0,0.0007621951219512196
leave_one_task_out,decoder_completion,0.1,random,810,81.0,0.12345679012345678,0.18518518518518517,0.03437976665327948,0.04039655224472249,0.0012012581989591213,28.619797711324026,0.9259259259259259,0.9691358024691358,0.8765432098765432,0.8765432098765432,0.009505555555555557
leave_one_task_out,decoder_completion,0.1,highest_entropy,810,81.0,0.0,0.037037037037037035,0.013409772671314513,0.01942015061294463,0.001382607709325515,9.698899102664685,0.7283950617283951,0.9814814814814815,1.0,1.0,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,highest_varentropy,810,81.0,0.2222222222222222,0.07407407407407407,0.06323537865266127,0.037990180371941774,0.0015117303570978298,41.82980010671908,1.0,0.9074074074074074,0.7777777777777778,0.7777777777777778,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,lowest_confidence,810,81.0,0.0,0.0,0.009756363886359327,0.016605635687051187,0.0013568616980033491,7.190389337922961,0.6790123456790124,1.0,1.0,1.0,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,highest_gradient_norm,810,81.0,0.07407407407407407,0.49382716049382713,0.0453370214561209,0.1054640022651462,0.0033029192505797038,13.726348728678028,1.0,0.8827160493827161,0.9259259259259259,0.9259259259259259,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,highest_fisher_output_energy,810,81.0,0.19753086419753085,0.14814814814814814,0.05758517194695383,0.04823538709230643,0.0015398297157047777,37.397103952236165,1.0,0.9506172839506173,0.8024691358024691,0.8024691358024691,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,highest_jacobian_norm,810,81.0,0.037037037037037035,0.18518518518518517,0.029888928148753328,0.07005103148211934,0.002313987578502615,12.916632926826036,0.8148148148148148,0.9197530864197531,0.962962962962963,0.962962962962963,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,rho_only,810,81.0,0.1111111111111111,0.25925925925925924,0.03791133752229415,0.07498687158683369,0.0021877739867509813,17.328726711206354,0.9629629629629629,0.9814814814814815,0.8888888888888888,0.8888888888888888,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,shuffled_rho,810,81.0,0.12345679012345678,0.18518518518518517,0.03744359631226761,0.052599480970408244,0.0013317719327006325,28.115622046740125,0.9382716049382716,0.9567901234567902,0.8765432098765432,0.8765432098765432,0.010712962962962964
leave_one_task_out,decoder_completion,0.1,within_example_shuffled_rho,810,81.0,0.12345679012345678,0.2222222222222222,0.04161447145307867,0.06907723027770606,0.002749624427989937,15.134602031267294,0.9876543209876543,0.9506172839506173,0.8765432098765432,0.8765432098765432,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,rho_shuffled_within_entropy_bin,810,81.0,0.1728395061728395,0.2839506172839506,0.034069850108045065,0.06237693065883334,0.0012249567672186095,27.813104119098153,0.9629629629629629,0.9444444444444444,0.8271604938271605,0.8271604938271605,0.009433333333333335
leave_one_task_out,decoder_completion,0.1,rho_shuffled_within_varentropy_bin,810,81.0,0.06172839506172839,0.18518518518518517,0.015565398442501398,0.028853996414416643,0.0008150913647036671,19.09650760213896,0.9259259259259259,0.9814814814814815,0.9382716049382716,0.9382716049382716,0.00666388888888889
leave_one_task_out,decoder_completion,0.1,rho_shuffled_within_gradient_bin,810,81.0,0.16049382716049382,0.2716049382716049,0.03437357070862741,0.06943971141910579,0.0020360368377955397,16.882587814984923,0.9753086419753086,0.9691358024691358,0.8395061728395061,0.8395061728395061,0.01075277777777778
leave_one_task_out,decoder_completion,0.1,rho_shuffled_within_fisher_bin,810,81.0,0.12345679012345678,0.2222222222222222,0.03840551616978014,0.05448403947655655,0.00198803571750338,19.31832302188748,0.9753086419753086,0.9506172839506173,0.8765432098765432,0.8765432098765432,0.010739814814814817
leave_one_task_out,decoder_completion,0.1,controls_only_learned,810,81.0,0.08641975308641975,0.49382716049382713,0.05493164486237017,0.12323033327450926,0.004149425438447666,13.238373764566438,1.0,0.8950617283950617,0.9135802469135803,0.9135802469135803,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,controls_plus_rho_learned,810,81.0,0.08641975308641975,0.49382716049382713,0.05493164486237017,0.12323033327450926,0.004149425438447666,13.238373764566438,1.0,0.8950617283950617,0.9135802469135803,0.9135802469135803,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,gradient_only_learned,810,81.0,0.07407407407407407,0.49382716049382713,0.0453370214561209,0.1054640022651462,0.0033029192505797038,13.726348728678028,1.0,0.8827160493827161,0.9259259259259259,0.9259259259259259,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,gradient_plus_rho_learned,810,81.0,0.09876543209876543,0.35802469135802467,0.045316062521249596,0.10106140729805847,0.0029658949086000252,15.279051995352015,1.0,0.9197530864197531,0.9012345679012346,0.9012345679012346,0.01100740740740741
leave_one_task_out,decoder_completion,0.1,oracle,810,81.0,1.0,0.7037037037037037,0.01754654294298915,0.017997817665003586,8.318852348961272e-05,210.92504358705307,1.0,1.0,0.0,0.0,0.0006916666666666668
leave_one_task_out,decoder_completion,0.2,random,810,162.0,0.12345679012345678,0.19135802469135801,0.03290436778195442,0.03987489088944323,0.0011830534209041196,27.813087051308354,0.9567901234567902,0.9814814814814815,0.8765432098765432,0.43827160493827166,0.009266203703703705
leave_one_task_out,decoder_completion,0.2,highest_entropy,810,162.0,0.07407407407407407,0.16666666666666666,0.030291675827681854,0.04736051368849629,0.0013392972236139229,22.617590250761236,0.8641975308641975,0.9783950617283951,0.9259259259259259,0.4876543209876544,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,highest_varentropy,810,162.0,0.19753086419753085,0.1419753086419753,0.05762976486653659,0.048812228745507384,0.0014634770740567246,39.37865914550217,1.0,0.9444444444444444,0.8024691358024691,0.3641975308641976,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,lowest_confidence,810,162.0,0.006172839506172839,0.04938271604938271,0.011170394773917233,0.022279333958269296,0.001347850759655967,8.287560543252152,0.8395061728395061,0.9907407407407407,0.9938271604938271,0.5555555555555556,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,highest_gradient_norm,810,162.0,0.12962962962962962,0.3395061728395062,0.04421392190604915,0.0852773704667922,0.002733230465923282,16.17643387825832,1.0,0.941358024691358,0.8703703703703703,0.4320987654320988,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,highest_fisher_output_energy,810,162.0,0.13580246913580246,0.11728395061728394,0.04283792802206025,0.0412117871448535,0.0015068103571258477,28.42954179301706,0.9382716049382716,0.9753086419753086,0.8641975308641976,0.425925925925926,0.01100740740740741
leave_one_task_out,decoder_completion,0.2,highest_jacobian_norm,810,162.0,0.07407407407407407,0.17901234567901234,0.03201203165090978,0.05899438914824682,0.001903105955080651,16.820940297858062,0.9074074074074074,0.9537037037037037,0.9259259259259259,0.4876543209876544,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,rho_only,810,162.0,0.12345679012345678,0.22839506172839505,0.04409636431172802,0.06982274554255515,0.0021994775227599946,20.048563286245404,0.9691358024691358,0.9629629629629629,0.8765432098765432,0.43827160493827166,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,shuffled_rho,810,162.0,0.12962962962962962,0.18518518518518517,0.0320501605318633,0.0462605996727812,0.0012248950765515697,26.165637486349993,0.9382716049382716,0.9629629629629629,0.8703703703703703,0.4320987654320988,0.009861574074074076
leave_one_task_out,decoder_completion,0.2,within_example_shuffled_rho,810,162.0,0.1111111111111111,0.2345679012345679,0.04299801973672774,0.0691085190170728,0.002688260752403477,15.99473551748459,0.9691358024691358,0.9537037037037037,0.8888888888888888,0.45061728395061734,0.010518055555555558
leave_one_task_out,decoder_completion,0.2,rho_shuffled_within_entropy_bin,810,162.0,0.15432098765432098,0.25925925925925924,0.04300533914748105,0.06577473256326287,0.0023428347147247865,18.356113163763197,0.9691358024691358,0.9537037037037037,0.845679012345679,0.40740740740740744,0.010875000000000003
leave_one_task_out,decoder_completion,0.2,rho_shuffled_within_varentropy_bin,810,162.0,0.11728395061728394,0.19135802469135801,0.030190181764709924,0.04473020749629932,0.001545333276316017,19.536356478831237,0.9320987654320988,0.9783950617283951,0.8827160493827161,0.44444444444444453,0.009449074074074075
leave_one_task_out,decoder_completion,0.2,rho_shuffled_within_gradient_bin,810,162.0,0.12962962962962962,0.21604938271604937,0.03878835823161058,0.06834814524794162,0.002285230488469133,16.973499359180504,0.9691358024691358,0.9567901234567902,0.8703703703703703,0.4320987654320988,0.011133333333333335
leave_one_task_out,decoder_completion,0.2,rho_shuffled_within_fisher_bin,810,162.0,0.09876543209876543,0.16666666666666666,0.0421235291217784,0.06189035553113584,0.0024596978664379173,17.125489149112777,0.9382716049382716,0.9567901234567902,0.9012345679012346,0.462962962962963,0.010928240740740742
leave_one_task_out,decoder_completion,0.2,controls_only_learned,810,162.0,0.1419753086419753,0.30246913580246915,0.05474178669832789,0.08111556391115773,0.0027580586252975983,19.847941663104123,1.0,0.9104938271604939,0.8580246913580247,0.4197530864197532,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,controls_plus_rho_learned,810,162.0,0.15432098765432098,0.3148148148148148,0.0538128465526652,0.08240009381778349,0.002774126721981669,19.398121263265345,1.0,0.9166666666666666,0.845679012345679,0.40740740740740744,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,gradient_only_learned,810,162.0,0.12962962962962962,0.3395061728395062,0.04421392190604915,0.0852773704667922,0.002733230465923282,16.17643387825832,1.0,0.941358024691358,0.8703703703703703,0.4320987654320988,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,gradient_plus_rho_learned,810,162.0,0.11728395061728394,0.30864197530864196,0.04021079950313952,0.07655851840755312,0.0023970992202282694,16.774774762686025,1.0,0.9475308641975309,0.8827160493827161,0.44444444444444453,0.010822222222222224
leave_one_task_out,decoder_completion,0.2,oracle,810,162.0,0.5617283950617284,0.3950617283950617,0.08841622459964571,0.10312795318531888,0.003919418418612066,22.558506175249192,1.0,0.9722222222222222,0.43827160493827155,0.0,0.016488425925925927
leave_one_task_out,decoder_completion,0.3,random,810,243.0,0.102880658436214,0.1646090534979424,0.036471949033766105,0.04417001613979453,0.0014188330228216953,25.70559639303626,0.9670781893004116,0.9794238683127572,0.897119341563786,0.2716049382716049,0.010931481481481485
leave_one_task_out,decoder_completion,0.3,highest_entropy,810,243.0,0.09465020576131687,0.1646090534979424,0.030842761864381577,0.04374171217680897,0.0013791086024865086,22.36427342181219,0.9094650205761317,0.9814814814814815,0.9053497942386831,0.27983539094650206,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,highest_varentropy,810,243.0,0.1934156378600823,0.20164609053497942,0.055841157985668924,0.05801530350988426,0.001422391542072781,39.2586403489818,1.0,0.9547325102880658,0.8065843621399177,0.18106995884773663,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,lowest_confidence,810,243.0,0.03292181069958848,0.06172839506172839,0.01630501848882487,0.02383442577438285,0.0013761813609226656,11.848015786155623,0.8806584362139918,0.9938271604938271,0.9670781893004116,0.34156378600823045,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,highest_gradient_norm,810,243.0,0.102880658436214,0.23868312757201646,0.03482670879865071,0.06467176537385114,0.002259907930694193,15.410675950835188,0.9711934156378601,0.9609053497942387,0.897119341563786,0.2716049382716049,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,highest_fisher_output_energy,810,243.0,0.1440329218106996,0.11522633744855967,0.03940915402442751,0.03596647465013785,0.0014183956295968918,27.784317155311314,0.9382716049382716,0.9835390946502057,0.8559670781893004,0.23045267489711935,0.010883950617283953
leave_one_task_out,decoder_completion,0.3,highest_jacobian_norm,810,243.0,0.10699588477366255,0.1934156378600823,0.03705597066181279,0.05896660169676707,0.0016941304237000506,21.873151053436032,0.9382716049382716,0.9465020576131687,0.8930041152263375,0.2674897119341564,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,rho_only,810,243.0,0.13580246913580246,0.2222222222222222,0.04493574400364386,0.06598474581008694,0.002139732145283835,21.00063977759382,0.9670781893004116,0.9711934156378601,0.8641975308641976,0.23868312757201648,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,shuffled_rho,810,243.0,0.13168724279835392,0.18930041152263374,0.03259597542305594,0.044429623385124184,0.0011963659618472405,27.245823153248484,0.9506172839506173,0.9711934156378601,0.868312757201646,0.24279835390946503,0.00954598765432099
leave_one_task_out,decoder_completion,0.3,within_example_shuffled_rho,810,243.0,0.10699588477366255,0.2222222222222222,0.038902669565327765,0.05938234211824294,0.0022447300276036922,17.330667424116644,0.9670781893004116,0.9609053497942387,0.8930041152263375,0.2674897119341564,0.01068888888888889
leave_one_task_out,decoder_completion,0.3,rho_shuffled_within_entropy_bin,810,243.0,0.13168724279835392,0.21810699588477367,0.04250967146496617,0.0578172265422843,0.00200300019892516,21.222999122904476,0.9629629629629629,0.9567901234567902,0.868312757201646,0.24279835390946503,0.010708641975308643
leave_one_task_out,decoder_completion,0.3,rho_shuffled_within_varentropy_bin,810,243.0,0.12345679012345678,0.205761316872428,0.03318350487975195,0.049735279774369465,0.0017477342596814616,18.98658488607982,0.9547325102880658,0.9753086419753086,0.8765432098765432,0.25102880658436216,0.009866049382716052
leave_one_task_out,decoder_completion,0.3,rho_shuffled_within_gradient_bin,810,243.0,0.1111111111111111,0.20987654320987653,0.03629926643123735,0.05850258854953136,0.0018594856609172815,19.52113274878978,0.9670781893004116,0.9670781893004116,0.8888888888888888,0.26337448559670784,0.010278086419753087
leave_one_task_out,decoder_completion,0.3,rho_shuffled_within_fisher_bin,810,243.0,0.102880658436214,0.1728395061728395,0.0398480733537798,0.05938914567771486,0.0021747037636448835,18.323448931266373,0.9259259259259259,0.9547325102880658,0.897119341563786,0.2716049382716049,0.011242283950617287
leave_one_task_out,decoder_completion,0.3,controls_only_learned,810,243.0,0.18106995884773663,0.24691358024691357,0.05540022479596191,0.06732817109256596,0.002274303323207326,24.35920672086694,1.0,0.9362139917695473,0.8189300411522633,0.1934156378600823,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,controls_plus_rho_learned,810,243.0,0.18518518518518517,0.25102880658436216,0.05631885024378928,0.0674847606441695,0.0022652333290988256,24.862273356270332,1.0,0.9403292181069959,0.8148148148148149,0.18930041152263377,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,gradient_only_learned,810,243.0,0.102880658436214,0.23868312757201646,0.03482670879865071,0.06467176537385114,0.002259907930694193,15.410675950835188,0.9711934156378601,0.9609053497942387,0.897119341563786,0.2716049382716049,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,gradient_plus_rho_learned,810,243.0,0.11934156378600823,0.24279835390946503,0.04190802463255578,0.06890795898643821,0.0023137526329070983,18.11257782553044,0.9753086419753086,0.9588477366255144,0.8806584362139918,0.2551440329218107,0.01072962962962963
leave_one_task_out,decoder_completion,0.3,oracle,810,243.0,0.37448559670781895,0.26337448559670784,0.08540673861224178,0.09932823835240989,0.003561595507600098,23.979909686541358,0.9958847736625515,0.9609053497942387,0.6255144032921811,0.0,0.018245370370370374
leave_one_task_out,decoder_qa_completion,0.05,random,1620,81.0,0.06172839506172839,0.12345679012345678,0.06659139641554161,0.08414168389369335,0.004928779768075736,13.51072670092943,0.9753086419753086,0.9074074074074074,0.9382716049382716,0.9382716049382716,0.010580555555555557
leave_one_task_out,decoder_qa_completion,0.05,highest_entropy,1620,81.0,0.012345679012345678,0.037037037037037035,0.014098599379720873,0.02363412120747446,0.001330881844875713,10.593426782403435,0.6790123456790124,0.9320987654320988,0.9876543209876543,0.9876543209876543,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,highest_varentropy,1620,81.0,0.18518518518518517,0.2716049382716049,0.05366288449667394,0.0525723305190035,0.0015834055179504798,33.89080301181079,1.0,0.9012345679012346,0.8148148148148149,0.8148148148148149,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,lowest_confidence,1620,81.0,0.012345679012345678,0.04938271604938271,0.016894750413610608,0.023986498270319675,0.0013697018222789121,12.334619213327098,0.38271604938271603,0.9444444444444444,0.9876543209876543,0.9876543209876543,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,highest_gradient_norm,1620,81.0,0.09876543209876543,0.2222222222222222,0.19946999376304508,0.24424041982561057,0.06770491468931206,2.94616712358894,0.8888888888888888,0.7049382716049383,0.9012345679012346,0.9012345679012346,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,highest_fisher_output_energy,1620,81.0,0.09876543209876543,0.07407407407407407,0.03365088967088015,0.026596762837324872,0.0012739210584274685,26.415207950498047,0.9876543209876543,0.9938271604938271,0.9012345679012346,0.9012345679012346,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,highest_jacobian_norm,1620,81.0,0.13580246913580246,0.06172839506172839,0.040481854502561726,0.023274732410948632,0.0015706798635483645,25.773459915063846,1.0,0.9629629629629629,0.8641975308641976,0.8641975308641976,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,rho_only,1620,81.0,0.13580246913580246,0.20987654320987653,0.06893188600013976,0.09717592040416237,0.019115713237004815,3.60603264683314,0.9629629629629629,0.8098765432098765,0.8641975308641976,0.8641975308641976,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,shuffled_rho,1620,81.0,0.06172839506172839,0.14814814814814814,0.03894550271372245,0.055885121989784056,0.0019292950131772658,20.18639059745711,0.9259259259259259,0.9444444444444444,0.9382716049382716,0.9382716049382716,0.009533333333333335
leave_one_task_out,decoder_qa_completion,0.05,within_example_shuffled_rho,1620,81.0,0.12345679012345678,0.1111111111111111,0.0727549364891566,0.10029668070167132,0.005096084013748903,14.276635999890997,0.9753086419753086,0.8975308641975309,0.8765432098765432,0.8765432098765432,0.01100740740740741
leave_one_task_out,decoder_qa_completion,0.05,rho_shuffled_within_entropy_bin,1620,81.0,0.13580246913580246,0.20987654320987653,0.056805371542212546,0.0950648516404215,0.0033556032547918317,16.92851246973073,0.9876543209876543,0.8827160493827161,0.8641975308641976,0.8641975308641976,0.009367592592592596
leave_one_task_out,decoder_qa_completion,0.05,rho_shuffled_within_varentropy_bin,1620,81.0,0.07407407407407407,0.14814814814814814,0.08992898264670142,0.1293014991155553,0.010592190547068808,8.490121306549531,0.9012345679012346,0.8876543209876544,0.9259259259259259,0.9259259259259259,0.012217592592592596
