model,prompt_id,task,topic,layer,subspace_family,subspace_k,top_k_output,direction,sign,epsilon,rho,abs_delta_entropy,abs_delta_varentropy,directional_success,selected_top1_changed,top5_jaccard,full_vocab_top5_jaccard,full_vocab_top10_jaccard,selected_kl_before_after,candidate_set_kl,candidate_mass_retention_ratio,cluster_distribution_l1,embedding_centroid_delta_norm
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,128,grad_orthogonal_control,increase,0.05,0.110808444608259,0.00096228757425,0.006942415445456,0,0,1.0,1.0,1.0,0.0012441436035603,0.0012441427289173,0.9974619304296272,0.012671996741061,0.0099209363323419
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,128,grad_orthogonal_control,decrease,0.05,0.110808444608259,0.0009520248932979,0.0025934146417392,1,1,0.6666666666666666,0.6666666666666666,1.0,0.001254799769257,0.001254800348875,1.0012243111314454,0.0121643569236321,0.0098371664447805
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,128,random_control,increase,0.05,0.110808444608259,0.0075715805285661,0.0190152005586665,1,0,1.0,1.0,1.0,0.0012629821106568,0.0012629818732828,0.9997393052397028,0.0130139672431962,0.0095830256230342
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,128,random_control,decrease,0.05,0.110808444608259,0.0094254183880444,0.0218656782366433,1,1,0.6666666666666666,0.6666666666666666,1.0,0.0012364928157584,0.001236492717601,1.000057684332093,0.0132071538320217,0.0097019517043743
bert-base-uncased,10,factual_deep,antonym,8,random,8,128,accessible_ls,increase,0.05,0.32396238809649,0.0312733073423361,0.0780717409118494,1,0,1.0,1.0,1.0,0.0012548650086498,0.0012548635998322,0.9762949328518592,0.0126540522863939,0.0092615627548821
bert-base-uncased,10,factual_deep,antonym,8,random,8,128,accessible_ls,decrease,0.05,0.32396238809649,0.0336440318276514,0.0810731045566492,1,1,1.0,1.0,1.0,0.001243604127279,0.0012436032077029,1.023391049273762,0.0128310008405857,0.0092123397759915
bert-base-uncased,10,factual_deep,antonym,8,random,8,128,grad_orthogonal_control,increase,0.05,0.32396238809649,0.0008751465230121,0.0081882736271583,0,0,1.0,1.0,1.0,0.0012526458939069,0.0012526462071487,0.9970403724503252,0.0124599613578419,0.008920555272139
bert-base-uncased,10,factual_deep,antonym,8,random,8,128,grad_orthogonal_control,decrease,0.05,0.32396238809649,0.0008434160010386,0.0056231929185699,1,1,1.0,1.0,1.0,0.0012461213937439,0.0012461215533615,1.0020223176136185,0.0124819606355125,0.0087238790650555
bert-base-uncased,10,factual_deep,antonym,8,random,8,128,random_control,increase,0.05,0.32396238809649,0.0116776098390039,0.0328309243996884,1,0,1.0,1.0,1.0,0.0012584687049062,0.0012584689576919,0.997342181229252,0.0195379148124829,0.0092756277234035
bert-base-uncased,10,factual_deep,antonym,8,random,8,128,random_control,decrease,0.05,0.32396238809649,0.014166014518568,0.0389146875959627,1,1,1.0,1.0,1.0,0.0012401357387278,0.001240134866581,1.0018785008982225,0.0194048605071618,0.0093249913948019
bert-base-uncased,10,factual_deep,antonym,8,state_pca,8,256,accessible_ls,increase,0.05,0.3173961073534935,0.0348235801279859,0.1005033770535344,1,1,1.0,1.0,1.0,0.0012764893778083,0.0012764896762359,0.9842728472922232,0.0054644430946823,0.0087729235640786
bert-base-uncased,10,factual_deep,antonym,8,state_pca,8,256,accessible_ls,decrease,0.05,0.3173961073534935,0.036929515280855,0.1031700263874868,1,0,1.0,1.0,1.0,0.0012234987562161,0.0012234985125327,1.0156000004016066,0.0062256660975166,0.0087609420300208
bert-base-uncased,10,factual_deep,antonym,8,state_pca,8,256,grad_orthogonal_control,increase,0.05,0.3173961073534935,0.0020399697366517,0.0071152609555407,0,1,1.0,1.0,1.0,0.001271511784761,0.0012715116507369,0.9899568767441888,0.0135836558416791,0.0110055299483835
bert-base-uncased,10,factual_deep,antonym,8,state_pca,8,256,grad_orthogonal_control,decrease,0.05,0.3173961073534935,0.0019066204180182,0.0052659606920799,1,0,1.0,1.0,1.0,0.0012280271858133,0.0012280273771631,1.0104163406300877,0.0129493568762559,0.0104304020806494
bert-base-uncased,10,factual_deep,antonym,8,state_pca,8,256,random_control,increase,0.05,0.3173961073534935,0.0131634578272006,0.0472492593295217,1,1,1.0,1.0,1.0,0.0012414316610312,0.0012414316513585,0.9944631247875192,0.0094235236472352,0.0081511945688132
bert-base-uncased,10,factual_deep,antonym,8,state_pca,8,256,random_control,decrease,0.05,0.3173961073534935,0.0160649748533927,0.0552693084686004,1,0,1.0,1.0,1.0,0.0012572961464594,0.0012572960735032,1.0047952706648142,0.0099203961319453,0.0085015825308119
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,256,accessible_ls,increase,0.05,0.1020105196907923,0.0190881965451321,0.0530485066136465,1,0,1.0,1.0,1.0,0.001240963624299,0.0012409640876021,0.9872283659696668,0.0116732919548256,0.0080815605562232
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,256,accessible_ls,decrease,0.05,0.1020105196907923,0.0216703803615754,0.0586349053103398,1,0,1.0,1.0,1.0,0.0012579833050769,0.0012579833241693,1.012308901169407,0.0123545583236566,0.008530988306609
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,256,grad_orthogonal_control,increase,0.05,0.1020105196907923,0.0005215483031904,0.0007323867502042,0,0,1.0,1.0,1.0,0.0012558585834539,0.0012558586205269,1.001122300327003,0.0083946282392347,0.0065204824013489
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,256,grad_orthogonal_control,decrease,0.05,0.1020105196907923,0.0004802731550306,0.0001106285595393,1,1,1.0,1.0,1.0,0.0012433278394085,0.001243327288606,0.9976152746246154,0.0077047851704314,0.0063059061198938
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,256,random_control,increase,0.05,0.1020105196907923,0.0084973825817336,0.0184159918270461,1,1,1.0,1.0,1.0,0.0012454778281185,0.0012454779050434,1.004339168445564,0.012575124703495,0.009154013099517
bert-base-uncased,10,factual_deep,antonym,8,delta_pca,8,256,random_control,decrease,0.05,0.1020105196907923,0.0113547290109163,0.0254508721056461,1,0,0.6666666666666666,0.6666666666666666,1.0,0.001254005818141,0.0012540057784254,0.9954590441856084,0.0128913058174247,0.0096068482691126
bert-base-uncased,10,factual_deep,antonym,8,random,8,256,accessible_ls,increase,0.05,0.2956363509199968,0.0333900707527021,0.0943285413563936,1,0,1.0,1.0,1.0,0.0012532507946178,0.0012532512040019,0.9824200568902456,0.0098459720512573,0.0082086583841772
bert-base-uncased,10,factual_deep,antonym,8,random,8,256,accessible_ls,decrease,0.05,0.2956363509199968,0.0358898609322535,0.0981541712287297,1,1,1.0,1.0,1.0,0.0012452760738423,0.0012452759045382,1.0171910348864432,0.010137835243873,0.0082453665735544
bert-base-uncased,10,factual_deep,antonym,8,random,8,256,grad_orthogonal_control,increase,0.05,0.2956363509199968,0.0008984306634713,0.0107130097822514,0,0,1.0,1.0,1.0,0.0012635633858563,0.0012635630928747,0.9991066124104632,0.010729971674552,0.0072188669992473
bert-base-uncased,10,factual_deep,antonym,8,random,8,256,grad_orthogonal_control,decrease,0.05,0.2956363509199968,0.000822458315568,0.0065012466974603,1,1,1.0,1.0,1.0,0.0012355582011053,0.0012355576332418,0.999603009120382,0.0101793979085771,0.0068204097586214
bert-base-uncased,10,factual_deep,antonym,8,random,8,256,random_control,increase,0.05,0.2956363509199968,0.0202656942093817,0.0527187577324657,1,0,1.0,1.0,1.0,0.0012552229403708,0.0012552232645805,0.9858317346445292,0.0070410959098349,0.0077643898661959
bert-base-uncased,10,factual_deep,antonym,8,random,8,256,random_control,decrease,0.05,0.2956363509199968,0.0216741321218796,0.0533018239572822,1,1,1.0,1.0,1.0,0.0012434658970313,0.0012434657009895,1.0130846604737518,0.0069331786082455,0.0077496847752551
bert-base-uncased,11,factual_simple,math,8,state_pca,8,16,accessible_ls,increase,0.05,0.8621388041690831,0.0629855361054319,0.1160188528882708,1,0,1.0,1.0,1.0,0.0012860414811849,0.0012860426469329,0.9581881710037746,0.0348773739904591,0.0292908350763696
bert-base-uncased,11,factual_simple,math,8,state_pca,8,16,accessible_ls,decrease,0.05,0.8621388041690831,0.0632399932134868,0.1080822537739956,1,0,1.0,1.0,1.0,0.0012139929528501,0.0012139924342019,1.0407092570610883,0.0336081728447521,0.0283626458192127
bert-base-uncased,11,factual_simple,math,8,state_pca,8,16,grad_orthogonal_control,increase,0.05,0.8621388041690831,0.000320624082899,0.006342738427741,1,0,1.0,1.0,1.0,0.0012438217073991,0.0012438217675058,0.992081286076138,0.0242946274490165,0.0162497435416408
bert-base-uncased,11,factual_simple,math,8,state_pca,8,16,grad_orthogonal_control,decrease,0.05,0.8621388041690831,0.0003481236368922,0.0010715055898087,0,0,1.0,1.0,0.8181818181818182,0.0012563673066883,0.0012563665713778,1.007770832541666,0.0257371886008316,0.015873062404216
bert-base-uncased,11,factual_simple,math,8,state_pca,8,16,random_control,increase,0.05,0.8621388041690831,0.0511370484048789,0.094736473560842,1,0,1.0,1.0,1.0,0.0013006800705463,0.0013006800547162,0.9815459319661068,0.0374109008373032,0.0248110086393497
bert-base-uncased,11,factual_simple,math,8,state_pca,8,16,random_control,decrease,0.05,0.8621388041690831,0.0506859819160632,0.0858846351948201,1,0,1.0,1.0,0.8181818181818182,0.0012008630189572,0.0012008638023793,1.01798689696361,0.0348354132484947,0.0233058075411582
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,16,accessible_ls,increase,0.05,0.9053042433406188,0.0643673587405304,0.1155094246363916,1,0,1.0,1.0,1.0,0.0012759556625073,0.0012759553394624,0.9156557187020248,0.0377709927683696,0.0297027426056197
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,16,accessible_ls,decrease,0.05,0.9053042433406188,0.064915719772675,0.1082223923069556,1,0,1.0,1.0,0.8181818181818182,0.0012208595252582,0.0012208582062119,1.0843226216932702,0.0362605447079049,0.0289427901005167
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,16,grad_orthogonal_control,increase,0.05,0.9053042433406188,0.0025749748545451,0.0049234382612837,1,0,1.0,1.0,0.8181818181818182,0.001280850284175,0.0012808505800219,1.0151057310998073,0.0081548119296652,0.0109536549784058
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,16,grad_orthogonal_control,decrease,0.05,0.9053042433406188,0.002356603414189,0.0091900704423943,0,0,1.0,1.0,1.0,0.0012239195092125,0.0012239196484832,0.9758689817649489,0.0086481475729574,0.0112604803668151
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,16,random_control,increase,0.05,0.9053042433406188,0.0362442832429115,0.0822890460518575,1,0,1.0,1.0,0.8181818181818182,0.0012870872413128,0.0012870865544979,0.9910631661252428,0.0323641278982926,0.0218964483416976
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,16,random_control,decrease,0.05,0.9053042433406188,0.0359109482310715,0.075429047103527,1,0,1.0,1.0,1.0,0.0012128682524897,0.0012128678043722,1.0061807819246378,0.0299282295369421,0.0204401499634452
bert-base-uncased,11,factual_simple,math,8,random,8,16,accessible_ls,increase,0.05,0.7783588646623485,0.0599805822545094,0.1064830211343754,1,0,1.0,1.0,0.8181818181818182,0.0012879719906218,0.0012879732562136,0.9750782905507528,0.0326820649213165,0.0278989048556631
bert-base-uncased,11,factual_simple,math,8,random,8,16,accessible_ls,decrease,0.05,0.7783588646623485,0.0599464821414876,0.0986094263388555,1,0,1.0,1.0,1.0,0.0012118580466025,0.0012118576648612,1.021824536768693,0.0309552627959296,0.0269061843237246
bert-base-uncased,11,factual_simple,math,8,random,8,16,grad_orthogonal_control,increase,0.05,0.7783588646623485,0.0009739243167075,0.0024086925308597,1,0,1.0,1.0,0.8181818181818182,0.0012613619991902,0.001261361046414,1.0010548434418176,0.013792865644376,0.0102675060036752
bert-base-uncased,11,factual_simple,math,8,random,8,16,grad_orthogonal_control,decrease,0.05,0.7783588646623485,0.0009173249905347,0.007427933560401,0,0,1.0,1.0,1.0,0.0012394909326866,0.0012394906606478,0.9955671600992088,0.0162539581251228,0.0106803049698724
bert-base-uncased,11,factual_simple,math,8,random,8,16,random_control,increase,0.05,0.7783588646623485,0.003113904865126,0.0001918491285588,1,0,1.0,1.0,1.0,0.0012681412998982,0.0012681414505119,0.9925868075722132,0.015925951862714,0.0117448662390794
bert-base-uncased,11,factual_simple,math,8,random,8,16,random_control,decrease,0.05,0.7783588646623485,0.00117741453974,0.0092304010786712,1,0,0.6666666666666666,0.6666666666666666,1.0,0.0012329298603441,0.0012329295798557,1.0037805991862865,0.0139892639883036,0.011395818999842
bert-base-uncased,11,factual_simple,math,8,state_pca,8,32,accessible_ls,increase,0.05,0.7737350840842999,0.0693030490334791,0.1379193757745924,1,0,1.0,1.0,1.0,0.0013008112164278,0.0013008116106752,0.950574501977446,0.038620499758406,0.0278895459109168
bert-base-uncased,11,factual_simple,math,8,state_pca,8,32,accessible_ls,decrease,0.05,0.7737350840842999,0.0686366162199774,0.1281647037898841,1,0,1.0,1.0,1.0,0.0012005355054626,0.0012005350864619,1.0475194155519147,0.0370980638218626,0.0268996345089757
bert-base-uncased,11,factual_simple,math,8,state_pca,8,32,grad_orthogonal_control,increase,0.05,0.7737350840842999,0.0025274785333442,0.012435944734602,1,0,1.0,1.0,1.0,0.0012384824534519,0.0012384821342607,1.0318899113690485,0.0127960518581967,0.0078067224318845
bert-base-uncased,11,factual_simple,math,8,state_pca,8,32,grad_orthogonal_control,decrease,0.05,0.7737350840842999,0.00266442127822,0.0036038519992671,0,0,1.0,1.0,0.8181818181818182,0.0012656321117667,0.0012656316412075,0.9624769676830496,0.0100743729213971,0.0075081071045907
bert-base-uncased,11,factual_simple,math,8,state_pca,8,32,random_control,increase,0.05,0.7737350840842999,0.0289719244962332,0.070646817777344,1,0,1.0,1.0,1.0,0.0012818169126564,0.0012818180911992,1.005381170579354,0.0329393169986965,0.0181998267965456
bert-base-uncased,11,factual_simple,math,8,state_pca,8,32,random_control,decrease,0.05,0.7737350840842999,0.027637510505305,0.0608385155868775,1,0,1.0,1.0,0.8181818181818182,0.0012186901366278,0.0012186890855756,0.9934981789374684,0.0304611285265656,0.0167952432611225
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,32,accessible_ls,increase,0.05,0.8644321374245078,0.0724880091017015,0.1336928547488733,1,0,1.0,1.0,1.0,0.0012690727791236,0.0012690724957456,0.941872202704262,0.0361277854257576,0.0275750575449725
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,32,accessible_ls,decrease,0.05,0.8644321374245078,0.0732952677152898,0.1257351431585549,1,0,1.0,1.0,1.0,0.0012289633723736,0.0012289626255342,1.0579811484805322,0.0356306239461357,0.0272248736999503
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,32,grad_orthogonal_control,increase,0.05,0.8644321374245078,0.0016265725164852,0.0202054399468591,1,0,1.0,1.0,0.8181818181818182,0.0012454343823879,0.0012454340586137,0.9932297277763492,0.0109921027286066,0.009555778098139
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,32,grad_orthogonal_control,decrease,0.05,0.8644321374245078,0.0016298286021343,0.0077835292381789,0,0,1.0,1.0,1.0,0.001255733690098,0.0012557336917036,1.002812021413204,0.0126640653702647,0.0086538790447184
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,32,random_control,increase,0.05,0.8644321374245078,0.0425104445224571,0.1005616742694632,1,0,1.0,1.0,0.8181818181818182,0.001258195050469,0.0012581957333133,0.9852494397431116,0.0302280990891375,0.0213339410476945
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,32,random_control,decrease,0.05,0.8644321374245078,0.0424275014258928,0.0943757786327115,1,0,1.0,1.0,0.8181818181818182,0.0012399296988606,0.0012399288673765,1.0131489550924926,0.0291691483825223,0.0204597263907581
bert-base-uncased,11,factual_simple,math,8,random,8,32,accessible_ls,increase,0.05,0.613666196219194,0.0609096695112247,0.128577134286508,1,0,1.0,1.0,1.0,0.001272008516359,0.0012720075395813,0.9763119296213336,0.0388635989653488,0.0264162132826239
bert-base-uncased,11,factual_simple,math,8,random,8,32,accessible_ls,decrease,0.05,0.613666196219194,0.0619432144716576,0.1229244056502647,1,0,1.0,1.0,0.8181818181818182,0.0012271571183789,0.0012271572807766,1.0229646064290636,0.0379881032878771,0.025934192648102
bert-base-uncased,11,factual_simple,math,8,random,8,32,grad_orthogonal_control,increase,0.05,0.613666196219194,0.0011552950943785,0.007905635657583,1,0,1.0,1.0,0.8181818181818182,0.0012497340984654,0.0012497339377794,0.984301322812119,0.0157723880012497,0.0105271371627801
bert-base-uncased,11,factual_simple,math,8,random,8,32,grad_orthogonal_control,decrease,0.05,0.613666196219194,0.0011352430989184,0.0187194111598367,0,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012501612403297,0.0012501612484742,1.0117613736508726,0.0146793309055254,0.0104068830565631
bert-base-uncased,11,factual_simple,math,8,random,8,32,random_control,increase,0.05,0.613666196219194,0.0549372003673447,0.1117392513501194,1,0,1.0,1.0,0.8181818181818182,0.0012964748451596,0.0012964748245665,0.9881447722035857,0.0340701250590419,0.0235274152201043
bert-base-uncased,11,factual_simple,math,8,random,8,32,random_control,decrease,0.05,0.613666196219194,0.0540978808365215,0.102174116551124,1,0,1.0,1.0,1.0,0.001204352218305,0.0012043522145281,1.01009008006166,0.032236600786024,0.0222842901738686
bert-base-uncased,11,factual_simple,math,8,state_pca,8,64,accessible_ls,increase,0.05,0.6554261830878471,0.0720038440551116,0.1583751335459977,1,0,1.0,1.0,1.0,0.0012925093779047,0.0012925097915142,0.9619506051015267,0.035037603020562,0.0254049334959178
bert-base-uncased,11,factual_simple,math,8,state_pca,8,64,accessible_ls,decrease,0.05,0.6554261830878471,0.0716047830892607,0.1487578050704514,1,0,1.0,1.0,1.0,0.0012085954630629,0.0012085963058856,1.0371321451654456,0.0340802277178124,0.0247525310718243
bert-base-uncased,11,factual_simple,math,8,state_pca,8,64,grad_orthogonal_control,increase,0.05,0.6554261830878471,0.0010444852715152,5.437063123592267e-05,1,0,1.0,1.0,0.8181818181818182,0.0012616742238628,0.0012616738722997,0.9973549666984364,0.0164133371579474,0.0117982221154651
bert-base-uncased,11,factual_simple,math,8,state_pca,8,64,grad_orthogonal_control,decrease,0.05,0.6554261830878471,0.0010320430562655,0.0110177161272395,0,0,1.0,1.0,1.0,0.0012382858133107,0.0012382859640467,1.0009560555886554,0.0152934539425365,0.011961091624443
bert-base-uncased,11,factual_simple,math,8,state_pca,8,64,random_control,increase,0.05,0.6554261830878471,0.0618131488777198,0.1508976339075287,1,0,1.0,1.0,1.0,0.001273863175195,0.0012738624796877,0.9740135255302252,0.0315386247016193,0.0251874799341083
bert-base-uncased,11,factual_simple,math,8,state_pca,8,64,random_control,decrease,0.05,0.6554261830878471,0.0635495767138882,0.1474241257213755,1,0,1.0,1.0,1.0,0.0012257140423308,0.0012257146589373,1.0261800989632377,0.0310813429729231,0.024792224157783
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,64,accessible_ls,increase,0.05,0.807840590943379,0.079288361652217,0.1537583763164551,1,0,1.0,1.0,1.0,0.0012665713120762,0.0012665705701291,0.9572098453642848,0.0289596081635834,0.0253111889265201
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,64,accessible_ls,decrease,0.05,0.807840590943379,0.0801354745663673,0.1449128709403098,1,0,1.0,1.0,1.0,0.0012318514043844,0.0012318507578557,1.042733616126136,0.0291718133364397,0.0252039647365307
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,64,grad_orthogonal_control,increase,0.05,0.807840590943379,0.0015518379758834,0.0028326938202969,1,0,1.0,1.0,0.8181818181818182,0.0012688776392166,0.0012688770413587,0.9924450139891684,0.0095193113266092,0.0089381028040901
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,64,grad_orthogonal_control,decrease,0.05,0.807840590943379,0.0015277579394097,0.0102817941246335,0,0,1.0,1.0,0.8181818181818182,0.0012315621857743,0.0012315621241038,1.0046695179188827,0.0101982426981673,0.0090585543715004
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,64,random_control,increase,0.05,0.807840590943379,0.0245355180304578,0.0833106645908685,1,0,1.0,1.0,1.0,0.0012769340772124,0.0012769336918973,0.9872945558467237,0.0117222130544655,0.0174984105609042
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,64,random_control,decrease,0.05,0.807840590943379,0.0255952124591547,0.0788122199073457,1,0,1.0,1.0,1.0,0.0012229622337075,0.0012229623819296,1.0121609710997566,0.0119733551202358,0.0161370440522512
bert-base-uncased,11,factual_simple,math,8,random,8,64,accessible_ls,increase,0.05,0.5343213426647635,0.0640211371704602,0.1552100986961253,1,0,1.0,1.0,1.0,0.0012659822916958,0.0012659817287214,0.978322602026708,0.0371315477110594,0.0250991471748116
bert-base-uncased,11,factual_simple,math,8,random,8,64,accessible_ls,decrease,0.05,0.5343213426647635,0.065633218975786,0.1507161316453635,1,0,1.0,1.0,0.8181818181818182,0.0012328733290257,0.0012328737481116,1.0215919674508624,0.0366548014029483,0.0248414990183318
bert-base-uncased,11,factual_simple,math,8,random,8,64,grad_orthogonal_control,increase,0.05,0.5343213426647635,0.000962734896035,0.0228261466951029,1,0,1.0,1.0,0.8181818181818182,0.0012713715757344,0.001271371317543,1.003205446415118,0.0099905941009408,0.0092078799836782
bert-base-uncased,11,factual_simple,math,8,random,8,64,grad_orthogonal_control,decrease,0.05,0.5343213426647635,0.0009796804925161,0.012011096053146,0,0,1.0,1.0,1.0,0.0012297008642339,0.0012297010793172,0.9946953190349836,0.0098187867901601,0.0087683954389245
bert-base-uncased,11,factual_simple,math,8,random,8,64,random_control,increase,0.05,0.5343213426647635,0.0078607802802315,0.0192603841438758,1,0,1.0,1.0,1.0,0.001258587646884,0.0012585875163365,0.9898376985515188,0.0037096182825213,0.0085835238951168
bert-base-uncased,11,factual_simple,math,8,random,8,64,random_control,decrease,0.05,0.5343213426647635,0.0053115041615745,0.0064061752624593,1,0,1.0,1.0,0.6666666666666666,0.0012416245054222,0.0012416242334138,1.0079178235860524,0.0037646818839808,0.0078578825793017
bert-base-uncased,11,factual_simple,math,8,state_pca,8,128,accessible_ls,increase,0.05,0.6010883602543532,0.0766175045979009,0.1881559805741508,1,0,1.0,1.0,1.0,0.0012890716843582,0.0012890716526913,0.9685492893519276,0.031563091885762,0.0240022625002951
bert-base-uncased,11,factual_simple,math,8,state_pca,8,128,accessible_ls,decrease,0.05,0.6010883602543532,0.0764884144691273,0.1782408896211755,1,0,1.0,1.0,1.0,0.0012116846353114,0.0012116843690605,1.0307021385151034,0.0310284913538044,0.0235390258414959
bert-base-uncased,11,factual_simple,math,8,state_pca,8,128,grad_orthogonal_control,increase,0.05,0.6010883602543532,0.0014445636486359,0.0086227851581943,1,0,1.0,1.0,0.8181818181818182,0.0012516585049505,0.0012516586358905,0.9847724183008462,0.0134232436715468,0.007631627240585
bert-base-uncased,11,factual_simple,math,8,state_pca,8,128,grad_orthogonal_control,decrease,0.05,0.6010883602543532,0.0013581306574432,0.0230621683493703,0,0,0.6666666666666666,0.6666666666666666,1.0,0.0012500106758498,0.0012500110182272,1.0139514694375562,0.0150676467745387,0.0083337710237749
bert-base-uncased,11,factual_simple,math,8,state_pca,8,128,random_control,increase,0.05,0.6010883602543532,0.0081898384698422,0.0143591580953499,1,0,1.0,1.0,0.8181818181818182,0.0012437951043698,0.0012437946945143,0.984209809999289,0.0115179227406655,0.0068343746207038
bert-base-uncased,11,factual_simple,math,8,state_pca,8,128,random_control,decrease,0.05,0.6010883602543532,0.0053305773989325,0.0289250086180379,1,0,1.0,1.0,1.0,0.0012571873869076,0.0012571870108324,1.01415853987588,0.0112624962536168,0.00755096339688
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,128,accessible_ls,increase,0.05,0.7677920159597305,0.0859793992551734,0.186010524502882,1,0,1.0,1.0,1.0,0.0012654080523086,0.001265406861426,0.965701627809951,0.0282343629067624,0.0239279819707452
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,128,accessible_ls,decrease,0.05,0.7677920159597305,0.0870554529615148,0.1762367016888193,1,0,1.0,1.0,1.0,0.0012331418649949,0.0012331420157978,1.0341520490580416,0.0284911493701503,0.0239440140299867
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,128,grad_orthogonal_control,increase,0.05,0.7677920159597305,0.0014073837882082,0.0225619410412889,1,0,1.0,1.0,1.0,0.0012415169335886,0.0012415164641153,1.0013873677487752,0.017769920330647,0.0103711697811278
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,128,grad_orthogonal_control,decrease,0.05,0.7677920159597305,0.0013090993415025,0.034298835478018,0,0,1.0,1.0,0.8181818181818182,0.0012590116561038,0.001259011634078,0.996131777537984,0.0193950976351195,0.0113425602221432
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,128,random_control,increase,0.05,0.7677920159597305,0.0230452903237474,0.0763417671819528,1,0,1.0,1.0,1.0,0.0012598945955595,0.0012598947332143,0.9983317694890448,0.0182014877428962,0.0117309731256023
bert-base-uncased,11,factual_simple,math,8,delta_pca,8,128,random_control,decrease,0.05,0.7677920159597305,0.0220808139242358,0.0651781638462907,1,0,1.0,1.0,0.8181818181818182,0.0012400242043486,0.0012400243989318,1.0009419653595495,0.0170627264826538,0.0109086474658039
bert-base-uncased,11,factual_simple,math,8,random,8,128,accessible_ls,increase,0.05,0.524607052066041,0.0705404866945156,0.182798754083409,1,0,1.0,1.0,1.0,0.0012637318610681,0.0012637318743653,0.982519589716352,0.0355927359570048,0.0239660857408863
bert-base-uncased,11,factual_simple,math,8,random,8,128,accessible_ls,decrease,0.05,0.524607052066041,0.0724959265214564,0.1786947079997487,1,0,1.0,1.0,0.8181818181818182,0.001235090786559,0.0012350905398792,1.017403058382578,0.0353740551191503,0.0239013350212522
bert-base-uncased,11,factual_simple,math,8,random,8,128,grad_orthogonal_control,increase,0.05,0.524607052066041,0.0026713760244265,0.0123485430364556,1,0,1.0,1.0,0.8181818181818182,0.0012665530178834,0.0012665534981599,0.9970049875469026,0.0059252333724689,0.0062388750898843
bert-base-uncased,11,factual_simple,math,8,random,8,128,grad_orthogonal_control,decrease,0.05,0.524607052066041,0.0026596963647693,0.0071063386081524,0,0,1.0,1.0,1.0,0.0012354057683423,0.0012354062420054,0.9997749017122496,0.0032197036021967,0.0054612828428452
bert-base-uncased,11,factual_simple,math,8,random,8,128,random_control,increase,0.05,0.524607052066041,0.0642970202272592,0.1772754631318154,1,0,1.0,1.0,1.0,0.0012753429562242,0.0012753425587852,0.9866863705318414,0.0310622239635358,0.0225937701576823
bert-base-uncased,11,factual_simple,math,8,random,8,128,random_control,decrease,0.05,0.524607052066041,0.0651738402185881,0.1711337298376891,1,0,1.0,1.0,1.0,0.0012238099929068,0.001223810018272,1.012625787461907,0.0304588792948917,0.0221839336691085
bert-base-uncased,11,factual_simple,math,8,state_pca,8,256,accessible_ls,increase,0.05,0.5809076292335967,0.0826403538336157,0.2192790248605085,1,0,1.0,1.0,1.0,0.0012862547721573,0.0012862552304643,0.9751254436457346,0.0298143122886862,0.022595449029561
bert-base-uncased,11,factual_simple,math,8,state_pca,8,256,accessible_ls,decrease,0.05,0.5809076292335967,0.0826944106107654,0.2087561480551265,1,0,1.0,1.0,1.0,0.0012142438551793,0.0012142429460643,1.024253303344147,0.0294880921462953,0.0222998298416957
bert-base-uncased,11,factual_simple,math,8,state_pca,8,256,grad_orthogonal_control,increase,0.05,0.5809076292335967,0.0010254422502318,0.0525290236626556,1,0,1.0,1.0,1.0,0.001241668396054,0.0012416685977517,0.9896248523365758,0.0109723659579164,0.0084034739763271
