prompt_id,observed_condition,topic,fact_id,template_id,entropy_topk_l0,varentropy_topk_l0,trace_fim_l0,grad_norm_sq_l0,top1_prob_topk_layer_l0,rho_fisher_state_1d_l0,rho_euclidean_state_1d_l0,rho_shuffled_u_state_1d_l0,rho_random_u_state_1d_l0,entropy_topk_l1,varentropy_topk_l1,trace_fim_l1,grad_norm_sq_l1,top1_prob_topk_layer_l1,rho_fisher_state_1d_l1,rho_euclidean_state_1d_l1,rho_shuffled_u_state_1d_l1,rho_random_u_state_1d_l1,rho_fisher_delta_1d_l1,rho_euclidean_delta_1d_l1,rho_shuffled_u_delta_1d_l1,rho_random_u_delta_1d_l1,rho_matched_random_trace_delta_1d_l1,rho_high_trace_random_delta_1d_l1,entropy_topk_l2,varentropy_topk_l2,trace_fim_l2,grad_norm_sq_l2,top1_prob_topk_layer_l2,rho_fisher_state_1d_l2,rho_euclidean_state_1d_l2,rho_shuffled_u_state_1d_l2,rho_random_u_state_1d_l2,rho_fisher_delta_1d_l2,rho_euclidean_delta_1d_l2,rho_shuffled_u_delta_1d_l2,rho_random_u_delta_1d_l2,rho_matched_random_trace_delta_1d_l2,rho_high_trace_random_delta_1d_l2,entropy_topk_l3,varentropy_topk_l3,trace_fim_l3,grad_norm_sq_l3,top1_prob_topk_layer_l3,rho_fisher_state_1d_l3,rho_euclidean_state_1d_l3,rho_shuffled_u_state_1d_l3,rho_random_u_state_1d_l3,rho_fisher_delta_1d_l3,rho_euclidean_delta_1d_l3,rho_shuffled_u_delta_1d_l3,rho_random_u_delta_1d_l3,rho_matched_random_trace_delta_1d_l3,rho_high_trace_random_delta_1d_l3,entropy_topk_l4,varentropy_topk_l4,trace_fim_l4,grad_norm_sq_l4,top1_prob_topk_layer_l4,rho_fisher_state_1d_l4,rho_euclidean_state_1d_l4,rho_shuffled_u_state_1d_l4,rho_random_u_state_1d_l4,rho_fisher_delta_1d_l4,rho_euclidean_delta_1d_l4,rho_shuffled_u_delta_1d_l4,rho_random_u_delta_1d_l4,rho_matched_random_trace_delta_1d_l4,rho_high_trace_random_delta_1d_l4,entropy_topk_l5,varentropy_topk_l5,trace_fim_l5,grad_norm_sq_l5,top1_prob_topk_layer_l5,rho_fisher_state_1d_l5,rho_euclidean_state_1d_l5,rho_shuffled_u_state_1d_l5,rho_random_u_state_1d_l5,rho_fisher_delta_1d_l5,rho_euclidean_delta_1d_l5,rho_shuffled_u_delta_1d_l5,rho_random_u_delta_1d_l5,rho_matched_random_trace_delta_1d_l5,rho_high_trace_random_delta_1d_l5,entropy_topk_l6,varentropy_topk_l6,trace_fim_l6,grad_norm_sq_l6,top1_prob_topk_layer_l6,rho_fisher_state_1d_l6,rho_euclidean_state_1d_l6,rho_shuffled_u_state_1d_l6,rho_random_u_state_1d_l6,rho_fisher_delta_1d_l6,rho_euclidean_delta_1d_l6,rho_shuffled_u_delta_1d_l6,rho_random_u_delta_1d_l6,rho_matched_random_trace_delta_1d_l6,rho_high_trace_random_delta_1d_l6
146,correct,language,language:poland,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.0010911300555132924,0.15867563946659136,3.421587533974537,0.09217479538578413,45.89106568570832,0.18481241357701575,0.05642501753878315,0.05270054898113857,0.055898066511598954,0.0590142767065811,0.007460500232659652,0.05950433228851297,0.11207828013523895,0.059160393176255016,0.009528802948964962,0.036547345863712485,0.007653232221240696,3.2626093256877446,0.48432763908389764,28.177122461544272,1.307128152961563,0.1512608458148879,0.011504690650395404,0.2880946631147639,0.083057154853027,0.0027722001003057206,0.02324948714249305,0.14885862579621584,0.0010327071510749786,0.042139650115887294,0.0036309229075875992,0.3776322642789067,3.231938776742881,0.5475534609110251,19.985098740298774,0.9575301046654386,0.1297048893464803,0.11605906224664495,0.29646872553559933,0.022507175576647574,0.00700461813772935,0.0013578121909942097,0.05562541631571154,0.04426663466859704,0.1131576238856155,0.004056712797098656,0.034819093416778434,3.3072035862506333,0.3694357412744641,12.32841741390331,0.44696236592800564,0.11695300561904987,0.014142230058967807,0.260482005534466,0.11094909578791588,0.0268456538331472,0.12750275782504908,0.03830364088109144,0.01126463061799439,0.0026423029641625775,0.0033373244964106014,0.07744955665703382,2.636024322151994,1.771113034080658,7.409184584951111,1.9563857839282774,0.3161436424818241,0.41512982460513737,0.13935461762285795,0.06493298978106123,0.04336660566197244,0.15678495205302365,0.546511727609211,0.23330878957333825,0.03712267637666745,0.05083024642017169,0.0020637079140753954,2.314233537227178,1.9501269266348942,20.239258102933327,4.1148442950478366,0.339685644092316,0.1962035133505012,0.6873067168375449,0.13522998929963756,0.016255448338854207,0.29605818059648564,0.3076066810523948,0.43735607255850295,0.04161354503931237,0.0485354552986095,0.0485354552986095
147,correct,language,language:poland,t1,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.12095182383368469,0.001643893797852456,2.8533256042188837,1.7592178770548959,61.00332546528537,33.65082219021346,0.34049960997993484,0.7824192613706192,0.5940774727015613,0.034340969987527316,0.14240118743563876,0.29605174399355305,0.12713969828825036,0.0004059707180262097,0.0071516813376736365,0.23449552586841105,0.5290455735502788,2.770319111812708,1.4092836217391744,32.853953038480896,8.588691595528765,0.27625818014927245,0.11748931568089362,0.49210166840002706,0.05402542828123322,0.022349316424371903,0.36085660588431945,0.42138485101267337,0.049260360155765674,0.11310156454138316,0.006079432396491505,0.43642694970681506,2.903860397598234,1.0623977519707248,22.948046342532603,2.295488768115595,0.20545855671270472,0.4444109056776807,0.3661923220573603,0.2998941789044938,0.18771687218009242,0.020618370970271447,0.043401566488424345,0.22690157503538677,0.00883981912584706,3.784733778428713e-05,0.004004719421865347,2.396522284203435,2.714169793790349,9.253693083677932,8.2677361900573,0.4782165471184226,0.37489565428447436,0.40403205905689743,0.0663994787950303,0.20037823045273764,0.21397562881371227,0.4712262525709182,0.03026747916744671,0.05227061036276652,0.17970003450425018,0.7177765042489637,2.7706183163379614,1.3198984736127342,8.372818469722684,1.2575969918550347,0.2662691425192478,0.36105784326773377,0.04628795386408958,0.04624780861723395,0.034142758005678966,0.20228433074303984,0.43599090708389915,0.0727572436329058,0.12532268537779007,0.26840411361310856,0.26840411361310856,2.2175445163625827,2.0364954500556065,19.61705880890303,5.9139853574833925,0.4009540823477469,0.4212838758895685,0.7300546464131308,0.002908945319113351,0.01848362970802175,0.30444826259466146,0.0067954065909068585,0.1929434577533024,0.019698610725217974,0.2137038284044599,0.2137038284044599
148,correct,language,language:hungary,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.14734352747617865,0.2810123179984702,3.422686191261291,0.09029122622658478,45.92514595081485,0.197893578402993,0.05623523977647946,0.022921564533336335,0.061060807737538095,0.01788304565056841,0.018190752213670884,0.059571683680864636,0.11112291047012646,0.0016787890142960491,0.027251639807165898,0.08531125251351532,1.797237430160906e-05,3.308947223321849,0.3515743311332039,28.710707015245845,0.6864436974388113,0.12066230906384397,0.006705663855426988,0.21039555163481366,0.013822569637672512,0.004380726267872708,9.983533621203212e-06,0.17937784290131623,0.0016205219546090441,0.015105520447208544,0.0052804909838920075,0.15589568565977033,3.276867411688362,0.45161817643269764,19.709949034384408,0.8716942380142447,0.13817460464838127,0.18799810289832167,0.2065225061578012,0.02444055458803255,0.03321450770300382,0.0036058663503400904,0.01052935128666804,0.000460641180717085,0.015257596988858096,0.0004118518734320185,0.2143718856503761,3.3211889779440655,0.3132193307927412,12.615112275815129,0.2732552369026682,0.09447634961160353,2.0502742232313342e-05,0.2194874626194142,0.09233209530410706,0.02150307639710049,0.13449900854953337,0.09212102242384922,0.06772367600702081,0.012500374375946807,0.057259922675703165,0.014459297797091724,2.6544023775613903,1.8194439955296933,7.781918158084336,1.9910772652782456,0.30339963006968756,0.26720058239165184,0.13018392149048766,0.027638818756705395,0.08287280820997371,0.1127455192399699,0.5002139618137644,0.2466523243414572,0.003919886526939381,0.061091045953546454,0.007259810302163006,1.6836900612351717,2.728243457200196,13.398335512960674,10.192094601525653,0.6077361026437734,0.4086903548259712,0.7749512247763157,0.1355348942641578,0.133802959972826,0.6429600033515869,0.4306773415253406,0.5926590027304692,0.30609016325729993,0.5222133380527152,0.5222133380527152
149,correct,language,language:hungary,t1,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.010195122161143134,0.0017122782511069295,2.8377026477360627,1.835228717710237,60.86464286657776,36.806648764493346,0.35269049043924644,0.8057324760133292,0.62567667297078,0.17843170295660182,0.050989537005469356,0.2910244068248771,0.08959682015059418,0.3427691071043678,0.005593869277390464,0.18908406314148637,0.5916240484031439,2.6990964088845475,1.6191446625216965,32.69975721234083,11.502005845405264,0.311809030754246,0.11711871884972384,0.5421105791978326,0.010393721247062313,0.10544884729838706,0.4312090930696476,0.4168099969957198,0.03686310228113077,0.05179267272370485,0.06762505881441272,0.5605840344586307,2.9119746554741095,1.0112939112185104,23.495449265830864,1.9632089401269606,0.17823621955855737,0.4190400967389374,0.3742666818431325,0.06583809486659649,0.0022214244177654165,0.000832347553239557,0.0018467260012460579,0.07725593041963423,0.08717962238722754,0.17681673159404093,0.0009836578921879908,2.398169676631218,2.687448601313047,9.549233622400537,8.323620011467831,0.47490713051400774,0.49484303453045064,0.37298106921633034,0.18077193938999206,0.010164950687632412,0.13360609249396582,0.5396572321569243,0.06038018516528969,0.10853244842434089,0.17904515645104457,0.487989259678804,2.746544200076489,1.4067216078780485,8.329602331756632,1.5650386385028021,0.28816099935637496,0.42304969724379393,0.1380047682952373,0.10881494510502847,0.3149703279207318,0.23783867038238574,0.44955267782244196,0.010984716759489463,0.04784344144689903,0.3326741840409189,0.3326741840409189,1.3048271467736374,3.3093817422084593,9.754038936432899,11.443459070275283,0.7483766862750539,0.8180410251319511,0.8489458421367503,0.25006400551355085,0.013466321150653946,0.7065541360147363,0.06641543279720792,0.46586697350338707,0.2847967740948084,0.5992192877453507,0.5992192877453507
150,correct,language,language:romania,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.005358489139397285,0.026546135829516468,3.4281829163989723,0.07833337257775443,45.81341310048688,0.14948428496737176,0.053730766483678985,0.009557965891926304,0.051546264826319195,0.1309808178665614,0.021544014652763437,8.723315931352362e-05,0.03205897585800862,0.1373477939612614,0.04598970227313519,0.04228990238262031,0.029756751003373483,3.2987697101297373,0.3838649175859375,27.849506341219566,0.8355731595835818,0.1320905319358484,0.00019407880453337263,0.18371488432804797,0.003932486588117193,0.04204717315130244,0.002056039328675493,0.16135831903522685,0.0015941374650110059,0.08342230308226672,0.001114784192349217,0.32914275430581885,3.2928158053816308,0.3783999590768942,19.412763853516793,0.4985781652374628,0.09709170591918595,0.06897160750880678,0.24300554035347152,0.1153750538792306,0.059994600828073445,0.040117674638814674,0.0002706316290827044,0.005985810673160222,0.038699905103067735,0.01047960686465767,0.0192767313150941,3.3172285031665183,0.35098601219202225,12.547655727018627,0.4064415860258873,0.11947595619207832,0.06294061142739775,0.20368003638182272,0.00035587340163123444,0.07323348606468506,0.21301748427374945,0.11918244012775271,0.04668005148766609,0.05792269497611433,0.006851720791567037,0.035966261324007015,2.7448377199421916,1.5179172357423782,7.784437125768507,1.4022194467459697,0.24376692568068445,0.24123610260793246,0.08672183211115408,0.06254332471448071,0.05783562796473852,0.076981543374962,0.44773390379992967,0.008144483186583005,0.03447326630389572,0.2594668163673446,0.047588874497549304,1.2298038368351722,3.4160816365762616,8.40898308806179,10.414183533840408,0.775045113150815,0.875289179660095,0.8630713878698465,0.15494791683545348,0.00037956126307071625,0.7483708676797883,0.4159513593304795,0.05281409792051416,0.24050603761901268,0.6667611768863005,0.7251642256803967
151,correct,language,language:romania,t1,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.03610182483422359,0.000977389761594054,2.8412689060710754,1.8071844465303277,61.114873207534544,35.56498052589753,0.3484616577141343,0.8111596492557887,0.6032841335659048,0.0020044536176823807,0.4057177177733962,0.33444656514195176,0.14236094766385765,0.015724559991311653,0.05418261596248744,0.040156369211735994,0.5908216744465533,2.760779998117584,1.5011390924483639,32.27165833334697,10.293292818889302,0.2968112263107572,0.13597397774473005,0.5009453512171161,0.042242786061843535,0.03163537977304702,0.3675292817484998,0.453444131901449,0.022511875376704973,0.00017461285069596407,0.31192674137365417,0.5003844316998362,2.879964051467316,1.0900113499865585,23.363098375052864,2.4220172553752812,0.20379072022349,0.43374539795587697,0.3745724598204833,0.13214412022370933,0.014646745810159578,0.00485175740647513,0.06487354971972971,0.045610269926637796,0.0021746774388628856,0.2504728778766213,0.01799829756973126,2.2800951821627216,2.941052671067133,8.960740927351925,9.168691955891,0.5142923903152417,0.3945988339793989,0.38698860890284387,0.3666059033968837,0.007287885108531247,0.18400867563883033,0.5416925021832057,0.005527090396354549,0.30176658585128396,0.18915020471551525,0.559567662388746,2.7766373140948377,1.3411854592192336,8.380141534330942,1.3802948160639974,0.27424781874322646,0.4114414643592376,0.1908790622671979,0.19231460994054358,0.3262725682901411,0.21738757256150562,0.477804986062917,0.045163723797264244,0.22540874800780508,0.260864798562102,0.260864798562102,1.3419049124021774,3.3077292422778815,9.977741652252163,11.520309645481928,0.7409603882013782,0.8339425746288921,0.8475845149043109,0.46522269070220373,0.6453575166360521,0.8085752097756375,4.837815064085051e-06,0.12695858317252767,0.5205744341066236,0.740786887215239,0.740786887215239
152,correct,language,language:bulgaria,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.030610304412401788,0.0012881392962389893,3.4300736456846233,0.07412405638740946,44.47739107873359,0.12807892218137135,0.05442730052978844,0.0229419061110288,0.036995742153055566,0.01023425733504863,0.03655627130267667,9.025599589614772e-06,0.027801210176065183,0.021878201227814476,0.01101736632374767,0.009008926754730778,0.00829654346147979,3.2995032946656195,0.37695075417827845,27.94273726366662,0.7684119947023559,0.12618844887403882,0.0009265988239810398,0.2162547696815788,0.050346768536320065,0.22542205678442445,0.004986642216349495,0.1346706360156146,0.1317263558432028,0.030203823663347798,0.006637357660253518,0.3095684008828219,3.2287149784214995,0.5510366544012477,20.07918304656707,1.0708448329181839,0.14656612065826158,0.18890525839384742,0.24446396197330286,0.014458328095458132,0.013486943741731155,0.015487690697778726,0.12889385661579117,0.03380818435343226,0.004310827003522208,5.558360335773545e-05,0.15003740903006169,3.330848507955282,0.2974342237151071,12.627993912063719,0.22152598459631412,0.0892624407794008,0.02713048167828476,0.20901583287646142,0.10034916898292318,0.029044368586833798,0.0426494863027855,0.008717179091584237,0.00257590847282654,0.002053885643237303,0.013499405382860164,0.006579098953063198,2.684260047728038,1.7233685407867512,7.841355877420828,1.8136719839117628,0.2523785682018156,0.02948455064500587,0.005313987090528502,0.24362359648372497,0.5161704538580543,0.04945660973485512,0.590044713813315,0.03648787292718611,0.07880266765549652,0.16230815137525342,0.12650462133337156,1.0558742744751068,2.2133500121928256,8.905186136326389,5.455206425130515,0.7222236286987445,0.7935539608781346,0.7788182363873649,0.027911684436518834,0.0035928404031994603,0.8909278779638524,0.662136100223967,0.20336955772045937,0.2762752581541693,0.4714511230635452,0.5301119486292739
153,correct,language,language:bulgaria,t1,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.007064351953589011,0.07873881829708877,2.912447633558172,1.5898381843955305,61.242001697823866,28.546737905045674,0.31756429764848665,0.7704487095064042,0.5723862111284723,0.0027487881299007783,0.3558524606931124,0.3369521991161847,0.13446641772784082,0.013419904899210388,0.013533619898223496,0.033046868181130354,0.5130258129229045,2.853501161011997,1.2710996335577445,32.8686225036581,7.610185049966101,0.2567301725905685,0.09465920473654794,0.4513447032178301,0.006451223779984299,0.009665870651133349,0.3831510239513506,0.3190518876843993,0.03615913430129153,0.19480183662721293,0.1717547894736998,0.4731770062414602,2.9497551189112796,0.9613173519820966,23.456147666113832,1.9162402808778647,0.18011352262696556,0.44159181855201374,0.3158140282683214,0.02982621464924411,0.1265225281985833,0.0016154736274623129,0.03414935016220477,0.011618620552959149,0.01479560376228248,0.0008960307365270928,0.008516582848420804,2.415206717677854,2.604660073537045,9.602050600513191,7.732017840926745,0.46239162103501386,0.4223686318821549,0.28220130950262573,0.0010481450016372172,0.022738358134849864,0.16168116265811575,0.5380064675792082,0.024737683085348135,0.049763012102687736,0.1723928063675615,0.0037038729773904433,2.7410201387425643,1.369061305451361,8.354137486172979,1.3333223376518848,0.2725827321049643,0.3824647879864903,0.19541393212973546,0.14927326658608095,0.05685939242822269,0.24113257792937348,0.4866185266644691,0.00029547621661259166,0.012519360160149248,0.007612445681004309,0.18737836605853858,1.9674286184098562,2.3904442071920338,16.19362459451848,9.178816151753665,0.5126972270628103,0.5962370792401661,0.7034723149245747,0.3628194827248712,0.26321129415274125,0.6764849058611578,0.22947175274988948,0.40897230849348337,0.14968672246454676,0.47584667914820206,0.47584667914820206
154,correct,language,language:sweden,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.012605229569869404,0.07809625810699748,3.438366634353496,0.05547025957713185,44.49527374618589,0.08427800840020566,0.04909552944933985,0.000274128007659116,0.04199015543632043,0.013283450439255957,0.13706755477522603,0.008904419370742817,0.046234364880421396,0.10197137349189601,0.05542550416493388,0.0022391785563800905,0.025948605513471612,3.2713680373398004,0.46614896931647953,27.8107717008067,1.160641310227485,0.14590858344907845,0.0011275056725297996,0.20676751586197847,0.017123064311630014,0.009363756636422369,0.002160836186457699,0.22581067329292973,0.00014623821171312054,0.08271720674662657,0.17027866013419565,0.24303891302693806,3.244457412454949,0.448102564902416,19.22341738840545,0.4156855769282475,0.09522160905424296,0.0004176840954140026,0.14743176651222611,0.20981950479201475,0.35655756777302094,0.0005893348187394676,0.05110322973849635,0.05398320094791164,0.0008250521068518368,0.0015809074137784274,0.006207243950729094,3.40449818164632,0.1345669514569019,12.70212734104166,0.08484775264059774,0.06889520788408726,0.0016028244384185106,0.11672169190227495,0.006711210788254319,0.0480968320128447,0.017766029130575404,0.01417771768215301,0.07131623265988203,0.01458463626722824,0.007063566362570734,0.00035176228949757504,2.218681479613787,2.680950148030048,6.435075307618092,4.059111567116644,0.4854298311772534,0.566170526874316,0.031664889173920956,0.7482502931395345,0.4279374583689433,0.4663938719933591,0.5995485411659447,0.006195780660862592,0.021023753727224946,0.09271098673584204,0.3703113535140958,1.728561701445658,2.1002263818936147,12.264400008232673,4.873312726359437,0.531889809362083,0.6465809106439094,0.7226724891619235,0.11958651715053654,0.04204615571322519,0.4586620002741258,0.26168290820203194,0.20197897429220218,0.026358014740873317,0.4471461649132841,0.674765945822096
155,correct,language,language:sweden,t1,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.022738481120079906,0.025228391364080706,3.031656219203311,1.2470161865829636,61.11237505661826,20.30525555415404,0.2725702727051875,0.7013549200451974,0.5145243787794932,0.002064201659771552,0.04555235759781779,0.2605094829899573,0.05556782896216617,0.2767995578475833,0.41450114684533124,0.21693899610654324,0.4568146893867628,2.7292189397897353,1.6075259453443314,31.962918161754306,12.77020886448739,0.320840115062227,0.08037278414294098,0.5139408764561636,0.006807713451881272,0.06966019640416247,0.44673531032778635,0.41105401343109904,0.22193223904627596,0.0922844926725941,0.05753670368795207,0.5696217991545277,2.8217734326690964,1.2551727609872825,22.65378018801224,3.2641006777625377,0.2405967750699692,0.45904574386331437,0.4327940398796867,0.005696430807735321,0.06986570644336904,0.05391168681580035,0.02534716253566392,0.05548973995130258,0.25323972963746666,0.14671067504641835,0.0006080518501885381,2.2826337437698196,2.9610873313581205,8.838582164365551,9.270914022984629,0.5167460265390696,0.3744972220755009,0.3957966668920699,0.011349152689843893,0.05819903071675993,0.24216705154494939,0.5252230665419156,0.007081960185196178,0.13427246317005812,0.1908645182559019,0.6851199742685109,2.6805129532769154,1.6055653420331801,8.130827314863097,1.9902636763030976,0.32132441845823884,0.4580345268177315,0.0865429322474063,0.10808568387680735,0.00889129401141556,0.1886919722601203,0.47971729828051696,0.015730952280863242,0.3495588376278076,0.30946654930596085,0.30946654930596085,1.619396830773215,2.9902043054452587,10.95169147641624,8.630712199108341,0.6427023570404196,0.6573703601176767,0.8064086382087186,0.04280306185311751,0.1718474081199328,0.5772510517973585,0.0019463792210570752,0.08224037029036044,0.28702302764694543,0.7163801209867136,0.7163801209867136
156,correct,language,language:norway,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.04801908877012712,0.007004051742539039,3.437181172824819,0.05777060060308744,44.84007115489443,0.08488662933344053,0.04815370909808069,0.0039476120855144,0.036444579167546794,0.0014293996895775249,0.014564102337956552,0.000816258042585579,0.014338972667826017,0.01836744508885208,0.006550586577846337,0.00021412520870269297,0.0067573667351647475,3.2858362834018284,0.4181781744205367,27.91996214393451,0.8968628509388916,0.13255520849697805,0.005211126962314579,0.1866943376175957,0.21962748804339516,0.04183237532967401,0.0020290466092600505,0.2005089961006751,0.0028152414621912345,7.729760289942886e-05,0.0030554557879011383,0.18907108586833077,3.246163036063484,0.43702576285814876,19.37705402630013,0.398836422938311,0.09406420667565736,0.010132844768492763,0.05641674279225659,0.00344941330896176,0.0007645396246320337,0.001505041787606293,0.06657608154495011,0.03012160549581974,0.019314044651581447,0.01985300589814602,0.00882698656096467,3.377148487691275,0.2014934238983715,12.439230141949567,0.15400757105842544,0.08654429611200562,8.96085197353468e-06,0.14372461861775596,0.1085793610349632,0.012292134698217208,0.007529801010213409,0.0011063726275508123,0.010740944578455253,0.09480042497145558,0.0005048986546388847,0.03541891460501822,2.249992591529527,2.603017786016844,6.426357336618068,3.627897925385628,0.46854670652129055,0.6078306116832438,0.08556288541785759,1.298735577732732e-05,0.010047481015842666,0.38579419553663125,0.6183542791869598,0.20338467389483827,0.01838351160998548,0.3824893098186105,0.3210787450687533,0.7316647767012289,1.9475684572803693,5.459403897146415,4.164328543988305,0.8423775617815595,0.8759980983273793,0.7648259291310588,0.7627307114135344,0.11935324859708844,0.7784966498262286,0.47924625779198976,0.03029816470229209,0.4781727948224006,0.8308158951925306,0.6524646602795191
157,correct,language,language:norway,t1,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.039444716662341256,0.005843947486603299,3.0328807333531027,1.221914140547795,61.74736801407121,18.69914362589453,0.2642991274093722,0.6522723650539104,0.515959765773758,8.860816710199935e-05,0.07324561267914709,0.24821985578500577,0.0386721621545932,0.36402769810224717,0.0343323330319147,0.1987767745513035,0.37958064231206,2.7958516017879385,1.41165823310001,32.91073337561846,9.670771628316945,0.28368146018891566,0.11574626525354269,0.44788102027807536,0.07073742386302333,0.07759436299430003,0.3802161760051897,0.4065772118719735,0.0699327024859063,0.15682555896906888,0.20958072794299268,0.4893168134035218,2.742385518948561,1.4199611827360603,22.45796637011805,4.213630404626931,0.27488340847324017,0.529331757397029,0.4541785829709949,0.05484342203449089,0.0644856888318791,0.09245987509151446,0.003526835695658051,0.05783815764796079,0.2865837644286926,0.019013155162132176,0.0005698360935315634,2.2907550128387975,2.952165934805116,8.823625955592037,9.205656102209351,0.5148211614877665,0.37800419381693257,0.4384856540252255,0.11915886464204861,0.15879266986594742,0.3189522617487149,0.5450340778892945,0.04583567858246088,0.03753044261441271,0.06407769049456509,0.7298474435510887,2.613422595485593,1.7763268276665016,7.878348531813562,2.448806544090438,0.3511063661549594,0.49979356695226884,0.1774262868403,0.20926640915014683,0.448846178325289,0.2320016790416011,0.5283927067883408,0.2819061339121965,0.024093142277383038,0.3482737495644275,0.3482737495644275,1.851222756420376,2.2139390478731613,13.746228535120835,6.220764288933172,0.49195301444743245,0.6452372812767476,0.7604606776792919,0.031179478518969225,0.004638823201144781,0.5515023479792817,0.2619732060556678,0.23279264559668877,0.36752642533563307,0.555981766041347,0.555981766041347
158,error,continent,continent:france,t0,3.3518614054824205,0.2529394906267724,76.16859932080112,1.300202019719154,0.09364293854442371,0.05858821706022293,0.18977734780121586,0.0774261711956292,0.008842172651808543,3.3583551662208153,0.24033657144450424,32.777002386471295,0.5575037870138844,0.09479817519964999,0.13823862131069803,0.11811342139569499,8.700036056670502e-05,0.05553954507139801,0.004836154544821933,0.05872988595462907,0.0006890714299899762,0.009125636395103167,0.07514242549364564,0.062924440912407,3.3575134418314443,0.24424871865291867,15.559161001107665,0.23999442573356908,0.08758626285735545,0.0034620386774192624,0.123751604796199,0.01777254344070857,0.07138260453162458,0.025525391053305084,0.10300550463224167,0.009263024548263813,0.00010936588390733056,0.008582664000931642,0.07511824844928748,3.358968444250049,0.24277750466485437,9.190867663262427,0.12310464124312687,0.09453254324389847,0.028880052759204466,0.22330168382754384,0.00017257188618292977,0.0786306787407641,0.09023070387263482,0.0016159841531968085,0.005867451241921873,0.06760687670524738,0.0008043456624153324,0.06478673213563178,3.385401039777193,0.18643834644386084,5.717029435317777,0.07216285302638795,0.09206505484441048,0.01951732523727316,0.10262543920647721,0.037737371637461575,0.008892958211982546,0.05883811463506652,0.16926169662798796,0.00025559295039697614,0.003348338090538864,0.00010027178543685572,0.008877452837303124,3.3737263565139326,0.20486457221521787,6.976466154879067,0.055275158335933855,0.08002382402216936,0.1863589269744235,0.08097651488792486,0.02098174765551968,0.12291124192320428,0.021048191048472345,0.05054376463560633,2.46441721272135e-06,0.0018905357045180277,0.00021128555185889375,0.00021128555185889375,3.199243570393251,0.591208560144018,24.96718852701268,1.173531320815278,0.14410258174440524,0.3505261047552482,0.32694472457422413,0.06570178223537625,0.0006630155502084195,0.5608003489696184,0.01617308701013749,0.04442136787291569,0.13181931661254243,0.0026625810398087277,0.0001102301864718396
