prompt_id,layer,subspace,observed_condition,topic,fact_id,template_id,entropy_topk,varentropy_topk,top1_prob_topk_layer,rho_fisher,accessible_varentropy,trace_fim,grad_norm_sq,rho_euclidean,rho_shuffled_u,rho_random_u,rho_matched_random_trace,matched_random_trace_gap,matched_random_trace_fim,rho_high_trace_random,high_trace_random_trace_fim
1,2,state_1d,correct,capital,capital:france,t1,3.155697911869922,0.8116582660153049,0.20306152086368498,0.1655067038703834,0.13433488427734394,0.00035607639765681864,4.7833481673122145e-05,0.4303850717372011,0.019220299317013776,0.0011586199449284981,,,,,
1,2,delta_1d,correct,capital,capital:france,t1,3.155697911869922,0.8116582660153049,0.20306152086368498,0.056484024932132816,0.04584572573398017,0.025094021272102217,0.0011504536168034582,0.34051084295908135,0.00908257888624863,0.06805299403229363,0.053528066050409745,0.0019725443232309174,0.027066565595333134,0.5285395257930483,0.08883606273998772
1,3,state_1d,correct,capital,capital:france,t1,3.24136275255217,0.5784363321595708,0.16289337908148394,0.0271952060507995,0.01573069524034823,0.0001747751578946392,2.7493347444243096e-06,0.11695874455046107,0.03352279257492839,0.0032555142378179434,,,,,
1,3,delta_1d,correct,capital,capital:france,t1,3.24136275255217,0.5784363321595708,0.16289337908148394,0.0014027848444768955,0.0008114217202482494,0.01127950370249215,9.152434297823053e-06,0.05969770960417197,0.0004598507963369919,0.000238071345164755,0.0005657041122211636,0.0005846279978783328,0.010694875704613816,0.0006288411467391736,0.049312445118761886
1,4,state_1d,correct,capital,capital:france,t1,3.385725468828086,0.1766228408311085,0.08124466431671803,0.3626013461125532,0.06404367983958316,0.0001016788880628777,6.511890153543757e-06,0.010534928449440102,0.082222053273896,0.014780897071344543,,,,,
1,4,delta_1d,correct,capital,capital:france,t1,3.385725468828086,0.1766228408311085,0.08124466431671803,0.3340427263553229,0.058999575287845725,0.00439575469027198,0.00025934765979560275,0.1630728638167972,0.00625400979010271,0.10129409217956545,0.13057604313983495,0.0024044393556349655,0.006800194045906946,0.09905873426272008,0.017903374372281698
1,5,state_1d,correct,capital,capital:france,t1,3.1570570179967,0.6412211957472412,0.12784381105980133,0.1271648051105859,0.08154076838997477,0.0001479348081413762,1.2062717927471447e-05,0.25655330188609854,0.018767470673456497,0.01465645047202608,,,,,
1,5,delta_1d,correct,capital,capital:france,t1,3.1570570179967,0.6412211957472412,0.12784381105980133,0.37943134642389303,0.2432994216579144,0.010488197493480561,0.002551772384397814,0.0028579140870690404,0.061257013635577756,0.02488537457754548,0.18522629673583269,0.00015287776558036044,0.010641075259060922,0.06356404288732123,0.01834264469230492
1,6,state_1d,correct,capital,capital:france,t1,2.754918403336153,1.0074526275316003,0.16767274540815105,0.012476742523636042,0.012569727038472379,0.00026624464991552906,3.3466225748924045e-06,0.5740442961396589,0.00743846482740879,0.011279893679270077,,,,,
1,6,delta_1d,correct,capital,capital:france,t1,2.754918403336153,1.0074526275316003,0.16767274540815105,0.10187271600663743,0.10263193541466739,0.005558262192757474,0.0005704552063848689,0.07447487212983846,0.014961824794046223,0.04053473350229214,0.11799885823759884,0.0035755156988911867,0.00913377789164866,0.07611714995772349,0.037458074075967414
2,0,state_1d,correct,capital,capital:france,t2,3.3586981364174386,0.23340398149945685,0.08553650693014624,0.13984648366671174,0.03264072608650928,0.003996823784580881,0.00013045923036855112,0.15496681591801242,0.0004288023353571342,0.004241765328465478,,,,,
2,1,state_1d,correct,capital,capital:france,t2,2.9466516335569257,1.3945392328865713,0.28968249220828174,0.5886217027510409,0.820856057814824,0.0011073852657289755,0.0009090039037085121,0.5488496593482338,0.032479748025264446,0.18167922112696774,,,,,
